Locus_tag	Gene_name	Gene_type	baseMean	log2FC	padj	pvalue	lfcSE	stat
b3279	yrdA	CDS	1008	-0.04	8.84e-01	8.32e-01	0.18	-0.21
b3737	atpE	CDS	11575	-0.04	9.28e-01	8.95e-01	0.3	-0.13
b3803	hemX	CDS	2101	-0.04	8.84e-01	8.31e-01	0.18	-0.21
b4278	insG	CDS	270	-0.04	9.13e-01	8.74e-01	0.25	-0.16
b4383	deoB	CDS	4305	-0.04	9.34e-01	9.04e-01	0.31	-0.12
b0136	yadK	CDS	17	-0.05	9.54e-01	9.32e-01	0.53	-0.09
b0213	yafS	CDS	305	-0.05	8.96e-01	8.47e-01	0.25	-0.19
b0214	rnhA	CDS	458	-0.05	9.13e-01	8.73e-01	0.29	-0.16
b0571	cusR	CDS	382	-0.05	8.16e-01	7.45e-01	0.16	-0.32
b0652	gltL	CDS	725	-0.05	9.27e-01	8.92e-01	0.38	-0.14
b0653	gltK	CDS	475	-0.05	9.37e-01	9.08e-01	0.4	-0.12
b0840	deoR	CDS	710	-0.05	8.92e-01	8.42e-01	0.24	-0.2
b0924	mukB	CDS	7628	-0.05	8.60e-01	8.00e-01	0.19	-0.25
b0956	matP	CDS	320	-0.05	9.00e-01	8.55e-01	0.25	-0.18
b1284	yciT	CDS	1117	-0.05	7.79e-01	6.98e-01	0.13	-0.39
b1292	sapC	CDS	352	-0.05	8.38e-01	7.74e-01	0.18	-0.29
b1633	nth	CDS	529	-0.05	8.81e-01	8.27e-01	0.23	-0.22
b1756	ynjD	CDS	106	-0.05	9.05e-01	8.62e-01	0.26	-0.17
b2015	yeeY	CDS	339	-0.05	9.27e-01	8.93e-01	0.38	-0.13
b2511	der	CDS	3969	-0.05	8.52e-01	7.91e-01	0.19	-0.27
b2517	rlmN	CDS	2823	-0.05	8.72e-01	8.15e-01	0.23	-0.23
b0211	mltD	CDS	7712	-0.06	8.82e-01	8.29e-01	0.27	-0.22
b0556	rzpD	CDS	25	-0.06	9.35e-01	9.05e-01	0.54	-0.12
b0654	gltJ	CDS	566	-0.06	9.28e-01	8.95e-01	0.42	-0.13
b0998	torD	CDS	68	-0.06	8.84e-01	8.32e-01	0.3	-0.21
b1250	kch	CDS	514	-0.06	9.19e-01	8.83e-01	0.4	-0.15
b1604	ydgH	CDS	2057	-0.06	8.84e-01	8.31e-01	0.26	-0.21
b1978	yeeJ	CDS	466	-0.06	8.34e-01	7.67e-01	0.22	-0.3
b2554	glrR	CDS	636	-0.06	7.96e-01	7.20e-01	0.17	-0.36
b2922	yggE	CDS	1398	-0.06	8.38e-01	7.74e-01	0.21	-0.29
b3377	yhfT	CDS	59	-0.06	8.95e-01	8.47e-01	0.33	-0.19
b3884	yihW	CDS	369	-0.06	9.19e-01	8.82e-01	0.4	-0.15
b4249	bdcA	CDS	41	-0.06	9.05e-01	8.62e-01	0.33	-0.17
b4307	yjhQ	CDS	36	-0.06	9.44e-01	9.18e-01	0.54	-0.1
b4393	trpR	CDS	373	-0.06	8.93e-01	8.43e-01	0.3	-0.2
b4751	yoaL	CDS	57	-0.06	9.02e-01	8.58e-01	0.33	-0.18
b0891	lolA	CDS	1265	-0.07	7.83e-01	7.03e-01	0.2	-0.38
b0986	gfcB	CDS	30	-0.07	9.52e-01	9.29e-01	0.76	-0.09
b1748	astC	CDS	283	-0.07	9.63e-01	9.44e-01	0.94	-0.07
b1813	nudL	CDS	349	-0.07	8.67e-01	8.08e-01	0.28	-0.24
b2277	nuoM	CDS	4612	-0.07	8.70e-01	8.13e-01	0.28	-0.24
b2426	ucpA	CDS	1543	-0.07	9.31e-01	8.99e-01	0.57	-0.13
b2743	pcm	CDS	1041	-0.07	7.56e-01	6.69e-01	0.16	-0.43
b2749	ygbE	CDS	474	-0.07	9.32e-01	9.00e-01	0.57	-0.13
b3404	envZ	CDS	1123	-0.07	7.58e-01	6.71e-01	0.16	-0.42
b3410	feoC	CDS	1078	-0.07	9.46e-01	9.21e-01	0.7	-0.1
b3574	yiaJ	CDS	410	-0.07	8.37e-01	7.72e-01	0.25	-0.29
b3685	yidE	CDS	538	-0.07	8.82e-01	8.29e-01	0.33	-0.22
b1111	comR	CDS	292	-0.08	8.57e-01	7.96e-01	0.3	-0.26
b1128	roxA	CDS	2859	-0.08	7.12e-01	6.14e-01	0.16	-0.5
b1293	sapB	CDS	481	-0.08	6.49e-01	5.42e-01	0.14	-0.61
b1630	rsxD	CDS	822	-0.08	7.47e-01	6.58e-01	0.18	-0.44
b2642	yfjW	CDS	337	-0.08	8.84e-01	8.32e-01	0.36	-0.21
b3063	ttdT	CDS	19	-0.08	9.32e-01	9.00e-01	0.67	-0.13
b3333	gspL	CDS	32	-0.08	8.97e-01	8.51e-01	0.43	-0.19
b3910	yiiM	CDS	406	-0.08	7.88e-01	7.10e-01	0.21	-0.37
b3961	oxyR	CDS	1581	-0.08	7.93e-01	7.17e-01	0.21	-0.36
b4218	ytfL	CDS	861	-0.08	7.46e-01	6.56e-01	0.18	-0.45
b1034	ycdX	CDS	1420	-0.09	7.87e-01	7.08e-01	0.24	-0.37
b1381	ydbH	CDS	657	-0.09	7.04e-01	6.06e-01	0.18	-0.52
b1524	glsB	CDS	594	-0.09	7.74e-01	6.91e-01	0.23	-0.4
b1830	prc	CDS	10421	-0.09	6.23e-01	5.12e-01	0.14	-0.66
b2740	ygbN	CDS	55	-0.09	8.32e-01	7.64e-01	0.32	-0.3
b2794	queF	CDS	834	-0.09	7.89e-01	7.12e-01	0.24	-0.37
b3023	ygiV	CDS	309	-0.09	9.05e-01	8.61e-01	0.5	-0.17
b3101	yqjF	CDS	83	-0.09	8.97e-01	8.50e-01	0.49	-0.19
b3198	kdsC	CDS	1308	-0.09	5.08e-01	3.91e-01	0.1	-0.86
b3391	hofQ	CDS	55	-0.09	8.32e-01	7.64e-01	0.31	-0.3
b3802	hemY	CDS	2521	-0.09	6.59e-01	5.54e-01	0.16	-0.59
b3872	yihL	CDS	127	-0.09	9.15e-01	8.76e-01	0.56	-0.16
b4536	yobH	CDS	286	-0.09	7.83e-01	7.02e-01	0.23	-0.38
b0189	rof	CDS	809	-0.1	7.12e-01	6.14e-01	0.2	-0.5
b0420	dxs	CDS	2703	-0.1	3.89e-01	2.79e-01	0.09	-1.08
b0905	ycaO	CDS	2959	-0.1	8.18e-01	7.48e-01	0.32	-0.32
b1794	dgcP	CDS	1127	-0.1	8.26e-01	7.58e-01	0.34	-0.31
b2276	nuoN	CDS	5172	-0.1	7.32e-01	6.39e-01	0.22	-0.47
b2323	fabB	CDS	6866	-0.1	8.35e-01	7.69e-01	0.34	-0.29
b2575	yfiC	CDS	378	-0.1	7.60e-01	6.74e-01	0.23	-0.42
b2593	pgeF	CDS	1111	-0.1	5.76e-01	4.62e-01	0.14	-0.74
b2649	ypjB	CDS	10	-0.1	9.57e-01	9.36e-01	1.24	-0.08
b3208	mtgA	CDS	276	-0.1	7.50e-01	6.61e-01	0.22	-0.44
b3521	yhjC	CDS	137	-0.1	9.07e-01	8.64e-01	0.57	-0.17
b3701	dnaN	CDS	2764	-0.1	6.33e-01	5.22e-01	0.15	-0.64
b3912	cpxR	CDS	1674	-0.1	6.93e-01	5.92e-01	0.18	-0.54
b4394	yjjX	CDS	404	-0.1	7.86e-01	7.07e-01	0.27	-0.38
b4476	gntU	CDS	230	-0.1	8.93e-01	8.43e-01	0.49	-0.2
b0225	yafQ	CDS	687	-0.11	8.05e-01	7.32e-01	0.34	-0.34
b0252	yafZ	CDS	12	-0.11	9.16e-01	8.78e-01	0.7	-0.15
b0534	sfmF	CDS	10	-0.11	9.26e-01	8.92e-01	0.84	-0.14
b0851	nfsA	CDS	724	-0.11	7.99e-01	7.25e-01	0.31	-0.35
b1021	pgaD	CDS	41	-0.11	8.32e-01	7.65e-01	0.38	-0.3
b1345	intR	CDS	115	-0.11	7.77e-01	6.95e-01	0.28	-0.39
b1626	ydgK	CDS	629	-0.11	6.54e-01	5.47e-01	0.18	-0.6
b2006	yeeW	CDS	5	-0.11	9.54e-01	9.33e-01	1.35	-0.08
b2291	yfbR	CDS	309	-0.11	6.30e-01	5.20e-01	0.18	-0.64
b2456	eutN	CDS	2	-0.11	9.53e-01	9.31e-01	1.32	-0.09
b3034	nudF	CDS	594	-0.11	5.77e-01	4.62e-01	0.15	-0.74
b3393	hofO	CDS	11	-0.11	9.12e-01	8.72e-01	0.7	-0.16
b4324	uxuR	CDS	653	-0.11	7.46e-01	6.57e-01	0.24	-0.44
b4382	deoA	CDS	1085	-0.11	8.74e-01	8.18e-01	0.48	-0.23
b0740	tolB	CDS	8374	-0.12	7.54e-01	6.66e-01	0.28	-0.43
b0859	rlmC	CDS	543	-0.12	5.10e-01	3.94e-01	0.14	-0.85
b1379	hslJ	CDS	255	-0.12	8.81e-01	8.27e-01	0.53	-0.22
b1539	ydfG	CDS	2458	-0.12	7.96e-01	7.20e-01	0.32	-0.36
b1822	rlmA	CDS	839	-0.12	4.72e-01	3.58e-01	0.14	-0.92
b2088	insE-5	CDS	69	-0.12	7.46e-01	6.57e-01	0.27	-0.44
b2699	recA	CDS	7153	-0.12	5.13e-01	3.96e-01	0.14	-0.85
b3025	qseB	CDS	120	-0.12	6.96e-01	5.95e-01	0.23	-0.53
b3066	dnaG	CDS	5109	-0.12	5.75e-01	4.60e-01	0.17	-0.74
b3146	rsmI	CDS	480	-0.12	6.63e-01	5.60e-01	0.2	-0.58
b3738	atpB	CDS	12880	-0.12	7.50e-01	6.62e-01	0.27	-0.44
b4171	miaA	CDS	5470	-0.12	6.51e-01	5.44e-01	0.2	-0.61
b4259	holC	CDS	723	-0.12	6.88e-01	5.87e-01	0.22	-0.54
b4403	yjtD	CDS	290	-0.12	8.01e-01	7.27e-01	0.35	-0.35
b4440	ryfA	ncRNA	231	-0.12	8.59e-01	7.98e-01	0.46	-0.26
b0040	caiT	CDS	17	-0.13	8.67e-01	8.09e-01	0.56	-0.24
b0052	pdxA	CDS	1981	-0.13	5.85e-01	4.71e-01	0.18	-0.72
b0056	yabP	CDS	447	-0.13	7.42e-01	6.50e-01	0.28	-0.45
b0086	murF	CDS	2585	-0.13	4.40e-01	3.28e-01	0.13	-0.98
b0092	ddlB	CDS	2452	-0.13	4.69e-01	3.55e-01	0.14	-0.93
b0183	rnhB	CDS	1020	-0.13	6.74e-01	5.72e-01	0.24	-0.57
b0938	elfA	CDS	25	-0.13	8.35e-01	7.68e-01	0.43	-0.29
b2367	emrY	CDS	40	-0.13	8.17e-01	7.47e-01	0.41	-0.32
b2865	ygeR	CDS	576	-0.13	6.21e-01	5.09e-01	0.19	-0.66
b3243	aaeR	CDS	408	-0.13	4.70e-01	3.57e-01	0.14	-0.92
b3247	rng	CDS	2137	-0.13	4.53e-01	3.39e-01	0.13	-0.96
b3915	fieF	CDS	916	-0.13	5.73e-01	4.58e-01	0.17	-0.74
b4025	pgi	CDS	9273	-0.13	7.82e-01	7.01e-01	0.34	-0.38
b4386	lplA	CDS	412	-0.13	6.35e-01	5.26e-01	0.2	-0.63
b0080	cra	CDS	2042	-0.14	5.63e-01	4.48e-01	0.18	-0.76
b0222	lpcA	CDS	1828	-0.14	7.64e-01	6.79e-01	0.33	-0.41
b0570	cusS	CDS	300	-0.14	6.35e-01	5.25e-01	0.21	-0.63
b1027	insE-4	CDS	69	-0.14	7.07e-01	6.09e-01	0.27	-0.51
b1117	lolD	CDS	1254	-0.14	4.84e-01	3.69e-01	0.16	-0.9
b1267	yciO	CDS	896	-0.14	4.85e-01	3.70e-01	0.16	-0.9
b1651	gloA	CDS	1766	-0.14	6.81e-01	5.79e-01	0.26	-0.55
b2286	nuoC	CDS	8395	-0.14	6.49e-01	5.42e-01	0.23	-0.61
b2417	crr	CDS	18791	-0.14	8.01e-01	7.28e-01	0.39	-0.35
b2516	rodZ	CDS	3245	-0.14	3.98e-01	2.87e-01	0.13	-1.07
b2560	pgpC	CDS	736	-0.14	6.28e-01	5.17e-01	0.22	-0.65
b2698	recX	CDS	138	-0.14	7.44e-01	6.53e-01	0.31	-0.45
b2803	fucK	CDS	101	-0.14	8.09e-01	7.36e-01	0.4	-0.34
b2961	mutY	CDS	1098	-0.14	6.39e-01	5.30e-01	0.22	-0.63
b3678	yidJ	CDS	42	-0.14	7.89e-01	7.12e-01	0.38	-0.37
b3952	pflC	CDS	33	-0.14	8.22e-01	7.53e-01	0.43	-0.32
b4539	yoeB	CDS	433	-0.14	6.54e-01	5.48e-01	0.23	-0.6
b0028	fkpB	CDS	1215	-0.15	4.25e-01	3.13e-01	0.15	-1.01
b0160	dgt	CDS	536	-0.15	5.44e-01	4.28e-01	0.19	-0.79
b0191	arfB	CDS	326	-0.15	3.99e-01	2.88e-01	0.14	-1.06
b0223	yafJ	CDS	991	-0.15	4.50e-01	3.37e-01	0.16	-0.96
b0290	ecpD	CDS	92	-0.15	6.61e-01	5.58e-01	0.25	-0.59
b0373	insE-2	CDS	71	-0.15	6.87e-01	5.86e-01	0.28	-0.54
b0417	thiL	CDS	1055	-0.15	4.68e-01	3.54e-01	0.16	-0.93
b0540	insE-3	CDS	37	-0.15	7.33e-01	6.39e-01	0.32	-0.47
b1035	ycdY	CDS	1379	-0.15	5.68e-01	4.53e-01	0.19	-0.75
b1700	ydiT	CDS	5	-0.15	9.00e-01	8.55e-01	0.84	-0.18
b2010	dacD	CDS	214	-0.15	7.88e-01	7.10e-01	0.41	-0.37
b2216	rcsD	CDS	3282	-0.15	4.54e-01	3.41e-01	0.15	-0.95
b2288	nuoA	CDS	4618	-0.15	3.84e-01	2.74e-01	0.14	-1.09
b2819	recD	CDS	827	-0.15	5.71e-01	4.56e-01	0.2	-0.75
b2822	recC	CDS	1588	-0.15	5.97e-01	4.82e-01	0.21	-0.7
b3192	mlaC	CDS	1820	-0.15	6.54e-01	5.48e-01	0.26	-0.6
b3200	lptA	CDS	1857	-0.15	4.09e-01	2.97e-01	0.14	-1.04
b3201	lptB	CDS	1784	-0.15	3.98e-01	2.87e-01	0.14	-1.06
b3656	yicI	CDS	131	-0.15	7.04e-01	6.06e-01	0.3	-0.52
b3739	atpI	CDS	2757	-0.15	6.49e-01	5.41e-01	0.24	-0.61
b3747	kup	CDS	1054	-0.15	5.35e-01	4.19e-01	0.18	-0.81
b3929	rraA	CDS	2577	-0.15	6.34e-01	5.23e-01	0.23	-0.64
b3942	katG	CDS	8334	-0.15	4.49e-01	3.36e-01	0.16	-0.96
b4146	epmB	CDS	1447	-0.15	5.60e-01	4.45e-01	0.19	-0.76
b0029	ispH	CDS	2127	-0.16	3.80e-01	2.70e-01	0.15	-1.1
b0298	insE-1	CDS	68	-0.16	6.63e-01	5.60e-01	0.27	-0.58
b0622	pagP	CDS	73	-0.16	7.27e-01	6.32e-01	0.34	-0.48
b0955	ycbZ	CDS	2905	-0.16	3.30e-01	2.27e-01	0.14	-1.21
b1658	purR	CDS	3743	-0.16	5.65e-01	4.49e-01	0.21	-0.76
b1861	ruvA	CDS	492	-0.16	5.46e-01	4.30e-01	0.21	-0.79
b2406	xapB	CDS	101	-0.16	6.18e-01	5.06e-01	0.25	-0.66
b2510	yfgJ	CDS	452	-0.16	5.47e-01	4.32e-01	0.2	-0.79
b3029	ygiN	CDS	2203	-0.16	6.50e-01	5.42e-01	0.26	-0.61
b3335	gspO	CDS	26	-0.16	8.15e-01	7.44e-01	0.48	-0.33
b3343	tusB	CDS	348	-0.16	6.49e-01	5.41e-01	0.26	-0.61
b3487	yhiI	CDS	920	-0.16	7.14e-01	6.16e-01	0.33	-0.5
b3529	pdeK	CDS	801	-0.16	3.99e-01	2.88e-01	0.15	-1.06
b3571	malS	CDS	187	-0.16	8.22e-01	7.52e-01	0.5	-0.32
b3849	trkH	CDS	1250	-0.16	5.44e-01	4.29e-01	0.2	-0.79
b4039	ubiC	CDS	549	-0.16	6.74e-01	5.72e-01	0.28	-0.57
b0182	lpxB	CDS	3169	-0.17	3.68e-01	2.60e-01	0.15	-1.13
b0820	ybiT	CDS	3517	-0.17	3.42e-01	2.37e-01	0.14	-1.18
b1295	ymjA	CDS	186	-0.17	6.63e-01	5.61e-01	0.3	-0.58
b1473	yddG	CDS	226	-0.17	7.74e-01	6.90e-01	0.41	-0.4
b1523	yneG	CDS	197	-0.17	6.28e-01	5.17e-01	0.26	-0.65
b1808	yoaA	CDS	966	-0.17	5.31e-01	4.15e-01	0.2	-0.82
b2792	yqcC	CDS	157	-0.17	5.75e-01	4.60e-01	0.23	-0.74
b2923	argO	CDS	286	-0.17	8.00e-01	7.25e-01	0.48	-0.35
b3013	yqhG	CDS	40	-0.17	7.42e-01	6.51e-01	0.37	-0.45
b3035	tolC	CDS	7248	-0.17	6.59e-01	5.54e-01	0.29	-0.59
b3121	yhaC	CDS	12	-0.17	9.00e-01	8.54e-01	0.91	-0.18
b3422	rtcR	CDS	51	-0.17	8.09e-01	7.37e-01	0.52	-0.34
b3627	waaO	CDS	773	-0.17	4.48e-01	3.35e-01	0.18	-0.96
b3938	metJ	CDS	1143	-0.17	7.75e-01	6.92e-01	0.44	-0.4
b4282	yjhE	pseudo	12	-0.17	9.10e-01	8.67e-01	1	-0.17
b4381	deoC	CDS	954	-0.17	8.06e-01	7.34e-01	0.51	-0.34
b0149	mrcB	CDS	2615	-0.18	1.87e-01	1.12e-01	0.12	-1.59
b0161	degP	CDS	2420	-0.18	6.59e-01	5.55e-01	0.31	-0.59
b0676	nagC	CDS	1746	-0.18	2.84e-01	1.88e-01	0.14	-1.32
b0881	clpS	CDS	581	-0.18	6.59e-01	5.54e-01	0.3	-0.59
b0887	cydD	CDS	1247	-0.18	3.27e-01	2.24e-01	0.15	-1.22
b0970	yccA	CDS	5634	-0.18	6.99e-01	5.99e-01	0.35	-0.53
b1014	putA	CDS	2890	-0.18	7.74e-01	6.91e-01	0.44	-0.4
b1584	speG	CDS	949	-0.18	6.15e-01	5.02e-01	0.27	-0.67
b1742	ves	CDS	20	-0.18	7.58e-01	6.71e-01	0.43	-0.43
b2134	pbpG	CDS	837	-0.18	5.93e-01	4.79e-01	0.25	-0.71
b2223	atoE	CDS	14	-0.18	8.76e-01	8.21e-01	0.8	-0.23
b2344	fadL	CDS	3739	-0.18	8.25e-01	7.56e-01	0.58	-0.31
b2595	bamD	CDS	4561	-0.18	9.08e-02	4.77e-02	0.09	-1.98
b2648	pinH	pseudo	5	-0.18	9.32e-01	9.01e-01	1.42	-0.12
b2920	scpC	CDS	39	-0.18	7.59e-01	6.73e-01	0.42	-0.42
b3244	tldD	CDS	2715	-0.18	3.38e-01	2.34e-01	0.16	-1.19
b3531	bcsZ	CDS	96	-0.18	7.01e-01	6.01e-01	0.35	-0.52
b3654	xanP	CDS	4534	-0.18	8.54e-01	7.93e-01	0.69	-0.26
b4387	ytjB	CDS	212	-0.18	6.13e-01	5.00e-01	0.27	-0.67
b4602	ynhF	CDS	94	-0.18	8.11e-01	7.39e-01	0.55	-0.33
b0200	gmhB	CDS	776	-0.19	2.41e-01	1.54e-01	0.13	-1.43
b0758	galT	CDS	848	-0.19	7.21e-01	6.24e-01	0.39	-0.49
b0818	ybiR	CDS	624	-0.19	3.76e-01	2.67e-01	0.17	-1.11
b0823	ybiW	CDS	68	-0.19	6.49e-01	5.41e-01	0.31	-0.61
b1353	sieB	CDS	16	-0.19	8.76e-01	8.20e-01	0.82	-0.23
b1527	yneK	CDS	13	-0.19	8.04e-01	7.30e-01	0.55	-0.34
b2381	ypdB	CDS	394	-0.19	5.20e-01	4.04e-01	0.23	-0.84
b2488	hyfH	CDS	18	-0.19	7.68e-01	6.83e-01	0.47	-0.41
b2549	yphG	CDS	62	-0.19	7.28e-01	6.33e-01	0.4	-0.48
b3071	nfeR	CDS	403	-0.19	7.03e-01	6.05e-01	0.36	-0.52
b3386	rpe	CDS	1589	-0.19	4.67e-01	3.53e-01	0.2	-0.93
b3848	yigZ	CDS	779	-0.19	4.25e-01	3.13e-01	0.19	-1.01
b3963	fabR	CDS	1447	-0.19	6.01e-01	4.87e-01	0.27	-0.69
b0717	ybgP	CDS	11	-0.2	7.83e-01	7.04e-01	0.54	-0.38
b1370	insH-5	CDS	162	-0.2	4.88e-01	3.73e-01	0.23	-0.89
b1757	ynjE	CDS	235	-0.2	6.96e-01	5.95e-01	0.38	-0.53
b2411	ligA	CDS	2053	-0.2	2.66e-01	1.74e-01	0.15	-1.36
b2443	yffL	CDS	99	-0.2	6.06e-01	4.93e-01	0.3	-0.69
b3043	ygiL	CDS	27	-0.2	7.87e-01	7.09e-01	0.53	-0.37
b3142	yraH	CDS	41	-0.2	7.67e-01	6.82e-01	0.48	-0.41
b3405	ompR	CDS	1499	-0.2	4.60e-01	3.47e-01	0.21	-0.94
b3718	yieK	CDS	56	-0.2	6.55e-01	5.50e-01	0.34	-0.6
b3818	yigG	CDS	7	-0.2	8.99e-01	8.53e-01	1.08	-0.19
b3943	yijE	CDS	348	-0.2	6.26e-01	5.15e-01	0.31	-0.65
b4235	pmbA	CDS	1865	-0.2	3.56e-01	2.49e-01	0.17	-1.15
b4611	sibE	ncRNA	259	-0.2	6.60e-01	5.56e-01	0.34	-0.59
b0096	lpxC	CDS	17636	-0.21	1.30e-01	7.28e-02	0.12	-1.79
b0102	zapD	CDS	1021	-0.21	5.13e-01	3.96e-01	0.25	-0.85
b0212	gloB	CDS	480	-0.21	2.96e-01	1.99e-01	0.17	-1.29
b0414	ribD	CDS	1773	-0.21	7.73e-02	3.94e-02	0.1	-2.06
b0422	xseB	CDS	598	-0.21	4.60e-01	3.47e-01	0.22	-0.94
b0439	lon	CDS	8409	-0.21	5.41e-01	4.25e-01	0.26	-0.8
b0759	galE	CDS	1471	-0.21	7.12e-01	6.13e-01	0.41	-0.51
b1574	dicF	ncRNA	13	-0.21	8.50e-01	7.88e-01	0.78	-0.27
b2017	yefM	CDS	200	-0.21	6.45e-01	5.37e-01	0.35	-0.62
b2118	yehI	CDS	98	-0.21	6.62e-01	5.59e-01	0.36	-0.58
b2119	yehL	CDS	17	-0.21	7.81e-01	7.01e-01	0.56	-0.38
b2299	yfcD	CDS	1174	-0.21	4.61e-01	3.48e-01	0.22	-0.94
b2526	hscA	CDS	3688	-0.21	5.12e-01	3.96e-01	0.24	-0.85
b3131	agaR	CDS	1035	-0.21	4.52e-01	3.39e-01	0.22	-0.96
b3368	cysG	CDS	1426	-0.21	7.78e-01	6.96e-01	0.53	-0.39
b3844	fre	CDS	2674	-0.21	1.05e-01	5.65e-02	0.11	-1.91
b4384	deoD	CDS	4346	-0.21	7.25e-01	6.30e-01	0.45	-0.48
b0470	dnaX	CDS	3075	-0.22	3.15e-01	2.14e-01	0.18	-1.24
b1106	thiK	CDS	759	-0.22	3.50e-01	2.44e-01	0.19	-1.16
b1222	narX	CDS	702	-0.22	4.64e-01	3.51e-01	0.24	-0.93
b1669	ydhT	CDS	57	-0.22	6.77e-01	5.76e-01	0.39	-0.56
b1884	cheR	CDS	27	-0.22	7.31e-01	6.37e-01	0.46	-0.47
b3178	ftsH	CDS	19402	-0.22	1.93e-01	1.17e-01	0.14	-1.57
b3235	degS	CDS	767	-0.22	4.40e-01	3.27e-01	0.22	-0.98
b3628	waaB	CDS	852	-0.22	4.09e-01	2.98e-01	0.21	-1.04
b3911	cpxA	CDS	2271	-0.22	1.79e-01	1.07e-01	0.14	-1.61
b4065	yjcE	CDS	798	-0.22	2.92e-01	1.95e-01	0.17	-1.3
b4281	yjhD	pseudo	31	-0.22	7.57e-01	6.69e-01	0.52	-0.43
b4312	fimB	CDS	664	-0.22	4.89e-01	3.74e-01	0.25	-0.89
b0478	ybaL	CDS	2063	-0.23	6.60e-01	5.56e-01	0.39	-0.59
b1024	pgaA	CDS	242	-0.23	7.14e-01	6.17e-01	0.46	-0.5
b1193	emtA	CDS	805	-0.23	5.20e-01	4.03e-01	0.27	-0.84
b1797	yeaR	CDS	37	-0.23	8.62e-01	8.02e-01	0.91	-0.25
b1961	dcm	CDS	1133	-0.23	4.47e-01	3.33e-01	0.24	-0.97
b2042	galF	CDS	6904	-0.23	5.82e-01	4.68e-01	0.32	-0.73
b2082	ogrK	CDS	62	-0.23	7.64e-01	6.79e-01	0.55	-0.41
b2473	ypfH	CDS	554	-0.23	4.36e-01	3.24e-01	0.24	-0.99
b2592	clpB	CDS	3751	-0.23	2.48e-01	1.59e-01	0.17	-1.41
b2781	mazG	CDS	771	-0.23	2.35e-01	1.49e-01	0.16	-1.44
b3010	yqhC	CDS	129	-0.23	7.86e-01	7.08e-01	0.62	-0.37
b3052	rfaE	CDS	1598	-0.23	3.41e-01	2.37e-01	0.19	-1.18
b3136	agaS	CDS	7	-0.23	9.10e-01	8.68e-01	1.39	-0.17
b3206	npr	CDS	568	-0.23	6.34e-01	5.24e-01	0.36	-0.64
b3462	ftsX	CDS	1836	-0.23	2.50e-01	1.61e-01	0.17	-1.4
b4124	dcuR	CDS	396	-0.23	4.23e-01	3.12e-01	0.23	-1.01
b4573	insZ	pseudo	122	-0.23	5.58e-01	4.43e-01	0.3	-0.77
b4748	ynfT	CDS	278	-0.23	8.81e-01	8.26e-01	1.05	-0.22
b0027	lspA	CDS	2035	-0.24	1.40e-01	8.00e-02	0.14	-1.75
b0110	ampD	CDS	252	-0.24	3.46e-01	2.41e-01	0.21	-1.17
b0264	insB-2	CDS	110	-0.24	6.55e-01	5.50e-01	0.4	-0.6
b0437	clpP	CDS	4305	-0.24	2.80e-01	1.86e-01	0.18	-1.32
b0915	lpxK	CDS	1500	-0.24	2.33e-01	1.47e-01	0.17	-1.45
b0995	torR	CDS	174	-0.24	6.77e-01	5.76e-01	0.43	-0.56
b1123	potD	CDS	4582	-0.24	6.19e-01	5.07e-01	0.36	-0.66
b1186	nhaB	CDS	2158	-0.24	3.27e-01	2.24e-01	0.2	-1.21
b1305	pspB	CDS	81	-0.24	6.02e-01	4.89e-01	0.34	-0.69
b1320	ycjW	CDS	188	-0.24	5.92e-01	4.77e-01	0.33	-0.71
b2054	wcaF	CDS	3	-0.24	9.01e-01	8.56e-01	1.35	-0.18
b2524	iscX	CDS	876	-0.24	4.59e-01	3.45e-01	0.26	-0.94
b2564	pdxJ	CDS	1202	-0.24	4.09e-01	2.98e-01	0.23	-1.04
b2717	hycI	CDS	274	-0.24	6.09e-01	4.96e-01	0.35	-0.68
b2782	mazF	CDS	328	-0.24	4.68e-01	3.54e-01	0.25	-0.93
b2829	ptsP	CDS	4410	-0.24	7.00e-02	3.49e-02	0.11	-2.11
b3353	yheT	CDS	744	-0.24	2.95e-01	1.97e-01	0.19	-1.29
b3696	yidX	CDS	100	-0.24	6.11e-01	4.98e-01	0.35	-0.68
b3962	sthA	CDS	4108	-0.24	3.38e-01	2.34e-01	0.2	-1.19
b4042	dgkA	CDS	632	-0.24	6.00e-01	4.86e-01	0.34	-0.7
b4098	phnJ	CDS	5	-0.24	8.74e-01	8.18e-01	1.02	-0.23
b4241	treR	CDS	245	-0.24	5.19e-01	4.03e-01	0.29	-0.84
b4306	yjhP	CDS	56	-0.24	7.50e-01	6.61e-01	0.56	-0.44
b4700	sokE	ncRNA	3	-0.24	8.65e-01	8.06e-01	0.99	-0.25
b0006	yaaA	CDS	850	-0.25	4.40e-01	3.28e-01	0.26	-0.98
b0134	panB	CDS	2286	-0.25	5.40e-01	4.24e-01	0.31	-0.8
b0828	iaaA	CDS	1826	-0.25	7.72e-01	6.89e-01	0.62	-0.4
b0930	asnS	CDS	14593	-0.25	3.79e-01	2.70e-01	0.23	-1.1
b1215	kdsA	CDS	3954	-0.25	2.39e-01	1.51e-01	0.17	-1.43
b1363	trkG	CDS	392	-0.25	4.69e-01	3.55e-01	0.27	-0.92
b1820	yobD	CDS	414	-0.25	7.14e-01	6.17e-01	0.49	-0.5
