Locus_tag	Gene_name	Gene_type	baseMean	log2FC	padj	pvalue	lfcSE	stat
b3218	insH-10	CDS	825	-0.06	9.52e-01	8.13e-01	0.23	-0.24
b3290	trkA	CDS	1631	-0.06	9.19e-01	7.17e-01	0.16	-0.36
b3399	yrfG	CDS	691	-0.06	9.45e-01	7.92e-01	0.24	-0.26
b3571	malS	CDS	187	-0.06	9.72e-01	9.07e-01	0.5	-0.12
b3648	gmk	CDS	3018	-0.06	9.31e-01	7.58e-01	0.19	-0.31
b3717	cbrC	CDS	155	-0.06	9.35e-01	7.73e-01	0.22	-0.29
b4053	alr	CDS	1974	-0.06	8.89e-01	5.96e-01	0.12	-0.53
b4119	melA	CDS	100	-0.06	9.65e-01	8.76e-01	0.37	-0.16
b4248	yjgH	CDS	92	-0.06	9.68e-01	8.95e-01	0.46	-0.13
b4437	sibB	ncRNA	17	-0.06	9.80e-01	9.27e-01	0.62	-0.09
b0562	ybcY	pseudo	27	-0.07	9.62e-01	8.63e-01	0.43	-0.17
b0764	modB	CDS	261	-0.07	9.19e-01	7.30e-01	0.19	-0.34
b0765	modC	CDS	399	-0.07	9.22e-01	7.37e-01	0.21	-0.34
b0807	rlmF	CDS	935	-0.07	9.44e-01	7.89e-01	0.25	-0.27
b0944	ycbF	CDS	67	-0.07	9.62e-01	8.65e-01	0.38	-0.17
b1013	rutR	CDS	217	-0.07	9.40e-01	7.82e-01	0.27	-0.28
b1015	putP	CDS	1400	-0.07	9.57e-01	8.31e-01	0.32	-0.21
b1245	oppC	CDS	5277	-0.07	9.61e-01	8.53e-01	0.37	-0.18
b1830	prc	CDS	10421	-0.07	8.93e-01	6.08e-01	0.14	-0.51
b1845	ptrB	CDS	609	-0.07	9.61e-01	8.53e-01	0.35	-0.19
b1900	araG	CDS	44	-0.07	9.62e-01	8.62e-01	0.4	-0.17
b2064	asmA	CDS	1606	-0.07	8.21e-01	4.28e-01	0.09	-0.79
b2136	yohD	CDS	313	-0.07	9.61e-01	8.53e-01	0.36	-0.19
b2212	alkB	CDS	77	-0.07	9.55e-01	8.23e-01	0.33	-0.22
b2332	yfcO	CDS	368	-0.07	9.11e-01	6.77e-01	0.16	-0.42
b2426	ucpA	CDS	1543	-0.07	9.71e-01	9.04e-01	0.57	-0.12
b2465	tktB	CDS	2456	-0.07	9.82e-01	9.31e-01	0.79	-0.09
b2515	ispG	CDS	4497	-0.07	8.89e-01	5.96e-01	0.13	-0.53
b3116	tdcC	CDS	218	-0.07	9.68e-01	8.92e-01	0.52	-0.14
b3134	agaW	pseudo	22	-0.07	9.83e-01	9.36e-01	0.91	-0.08
b3258	panF	CDS	651	-0.07	9.52e-01	8.10e-01	0.27	-0.24
b3400	hslR	CDS	598	-0.07	9.64e-01	8.74e-01	0.41	-0.16
b3740	rsmG	CDS	876	-0.07	9.55e-01	8.22e-01	0.29	-0.22
b3898	frvX	CDS	55	-0.07	9.62e-01	8.66e-01	0.44	-0.17
b3899	frvB	CDS	18	-0.07	9.67e-01	8.87e-01	0.51	-0.14
b4067	actP	CDS	442	-0.07	9.66e-01	8.80e-01	0.49	-0.15
b4249	bdcA	CDS	41	-0.07	9.59e-01	8.37e-01	0.33	-0.21
b4319	fimG	CDS	129	-0.07	9.62e-01	8.59e-01	0.39	-0.18
b4361	dnaC	CDS	456	-0.07	9.14e-01	6.95e-01	0.17	-0.39
b4616	istR	ncRNA	11	-0.07	9.72e-01	9.07e-01	0.62	-0.12
b0084	ftsI	CDS	1591	-0.08	8.99e-01	6.37e-01	0.17	-0.47
b0288	ykgJ	CDS	24	-0.08	9.67e-01	8.85e-01	0.58	-0.15
b0556	rzpD	CDS	25	-0.08	9.67e-01	8.83e-01	0.54	-0.15
b0713	pxpA	CDS	693	-0.08	9.31e-01	7.60e-01	0.25	-0.31
b0834	dgcI	CDS	925	-0.08	9.58e-01	8.33e-01	0.38	-0.21
b1053	mdtG	CDS	216	-0.08	9.62e-01	8.66e-01	0.44	-0.17
b1088	yceD	CDS	18945	-0.08	9.24e-01	7.41e-01	0.25	-0.33
b1242	ychE	CDS	338	-0.08	9.19e-01	7.24e-01	0.23	-0.35
b1312	ycjP	CDS	17	-0.08	9.76e-01	9.15e-01	0.71	-0.11
b1447	ydcZ	CDS	208	-0.08	9.54e-01	8.18e-01	0.33	-0.23
b1626	ydgK	CDS	629	-0.08	9.03e-01	6.59e-01	0.18	-0.44
b1643	ydhI	CDS	85	-0.08	9.61e-01	8.43e-01	0.38	-0.2
b1728	ydjM	CDS	102	-0.08	9.61e-01	8.40e-01	0.4	-0.2
b1730	ydjO	CDS	11	-0.08	9.72e-01	9.05e-01	0.64	-0.12
b1928	yedD	CDS	1118	-0.08	9.21e-01	7.33e-01	0.22	-0.34
b2161	nupX	CDS	17	-0.08	9.69e-01	8.97e-01	0.65	-0.13
b2184	radD	CDS	437	-0.08	9.04e-01	6.63e-01	0.17	-0.44
b2225	yfaP	CDS	16	-0.08	9.73e-01	9.09e-01	0.66	-0.11
b2429	murP	CDS	211	-0.08	9.68e-01	8.96e-01	0.57	-0.13
b2435	amiA	CDS	951	-0.08	8.93e-01	6.06e-01	0.15	-0.52
b2517	rlmN	CDS	2823	-0.08	9.25e-01	7.47e-01	0.23	-0.32
b2594	rluD	CDS	1668	-0.08	8.71e-01	5.50e-01	0.13	-0.6
b2668	ygaP	CDS	168	-0.08	9.36e-01	7.75e-01	0.3	-0.29
b2696	csrA	CDS	5790	-0.08	8.41e-01	4.73e-01	0.12	-0.72
b2878	ygfK	CDS	37	-0.08	9.61e-01	8.52e-01	0.41	-0.19
b2896	ygfX	CDS	957	-0.08	9.04e-01	6.64e-01	0.19	-0.43
b2955	yggW	CDS	1190	-0.08	9.00e-01	6.41e-01	0.17	-0.47
b3046	yqiG	pseudo	201	-0.08	9.01e-01	6.50e-01	0.18	-0.45
b3260	dusB	CDS	10206	-0.08	9.38e-01	7.80e-01	0.27	-0.28
b3352	yheS	CDS	1752	-0.08	8.96e-01	6.29e-01	0.16	-0.48
b3394	hofN	CDS	12	-0.08	9.73e-01	9.09e-01	0.73	-0.11
b3452	ugpA	CDS	55	-0.08	9.66e-01	8.80e-01	0.55	-0.15
b3530	bcsC	CDS	590	-0.08	9.22e-01	7.38e-01	0.24	-0.33
b3626	waaJ	CDS	838	-0.08	9.19e-01	7.19e-01	0.23	-0.36
b3663	yicN	CDS	232	-0.08	9.19e-01	7.29e-01	0.22	-0.35
b3711	yidZ	CDS	302	-0.08	9.32e-01	7.65e-01	0.27	-0.3
b3753	rbsR	CDS	762	-0.08	9.72e-01	9.07e-01	0.68	-0.12
b3780	rhlB	CDS	6608	-0.08	8.88e-01	5.92e-01	0.15	-0.54
b3786	wecB	CDS	1980	-0.08	9.01e-01	6.54e-01	0.17	-0.45
b3920	yiiQ	CDS	280	-0.08	9.44e-01	7.91e-01	0.3	-0.27
b4031	xylE	CDS	62	-0.08	9.62e-01	8.69e-01	0.51	-0.16
b4197	ulaE	CDS	57	-0.08	9.54e-01	8.17e-01	0.33	-0.23
b4456	glmZ	ncRNA	940	-0.08	9.62e-01	8.69e-01	0.47	-0.17
b4499	yehH	pseudo	70	-0.08	9.37e-01	7.78e-01	0.28	-0.28
b4640	yoeG	pseudo	117	-0.08	9.35e-01	7.74e-01	0.27	-0.29
b0157	yadS	CDS	373	-0.09	9.47e-01	8.00e-01	0.34	-0.25
b0195	trmO	CDS	885	-0.09	8.93e-01	6.07e-01	0.17	-0.51
b0518	fdrA	CDS	7	-0.09	9.72e-01	9.06e-01	0.81	-0.12
b0569	nfrB	CDS	169	-0.09	9.19e-01	7.10e-01	0.25	-0.37
b0712	pxpC	CDS	1097	-0.09	9.19e-01	7.30e-01	0.25	-0.34
b0739	tolA	CDS	2766	-0.09	8.88e-01	5.93e-01	0.16	-0.53
b0908	aroA	CDS	2483	-0.09	9.55e-01	8.25e-01	0.41	-0.22
b1071	flgM	CDS	111	-0.09	9.35e-01	7.72e-01	0.31	-0.29
b1078	flgG	CDS	400	-0.09	9.47e-01	7.99e-01	0.36	-0.25
b1099	holB	CDS	921	-0.09	8.51e-01	4.99e-01	0.13	-0.68
b1126	potA	CDS	2500	-0.09	9.01e-01	6.44e-01	0.19	-0.46
b1399	paaX	CDS	356	-0.09	8.94e-01	6.21e-01	0.18	-0.49
b1696	ydiP	CDS	69	-0.09	9.35e-01	7.74e-01	0.31	-0.29
b1707	ydiV	CDS	427	-0.09	9.31e-01	7.61e-01	0.29	-0.3
b1807	tsaB	CDS	900	-0.09	8.79e-01	5.71e-01	0.16	-0.57
b1819	manZ	CDS	8438	-0.09	9.67e-01	8.84e-01	0.6	-0.15
b2030	insH-7	CDS	514	-0.09	9.00e-01	6.39e-01	0.19	-0.47
b2101	yegW	CDS	350	-0.09	8.51e-01	5.05e-01	0.14	-0.67
b2145	yeiS	CDS	125	-0.09	9.30e-01	7.54e-01	0.28	-0.31
b2165	psuG	CDS	46	-0.09	9.83e-01	9.34e-01	1.13	-0.08
b2355	yfdL	pseudo	3	-0.09	9.88e-01	9.49e-01	1.44	-0.06
b2489	hyfI	CDS	22	-0.09	9.62e-01	8.66e-01	0.55	-0.17
b2502	ppx	CDS	1750	-0.09	9.19e-01	7.23e-01	0.26	-0.35
b2506	yfgI	CDS	35	-0.09	9.54e-01	8.20e-01	0.41	-0.23
b3053	glnE	CDS	1256	-0.09	8.88e-01	5.89e-01	0.17	-0.54
b3075	ebgR	CDS	486	-0.09	9.32e-01	7.66e-01	0.29	-0.3
b3110	cyuP	CDS	188	-0.09	9.67e-01	8.87e-01	0.64	-0.14
b3411	rpnA	CDS	97	-0.09	9.41e-01	7.85e-01	0.32	-0.27
b3536	bcsE	CDS	1477	-0.09	9.12e-01	6.86e-01	0.21	-0.4
b3615	waaH	CDS	40	-0.09	9.68e-01	8.94e-01	0.65	-0.13
b3629	waaS	CDS	754	-0.09	9.23e-01	7.38e-01	0.26	-0.33
b3963	fabR	CDS	1447	-0.09	9.22e-01	7.37e-01	0.27	-0.34
b4089	alsR	CDS	485	-0.09	9.31e-01	7.61e-01	0.31	-0.3
b4171	miaA	CDS	5470	-0.09	9.03e-01	6.56e-01	0.2	-0.45
b4297	yjhG	CDS	139	-0.09	9.16e-01	7.02e-01	0.23	-0.38
b4335	yjiM	CDS	116	-0.09	9.61e-01	8.48e-01	0.45	-0.19
b4388	serB	CDS	1298	-0.09	9.18e-01	7.05e-01	0.23	-0.38
b4471	tdcG	CDS	104	-0.09	9.61e-01	8.41e-01	0.44	-0.2
b0051	rsmA	CDS	3022	-0.1	8.07e-01	3.92e-01	0.12	-0.86
b0098	secA	CDS	9462	-0.1	8.93e-01	6.04e-01	0.18	-0.52
b0111	ampE	CDS	451	-0.1	9.05e-01	6.66e-01	0.23	-0.43
b0139	htrE	CDS	34	-0.1	9.55e-01	8.24e-01	0.44	-0.22
b0180	fabZ	CDS	4169	-0.1	9.03e-01	6.57e-01	0.23	-0.44
b0465	mscK	CDS	1971	-0.1	8.72e-01	5.54e-01	0.17	-0.59
b0514	glxK	CDS	81	-0.1	9.42e-01	7.86e-01	0.36	-0.27
b0604	dsbG	CDS	452	-0.1	9.00e-01	6.39e-01	0.21	-0.47
b0817	mntR	CDS	570	-0.1	9.06e-01	6.68e-01	0.24	-0.43
b0878	macA	CDS	354	-0.1	9.19e-01	7.26e-01	0.29	-0.35
b0884	infA	CDS	9927	-0.1	9.13e-01	6.93e-01	0.26	-0.39
b0905	ycaO	CDS	2959	-0.1	9.30e-01	7.57e-01	0.32	-0.31
b1098	tmk	CDS	718	-0.1	8.73e-01	5.55e-01	0.16	-0.59
b1168	pdeG	CDS	26	-0.1	9.61e-01	8.52e-01	0.55	-0.19
b1192	ldcA	CDS	415	-0.1	9.19e-01	7.24e-01	0.27	-0.35
b1381	ydbH	CDS	657	-0.1	8.76e-01	5.61e-01	0.18	-0.58
b1490	dosC	CDS	216	-0.1	9.68e-01	8.90e-01	0.75	-0.14
b1669	ydhT	CDS	57	-0.1	9.42e-01	7.86e-01	0.38	-0.27
b2140	dusC	CDS	269	-0.1	9.25e-01	7.46e-01	0.32	-0.32
b2156	lysP	CDS	1694	-0.1	8.71e-01	5.50e-01	0.16	-0.6
b2229	yfaT	CDS	12	-0.1	9.72e-01	9.05e-01	0.83	-0.12
b2421	cysM	CDS	2938	-0.1	9.62e-01	8.68e-01	0.59	-0.17
b2472	dapE	CDS	1181	-0.1	8.88e-01	5.92e-01	0.19	-0.54
b2627	abpB	CDS	800	-0.1	9.18e-01	7.08e-01	0.28	-0.37
b2756	casE	CDS	68	-0.1	9.22e-01	7.38e-01	0.28	-0.33
b3017	ftsP	CDS	2157	-0.1	8.28e-01	4.41e-01	0.13	-0.77
b3198	kdsC	CDS	1308	-0.1	7.59e-01	3.20e-01	0.1	-0.99
b3201	lptB	CDS	1784	-0.1	8.37e-01	4.64e-01	0.14	-0.73
b3332	gspK	CDS	17	-0.1	9.58e-01	8.33e-01	0.49	-0.21
b3471	yhhQ	CDS	245	-0.1	9.15e-01	6.98e-01	0.26	-0.39
b3539	yhjV	CDS	425	-0.1	9.19e-01	7.11e-01	0.28	-0.37
b3669	uhpA	CDS	731	-0.1	8.66e-01	5.39e-01	0.16	-0.62
b3822	recQ	CDS	1529	-0.1	8.71e-01	5.47e-01	0.16	-0.6
b4023	yjbD	CDS	399	-0.1	8.94e-01	6.20e-01	0.2	-0.5
b4269	ahr	CDS	716	-0.1	9.68e-01	8.95e-01	0.74	-0.13
b0040	caiT	CDS	17	-0.11	9.61e-01	8.43e-01	0.56	-0.2
b0112	aroP	CDS	866	-0.11	8.93e-01	6.12e-01	0.22	-0.51
b0155	clcA	CDS	774	-0.11	8.64e-01	5.33e-01	0.17	-0.62
b0260	mmuP	CDS	107	-0.11	9.58e-01	8.33e-01	0.5	-0.21
b0278	yagL	CDS	45	-0.11	9.30e-01	7.55e-01	0.37	-0.31
b0319	yahE	CDS	14	-0.11	9.61e-01	8.49e-01	0.57	-0.19
b0438	clpX	CDS	9680	-0.11	8.73e-01	5.54e-01	0.19	-0.59
b0656	insH-3	CDS	877	-0.11	8.93e-01	6.10e-01	0.21	-0.51
b0914	msbA	CDS	3749	-0.11	7.36e-01	2.91e-01	0.1	-1.06
b1096	pabC	CDS	514	-0.11	8.71e-01	5.48e-01	0.19	-0.6
b1125	potB	CDS	994	-0.11	9.00e-01	6.39e-01	0.24	-0.47
b1149	ymfN	CDS	70	-0.11	9.26e-01	7.48e-01	0.33	-0.32
b1523	yneG	CDS	197	-0.11	9.06e-01	6.68e-01	0.26	-0.43
b1754	ynjB	CDS	188	-0.11	9.12e-01	6.89e-01	0.27	-0.4
b1832	msrC	CDS	2281	-0.11	8.71e-01	5.49e-01	0.18	-0.6
b1939	fliG	CDS	284	-0.11	9.06e-01	6.67e-01	0.25	-0.43
b1973	zinT	CDS	9722	-0.11	9.24e-01	7.42e-01	0.34	-0.33
b2153	folE	CDS	2702	-0.11	9.09e-01	6.73e-01	0.26	-0.42
b2325	yfcL	CDS	1176	-0.11	8.58e-01	5.23e-01	0.17	-0.64
b2381	ypdB	CDS	394	-0.11	9.00e-01	6.41e-01	0.23	-0.47
b2514	hisS	CDS	6271	-0.11	7.79e-01	3.47e-01	0.12	-0.94
b2567	rnc	CDS	2661	-0.11	6.90e-01	2.25e-01	0.09	-1.21
b2683	ygaH	CDS	544	-0.11	8.13e-01	4.19e-01	0.13	-0.81
b2892	recJ	CDS	2307	-0.11	8.07e-01	3.92e-01	0.13	-0.86
b2906	ubiI	CDS	1272	-0.11	7.31e-01	2.82e-01	0.1	-1.07
b3026	qseC	CDS	187	-0.11	9.04e-01	6.62e-01	0.25	-0.44
b3030	parE	CDS	3878	-0.11	8.54e-01	5.11e-01	0.16	-0.66
b3102	yqjG	CDS	272	-0.11	9.28e-01	7.50e-01	0.36	-0.32
b3166	truB	CDS	2876	-0.11	9.12e-01	6.91e-01	0.27	-0.4
b3203	hpf	CDS	1568	-0.11	8.94e-01	6.20e-01	0.22	-0.5
b3221	yhcH	CDS	144	-0.11	9.24e-01	7.42e-01	0.33	-0.33
b3283	yrdD	CDS	1353	-0.11	9.11e-01	6.77e-01	0.26	-0.42
b3329	gspH	CDS	10	-0.11	9.64e-01	8.74e-01	0.72	-0.16
b3395	hofM	CDS	46	-0.11	9.30e-01	7.57e-01	0.36	-0.31
b3481	nikR	CDS	217	-0.11	9.15e-01	6.97e-01	0.27	-0.39
b3595	yibJ	pseudo	97	-0.11	9.15e-01	6.97e-01	0.28	-0.39
b3601	mtlR	CDS	542	-0.11	9.12e-01	6.88e-01	0.28	-0.4
b3687	ibpA	CDS	317	-0.11	9.31e-01	7.61e-01	0.36	-0.3
b3715	yieH	CDS	326	-0.11	8.96e-01	6.29e-01	0.22	-0.48
b3741	mnmG	CDS	4790	-0.11	8.92e-01	6.02e-01	0.2	-0.52
b3773	ilvY	CDS	222	-0.11	9.16e-01	7.00e-01	0.28	-0.38
b3827	bioP	CDS	695	-0.11	9.01e-01	6.45e-01	0.24	-0.46
b3900	frvA	CDS	2	-0.11	9.85e-01	9.43e-01	1.57	-0.07
b3942	katG	CDS	8334	-0.11	8.45e-01	4.79e-01	0.16	-0.71
b4732	ykiD	CDS	20	-0.11	9.62e-01	8.64e-01	0.61	-0.17
b0015	dnaJ	CDS	3164	-0.12	9.19e-01	7.23e-01	0.33	-0.35
b0020	nhaR	CDS	749	-0.12	8.78e-01	5.66e-01	0.2	-0.57
b0192	nlpE	CDS	662	-0.12	8.54e-01	5.11e-01	0.18	-0.66
b0419	yajO	CDS	943	-0.12	9.00e-01	6.41e-01	0.26	-0.47
b0443	fadM	CDS	82	-0.12	9.19e-01	7.11e-01	0.33	-0.37
b0573	cusF	CDS	15	-0.12	9.62e-01	8.65e-01	0.68	-0.17
b0845	ybjJ	CDS	384	-0.12	9.13e-01	6.94e-01	0.31	-0.39
b1361	ydaW	CDS	34	-0.12	9.62e-01	8.65e-01	0.72	-0.17
b1494	pqqL	CDS	277	-0.12	9.19e-01	7.30e-01	0.35	-0.35
b1530	marR	CDS	150	-0.12	8.88e-01	5.93e-01	0.23	-0.53
b1652	rnt	CDS	657	-0.12	8.78e-01	5.69e-01	0.2	-0.57
b1743	spy	CDS	127	-0.12	9.00e-01	6.40e-01	0.27	-0.47
b1963	yedR	CDS	189	-0.12	9.61e-01	8.53e-01	0.63	-0.19
b1987	cbl	CDS	622	-0.12	9.62e-01	8.62e-01	0.7	-0.17
b2662	gabT	CDS	582	-0.12	9.62e-01	8.63e-01	0.72	-0.17
b2905	gcvT	CDS	4666	-0.12	9.19e-01	7.13e-01	0.33	-0.37
b2943	galP	CDS	1000	-0.12	9.55e-01	8.23e-01	0.53	-0.22
b3012	dkgA	CDS	461	-0.12	9.35e-01	7.72e-01	0.43	-0.29
b3104	yhaI	CDS	14	-0.12	9.61e-01	8.49e-01	0.65	-0.19
b3144	yraJ	CDS	82	-0.12	9.03e-01	6.59e-01	0.28	-0.44
b3214	gltF	CDS	175	-0.12	8.93e-01	6.14e-01	0.25	-0.5
b3250	mreC	CDS	3853	-0.12	8.05e-01	3.87e-01	0.14	-0.87
b3504	yhiS	pseudo	17	-0.12	9.56e-01	8.29e-01	0.56	-0.22
b3525	pdeH	CDS	34	-0.12	9.32e-01	7.65e-01	0.41	-0.3
b3905	rhaS	CDS	28	-0.12	9.35e-01	7.74e-01	0.43	-0.29
b3959	argB	CDS	241	-0.12	9.19e-01	7.20e-01	0.35	-0.36
b4026	yjbE	CDS	41	-0.12	9.61e-01	8.46e-01	0.61	-0.19
b4046	zur	CDS	724	-0.12	8.24e-01	4.35e-01	0.15	-0.78
b4168	tsaE	CDS	383	-0.12	8.13e-01	4.14e-01	0.15	-0.82
b4253	yjgL	CDS	147	-0.12	9.06e-01	6.69e-01	0.29	-0.43
b4263	yjgR	CDS	473	-0.12	9.17e-01	7.03e-01	0.31	-0.38
b4277	yjgZ	CDS	8	-0.12	9.72e-01	9.07e-01	0.99	-0.12
b4317	fimD	CDS	819	-0.12	9.19e-01	7.27e-01	0.34	-0.35
b4372	holD	CDS	535	-0.12	9.01e-01	6.44e-01	0.26	-0.46
b4633	xisD	pseudo	31	-0.12	9.37e-01	7.78e-01	0.42	-0.28
b0296	ykgM	CDS	1623	-0.13	9.54e-01	8.20e-01	0.56	-0.23
b0478	ybaL	CDS	2063	-0.13	9.21e-01	7.33e-01	0.39	-0.34
b0658	ybeX	CDS	4117	-0.13	8.64e-01	5.36e-01	0.21	-0.62
b0886	cydC	CDS	1457	-0.13	8.51e-01	4.99e-01	0.2	-0.68
b0920	elyC	CDS	145	-0.13	8.94e-01	6.23e-01	0.27	-0.49
b0947	ycbX	CDS	843	-0.13	8.45e-01	4.85e-01	0.19	-0.7
b0951	pqiB	CDS	1296	-0.13	6.40e-01	1.75e-01	0.09	-1.36
b1187	fadR	CDS	1978	-0.13	8.09e-01	3.97e-01	0.15	-0.85
b1278	pgpB	CDS	517	-0.13	8.45e-01	4.84e-01	0.19	-0.7
b1279	lapA	CDS	700	-0.13	8.13e-01	4.14e-01	0.15	-0.82
b1418	cybB	CDS	999	-0.13	8.17e-01	4.24e-01	0.16	-0.8
b1432	insQ	CDS	553	-0.13	9.12e-01	6.86e-01	0.32	-0.4
b1449	curA	CDS	354	-0.13	9.55e-01	8.23e-01	0.57	-0.22
b1618	uidR	CDS	437	-0.13	8.94e-01	6.20e-01	0.27	-0.5
b1852	zwf	CDS	2004	-0.13	8.36e-01	4.63e-01	0.18	-0.73
b1870	cmoA	CDS	873	-0.13	7.22e-01	2.75e-01	0.12	-1.09
b1888	cheA	CDS	81	-0.13	8.94e-01	6.21e-01	0.26	-0.49
b1947	fliO	CDS	93	-0.13	9.12e-01	6.91e-01	0.32	-0.4
b2068	alkA	CDS	143	-0.13	9.12e-01	6.88e-01	0.32	-0.4
b2077	mdtD	CDS	117	-0.13	9.11e-01	6.77e-01	0.32	-0.42
b2326	epmC	CDS	920	-0.13	8.71e-01	5.49e-01	0.21	-0.6
b2327	yfcA	CDS	886	-0.13	8.88e-01	5.92e-01	0.24	-0.54
b2512	bamB	CDS	6729	-0.13	7.17e-01	2.64e-01	0.12	-1.12
b2611	ypjD	CDS	593	-0.13	7.52e-01	3.11e-01	0.13	-1.01
b2701	mltB	CDS	498	-0.13	8.58e-01	5.24e-01	0.2	-0.64
b2743	pcm	CDS	1041	-0.13	8.06e-01	3.90e-01	0.16	-0.86
b2865	ygeR	CDS	576	-0.13	8.50e-01	4.93e-01	0.19	-0.69
b2889	idi	CDS	144	-0.13	9.01e-01	6.54e-01	0.28	-0.45
b2917	scpA	CDS	52	-0.13	9.13e-01	6.94e-01	0.33	-0.39
b2981	yghO	CDS	23	-0.13	9.32e-01	7.65e-01	0.42	-0.3
b2986	yghT	CDS	5	-0.13	9.69e-01	8.97e-01	1	-0.13
b3194	mlaE	CDS	1303	-0.13	8.86e-01	5.84e-01	0.24	-0.55
b3266	acrF	CDS	161	-0.13	8.96e-01	6.30e-01	0.28	-0.48
b3450	ugpC	CDS	262	-0.13	9.00e-01	6.38e-01	0.28	-0.47
b3485	yhhJ	CDS	472	-0.13	8.97e-01	6.31e-01	0.27	-0.48
b3783	rho	CDS	20447	-0.13	8.13e-01	4.15e-01	0.16	-0.82
b3787	wecC	CDS	2541	-0.13	8.22e-01	4.29e-01	0.17	-0.79
b3883	yihV	CDS	43	-0.13	9.10e-01	6.75e-01	0.32	-0.42
b4014	aceB	CDS	10655	-0.13	9.55e-01	8.26e-01	0.58	-0.22
b4174	hflK	CDS	7083	-0.13	7.00e-01	2.34e-01	0.11	-1.19
b4348	hsdS	CDS	1162	-0.13	8.64e-01	5.34e-01	0.2	-0.62
b4419	ldrA	CDS	18	-0.13	9.47e-01	7.99e-01	0.51	-0.25
b4431	rprA	ncRNA	7	-0.13	9.62e-01	8.70e-01	0.81	-0.16
b4660	yhiL	pseudo	17	-0.13	9.62e-01	8.70e-01	0.76	-0.16
b4725	rseD	CDS	112	-0.13	9.18e-01	7.07e-01	0.34	-0.38
b0023	rpsT	CDS	26573	-0.14	9.01e-01	6.52e-01	0.32	-0.45
b0345	lacI	CDS	519	-0.14	7.58e-01	3.17e-01	0.14	-1
b0570	cusS	CDS	300	-0.14	8.56e-01	5.20e-01	0.21	-0.64
b0576	pheP	CDS	1403	-0.14	8.94e-01	6.19e-01	0.29	-0.5
b0639	nadD	CDS	673	-0.14	8.45e-01	4.85e-01	0.2	-0.7
b0738	tolR	CDS	1092	-0.14	8.00e-01	3.78e-01	0.16	-0.88
b0847	ybjL	CDS	1721	-0.14	8.13e-01	4.09e-01	0.17	-0.82
b1117	lolD	CDS	1254	-0.14	7.97e-01	3.65e-01	0.16	-0.91
b1406	pdxI	CDS	230	-0.14	9.20e-01	7.31e-01	0.4	-0.34
b1829	htpX	CDS	3873	-0.14	8.94e-01	6.19e-01	0.28	-0.5
b2137	yohF	CDS	117	-0.14	9.61e-01	8.50e-01	0.72	-0.19
b2276	nuoN	CDS	5172	-0.14	8.54e-01	5.17e-01	0.22	-0.65
b2351	yfdH	CDS	2616	-0.14	8.20e-01	4.26e-01	0.18	-0.8
b2367	emrY	CDS	40	-0.14	9.19e-01	7.30e-01	0.41	-0.34
b2373	oxc	CDS	53	-0.14	9.22e-01	7.37e-01	0.43	-0.34
b2556	glrK	CDS	462	-0.14	8.38e-01	4.67e-01	0.19	-0.73
b2576	srmB	CDS	2218	-0.14	8.76e-01	5.62e-01	0.24	-0.58
b2817	amiC	CDS	1537	-0.14	8.07e-01	3.92e-01	0.16	-0.86
b2883	guaD	CDS	113	-0.14	9.01e-01	6.48e-01	0.3	-0.46
b2987	pitB	CDS	42	-0.14	9.47e-01	7.99e-01	0.55	-0.25
b3038	ygiC	CDS	2826	-0.14	8.86e-01	5.83e-01	0.26	-0.55
b3205	rapZ	CDS	2280	-0.14	8.71e-01	5.47e-01	0.23	-0.6
b3524	yhjG	CDS	428	-0.14	9.25e-01	7.44e-01	0.42	-0.33
b3885	yihX	CDS	527	-0.14	9.03e-01	6.60e-01	0.31	-0.44
b4033	malF	CDS	823	-0.14	9.68e-01	8.92e-01	1	-0.14
b4052	dnaB	CDS	3297	-0.14	8.12e-01	4.06e-01	0.17	-0.83
b4461	yfjD	CDS	865	-0.14	8.12e-01	4.03e-01	0.17	-0.84
b0081	mraZ	CDS	1512	-0.15	8.45e-01	4.79e-01	0.21	-0.71
b0096	lpxC	CDS	17636	-0.15	6.59e-01	1.92e-01	0.12	-1.3
b0115	aceF	CDS	29156	-0.15	9.23e-01	7.39e-01	0.45	-0.33
b0143	pcnB	CDS	5928	-0.15	5.74e-01	1.29e-01	0.1	-1.52
b0211	mltD	CDS	7712	-0.15	8.76e-01	5.62e-01	0.27	-0.58
b0250	ykfB	CDS	176	-0.15	8.34e-01	4.51e-01	0.21	-0.75
b0276	yagJ	CDS	121	-0.15	9.11e-01	6.78e-01	0.35	-0.42
b0400	phoR	CDS	221	-0.15	8.51e-01	5.02e-01	0.22	-0.67
b0404	acpH	CDS	265	-0.15	8.45e-01	4.85e-01	0.21	-0.7
b0542	renD	pseudo	150	-0.15	8.13e-01	4.15e-01	0.19	-0.82
b0683	fur	CDS	3944	-0.15	7.24e-01	2.78e-01	0.13	-1.08
b0717	ybgP	CDS	11	-0.15	9.35e-01	7.72e-01	0.53	-0.29
b0760	modF	CDS	785	-0.15	8.12e-01	4.05e-01	0.18	-0.83
b0910	cmk	CDS	2648	-0.15	8.34e-01	4.50e-01	0.2	-0.76
b1212	prmC	CDS	708	-0.15	8.50e-01	4.94e-01	0.21	-0.68
b1246	oppD	CDS	8454	-0.15	9.12e-01	6.85e-01	0.37	-0.4
