Locus_tag	Gene_name	Gene_type	baseMean	log2FC	padj	pvalue	lfcSE	stat
b4473	smf	CDS	366	-0.15	4.31e-01	3.41e-01	0.16	-0.95
b0848	ybjM	CDS	296	-0.16	7.93e-01	7.29e-01	0.46	-0.35
b1254	yciB	CDS	1050	-0.16	2.35e-01	1.64e-01	0.12	-1.39
b1332	ynaJ	CDS	1863	-0.16	5.80e-01	4.90e-01	0.23	-0.69
b1591	dmsD	CDS	1243	-0.16	7.73e-01	7.04e-01	0.43	-0.38
b1767	ansA	CDS	997	-0.16	5.51e-01	4.61e-01	0.22	-0.74
b2594	rluD	CDS	1668	-0.16	2.93e-01	2.14e-01	0.13	-1.24
b3208	mtgA	CDS	276	-0.16	5.45e-01	4.54e-01	0.22	-0.75
b4235	pmbA	CDS	1865	-0.16	4.39e-01	3.47e-01	0.17	-0.94
b0177	bamA	CDS	14402	-0.17	3.86e-01	2.99e-01	0.16	-1.04
b0354	yaiL	CDS	611	-0.17	4.67e-01	3.76e-01	0.2	-0.89
b0420	dxs	CDS	2703	-0.17	1.20e-01	7.42e-02	0.09	-1.79
b0475	hemH	CDS	791	-0.17	6.15e-01	5.28e-01	0.27	-0.63
b0494	tesA	CDS	351	-0.17	5.37e-01	4.46e-01	0.23	-0.76
b1281	pyrF	CDS	2193	-0.17	7.01e-01	6.23e-01	0.35	-0.49
b1419	ydcA	CDS	318	-0.17	4.50e-01	3.58e-01	0.18	-0.92
b1435	rlhA	CDS	1627	-0.17	7.41e-01	6.67e-01	0.4	-0.43
b1620	malI	CDS	215	-0.17	7.73e-01	7.05e-01	0.44	-0.38
b1776	ydjL	CDS	34	-0.17	8.18e-01	7.61e-01	0.55	-0.3
b1787	yeaK	CDS	570	-0.17	5.55e-01	4.66e-01	0.24	-0.73
b1824	yobF	CDS	3551	-0.17	6.85e-01	6.04e-01	0.32	-0.52
b2332	yfcO	CDS	368	-0.17	3.60e-01	2.75e-01	0.16	-1.09
b2515	ispG	CDS	4497	-0.17	2.73e-01	1.96e-01	0.13	-1.29
b2712	hypF	CDS	615	-0.17	6.54e-01	5.71e-01	0.3	-0.57
b2941	yqgD	CDS	4	-0.17	9.39e-01	9.15e-01	1.55	-0.11
b3393	hofO	CDS	11	-0.17	8.55e-01	8.08e-01	0.7	-0.24
b3561	wecH	CDS	95	-0.17	6.52e-01	5.68e-01	0.29	-0.57
b4535	yniD	CDS	9	-0.17	8.86e-01	8.45e-01	0.86	-0.2
b4566	topAI	CDS	18	-0.17	8.55e-01	8.09e-01	0.69	-0.24
b0551	ybcQ	CDS	12	-0.18	8.41e-01	7.92e-01	0.69	-0.26
b1214	ychA	CDS	2024	-0.18	4.36e-01	3.45e-01	0.19	-0.94
b1221	narL	CDS	924	-0.18	5.33e-01	4.41e-01	0.23	-0.77
b1445	ortT	CDS	86	-0.18	7.51e-01	6.79e-01	0.43	-0.41
b1567	ydfW	CDS	6	-0.18	8.98e-01	8.61e-01	1	-0.18
b1808	yoaA	CDS	966	-0.18	4.71e-01	3.79e-01	0.2	-0.88
b2038	rfbC	CDS	1989	-0.18	5.54e-01	4.64e-01	0.24	-0.73
b2039	rfbA	CDS	3676	-0.18	5.15e-01	4.24e-01	0.23	-0.8
b2213	ada	CDS	319	-0.18	5.50e-01	4.60e-01	0.25	-0.74
b2779	eno	CDS	58930	-0.18	7.37e-01	6.62e-01	0.41	-0.44
b3104	yhaI	CDS	14	-0.18	8.21e-01	7.64e-01	0.6	-0.3
b3498	prlC	CDS	2450	-0.18	5.03e-01	4.09e-01	0.21	-0.83
b3876	yihO	CDS	26	-0.18	8.00e-01	7.38e-01	0.54	-0.33
b4206	ytfB	CDS	949	-0.18	5.03e-01	4.09e-01	0.21	-0.83
b4362	dnaT	CDS	355	-0.18	5.14e-01	4.22e-01	0.23	-0.8
b4579	yaiX	pseudo	81	-0.18	6.07e-01	5.18e-01	0.27	-0.65
b4686	yshB	CDS	473	-0.18	6.52e-01	5.68e-01	0.31	-0.57
b0094	ftsA	CDS	2945	-0.19	3.77e-01	2.90e-01	0.18	-1.06
b0343	lacY	CDS	22	-0.19	8.16e-01	7.58e-01	0.63	-0.31
b0651	rihA	CDS	667	-0.19	7.76e-01	7.07e-01	0.5	-0.38
b1418	cybB	CDS	999	-0.19	3.01e-01	2.22e-01	0.16	-1.22
b1625	cnu	CDS	212	-0.19	6.32e-01	5.45e-01	0.31	-0.6
b2595	bamD	CDS	4561	-0.19	6.05e-02	3.43e-02	0.09	-2.12
b2740	ygbN	CDS	55	-0.19	6.39e-01	5.53e-01	0.32	-0.59
b2836	aas	CDS	1007	-0.19	5.46e-01	4.55e-01	0.26	-0.75
b2878	ygfK	CDS	37	-0.19	7.15e-01	6.38e-01	0.4	-0.47
b2928	yggC	CDS	400	-0.19	3.72e-01	2.86e-01	0.17	-1.07
b3063	ttdT	CDS	19	-0.19	8.30e-01	7.77e-01	0.67	-0.28
b3151	yraQ	CDS	393	-0.19	6.61e-01	5.78e-01	0.34	-0.56
b3717	cbrC	CDS	155	-0.19	4.90e-01	3.97e-01	0.23	-0.85
b3997	hemE	CDS	1854	-0.19	2.25e-01	1.56e-01	0.13	-1.42
b4173	hflX	CDS	4590	-0.19	2.67e-01	1.91e-01	0.14	-1.31
b4232	fbp	CDS	2098	-0.19	5.53e-01	4.64e-01	0.26	-0.73
b4573	insZ	pseudo	122	-0.19	6.12e-01	5.25e-01	0.31	-0.64
b0956	matP	CDS	320	-0.2	5.10e-01	4.17e-01	0.25	-0.81
b1303	pspF	CDS	186	-0.2	6.56e-01	5.73e-01	0.36	-0.56
b1906	yecH	CDS	173	-0.2	8.49e-01	8.02e-01	0.79	-0.25
b2369	evgA	CDS	2364	-0.2	4.43e-01	3.51e-01	0.21	-0.93
b2409	yfeR	CDS	105	-0.2	4.97e-01	4.04e-01	0.24	-0.84
b2432	yfeY	CDS	832	-0.2	6.46e-01	5.61e-01	0.34	-0.58
b2738	ygbL	CDS	26	-0.2	7.34e-01	6.59e-01	0.45	-0.44
b2898	ygfZ	CDS	2412	-0.2	6.17e-01	5.30e-01	0.32	-0.63
b3338	chiA	CDS	389	-0.2	4.51e-01	3.60e-01	0.22	-0.92
b3423	glpR	pseudo	970	-0.2	1.38e-01	8.75e-02	0.12	-1.71
b3585	yiaU	CDS	165	-0.2	5.97e-01	5.08e-01	0.31	-0.66
b3655	yicH	CDS	872	-0.2	5.34e-01	4.43e-01	0.26	-0.77
b3690	cbrA	CDS	44	-0.2	6.92e-01	6.12e-01	0.4	-0.51
b3810	yigA	CDS	1079	-0.2	2.11e-01	1.44e-01	0.14	-1.46
b0305	rclR	CDS	38	-0.21	7.55e-01	6.83e-01	0.51	-0.41
b0624	crcB	CDS	377	-0.21	6.95e-01	6.16e-01	0.42	-0.5
b0898	ycaD	CDS	916	-0.21	7.64e-01	6.95e-01	0.54	-0.39
b2184	radD	CDS	437	-0.21	3.10e-01	2.29e-01	0.18	-1.2
b2413	cysZ	CDS	460	-0.21	5.08e-01	4.15e-01	0.25	-0.81
b2498	upp	CDS	8069	-0.21	7.84e-01	7.18e-01	0.59	-0.36
b3149	diaA	CDS	857	-0.21	1.16e-01	7.20e-02	0.12	-1.8
b4154	frdA	CDS	7138	-0.21	6.95e-01	6.15e-01	0.42	-0.5
b4433	sdsR	ncRNA	33	-0.21	7.95e-01	7.31e-01	0.62	-0.34
b0027	lspA	CDS	2035	-0.22	1.64e-01	1.06e-01	0.14	-1.62
b0437	clpP	CDS	4305	-0.22	3.00e-01	2.21e-01	0.18	-1.22
b1237	hns	CDS	27872	-0.22	5.52e-01	4.62e-01	0.3	-0.74
b1266	yciV	CDS	634	-0.22	2.14e-01	1.46e-01	0.15	-1.45
b1328	pgrR	CDS	201	-0.22	3.60e-01	2.75e-01	0.2	-1.09
b2175	mepS	CDS	6932	-0.22	4.51e-01	3.60e-01	0.24	-0.92
b2278	nuoL	CDS	5007	-0.22	4.52e-01	3.61e-01	0.24	-0.91
b3243	aaeR	CDS	408	-0.22	1.58e-01	1.02e-01	0.14	-1.64
b3247	rng	CDS	2137	-0.22	1.51e-01	9.67e-02	0.13	-1.66
b3333	gspL	CDS	32	-0.22	6.95e-01	6.14e-01	0.43	-0.5
b3943	yijE	CDS	348	-0.22	5.58e-01	4.68e-01	0.31	-0.72
b4196	ulaD	CDS	65	-0.22	6.30e-01	5.43e-01	0.36	-0.61
b4687	shoB	CDS	84	-0.22	7.91e-01	7.26e-01	0.62	-0.35
b0316	yahB	CDS	156	-0.23	6.34e-01	5.48e-01	0.38	-0.6
b0570	cusS	CDS	300	-0.23	3.61e-01	2.76e-01	0.21	-1.09
b0818	ybiR	CDS	624	-0.23	2.61e-01	1.86e-01	0.17	-1.32
b0995	torR	CDS	174	-0.23	6.67e-01	5.85e-01	0.43	-0.55
b1561	rem	CDS	30	-0.23	7.25e-01	6.49e-01	0.51	-0.46
b1655	mepH	CDS	311	-0.23	6.47e-01	5.63e-01	0.4	-0.58
b2330	prmB	CDS	2248	-0.23	4.85e-01	3.92e-01	0.27	-0.86
b2556	glrK	CDS	462	-0.23	2.94e-01	2.15e-01	0.18	-1.24
b2908	pepP	CDS	3368	-0.23	2.74e-01	1.97e-01	0.17	-1.29
b3028	mdaB	CDS	489	-0.23	5.89e-01	5.00e-01	0.33	-0.68
b3350	kefB	CDS	373	-0.23	6.55e-01	5.72e-01	0.41	-0.57
b3847	pepQ	CDS	2739	-0.23	2.94e-01	2.15e-01	0.19	-1.24
b3850	hemG	CDS	526	-0.23	1.34e-01	8.48e-02	0.13	-1.72
b4407	thiS	CDS	474	-0.23	8.57e-01	8.11e-01	0.95	-0.24
b4446	sibC	ncRNA	68	-0.23	6.98e-01	6.20e-01	0.47	-0.5
b4596	yciZ	CDS	104	-0.23	7.03e-01	6.26e-01	0.48	-0.49
b4662	sgrT	CDS	48	-0.23	7.19e-01	6.43e-01	0.49	-0.46
b0173	dxr	CDS	1128	-0.24	2.63e-01	1.87e-01	0.18	-1.32
b0311	betA	CDS	525	-0.24	6.79e-01	5.98e-01	0.46	-0.53
b0641	lptE	CDS	2441	-0.24	3.71e-01	2.85e-01	0.23	-1.07
b0679	nagE	CDS	2493	-0.24	6.60e-01	5.78e-01	0.42	-0.56
b1135	rluE	CDS	486	-0.24	4.47e-01	3.55e-01	0.26	-0.92
b1304	pspA	CDS	612	-0.24	6.52e-01	5.68e-01	0.42	-0.57
b1610	tus	CDS	180	-0.24	3.20e-01	2.38e-01	0.2	-1.18
b2010	dacD	CDS	214	-0.24	6.42e-01	5.56e-01	0.41	-0.59
b2279	nuoK	CDS	819	-0.24	5.09e-01	4.16e-01	0.3	-0.81
b2299	yfcD	CDS	1174	-0.24	3.59e-01	2.73e-01	0.22	-1.1
b2511	der	CDS	3969	-0.24	2.71e-01	1.94e-01	0.19	-1.3
b2862	ygeP	pseudo	63	-0.24	5.90e-01	5.01e-01	0.36	-0.67
b2938	speA	CDS	8214	-0.24	3.75e-01	2.89e-01	0.23	-1.06
b2947	gshB	CDS	1705	-0.24	4.38e-02	2.37e-02	0.1	-2.26
b3252	csrD	CDS	956	-0.24	6.54e-01	5.70e-01	0.42	-0.57
b3289	rsmB	CDS	2266	-0.24	3.24e-01	2.43e-01	0.21	-1.17
b3682	glvB	CDS	5	-0.24	8.78e-01	8.35e-01	1.13	-0.21
b3937	yiiX	CDS	316	-0.24	3.48e-01	2.64e-01	0.21	-1.12
b4022	rluF	CDS	686	-0.24	3.07e-01	2.27e-01	0.2	-1.21
b4302	sgcA	CDS	31	-0.24	6.01e-01	5.12e-01	0.36	-0.66
b0080	cra	CDS	2042	-0.25	2.41e-01	1.69e-01	0.18	-1.38
b0223	yafJ	CDS	991	-0.25	1.81e-01	1.20e-01	0.16	-1.56
b0418	pgpA	CDS	1265	-0.25	2.98e-01	2.18e-01	0.21	-1.23
b0479	fsr	CDS	306	-0.25	4.29e-01	3.38e-01	0.26	-0.96
b0611	rna	CDS	880	-0.25	2.59e-01	1.84e-01	0.19	-1.33
b1084	rne	CDS	11270	-0.25	3.07e-01	2.27e-01	0.2	-1.21
b1649	nemR	CDS	154	-0.25	4.71e-01	3.79e-01	0.29	-0.88
b1889	motB	CDS	41	-0.25	7.18e-01	6.41e-01	0.54	-0.47
b1993	cobU	CDS	145	-0.25	3.99e-01	3.11e-01	0.24	-1.01
b3199	lptC	CDS	1176	-0.25	9.31e-02	5.58e-02	0.13	-1.91
b3244	tldD	CDS	2715	-0.25	1.56e-01	1.01e-01	0.16	-1.64
b3251	mreB	CDS	8347	-0.25	2.79e-01	2.01e-01	0.2	-1.28
b4212	ytfH	CDS	73	-0.25	6.54e-01	5.71e-01	0.45	-0.57
b4260	pepA	CDS	5502	-0.25	4.30e-01	3.40e-01	0.26	-0.96
b4284	insI-3	CDS	268	-0.25	1.94e-01	1.30e-01	0.17	-1.51
b4426	mcaS	ncRNA	6	-0.25	8.66e-01	8.20e-01	1.1	-0.23
b4499	yehH	pseudo	70	-0.25	4.52e-01	3.61e-01	0.28	-0.91
b4548	ypjJ	CDS	4	-0.25	8.62e-01	8.16e-01	1.06	-0.23
b0323	yahI	CDS	12	-0.26	7.60e-01	6.89e-01	0.66	-0.4
b0413	nrdR	CDS	874	-0.26	1.00e-01	6.08e-02	0.14	-1.87
b0466	ybaM	CDS	97	-0.26	3.23e-01	2.41e-01	0.22	-1.17
b0493	ybbO	CDS	553	-0.26	2.93e-01	2.14e-01	0.21	-1.24
b1404	insI-2	CDS	126	-0.26	2.73e-01	1.95e-01	0.2	-1.29
b2170	setB	CDS	105	-0.26	6.86e-01	6.06e-01	0.5	-0.52
b2183	rsuA	CDS	1761	-0.26	3.07e-01	2.27e-01	0.21	-1.21
b2280	nuoJ	CDS	1779	-0.26	4.55e-01	3.64e-01	0.28	-0.91
b2700	pncC	CDS	406	-0.26	2.41e-01	1.69e-01	0.19	-1.38
b2744	umpG	CDS	1286	-0.26	9.14e-02	5.47e-02	0.13	-1.92
b3062	ttdB	CDS	7	-0.26	8.35e-01	7.83e-01	0.96	-0.28
b3503	arsC	CDS	88	-0.26	5.34e-01	4.42e-01	0.34	-0.77
b3724	phoU	CDS	958	-0.26	4.66e-01	3.74e-01	0.29	-0.89
b4577	sgrS	ncRNA	49	-0.26	6.67e-01	5.85e-01	0.47	-0.55
b0200	gmhB	CDS	776	-0.27	7.13e-02	4.11e-02	0.13	-2.04
b0616	citE	CDS	8	-0.27	8.34e-01	7.82e-01	0.99	-0.28
b1080	flgI	CDS	214	-0.27	4.54e-01	3.63e-01	0.29	-0.91
b1284	yciT	CDS	1117	-0.27	6.10e-02	3.47e-02	0.13	-2.11
b1584	speG	CDS	949	-0.27	3.97e-01	3.09e-01	0.27	-1.02
b1879	flhA	CDS	225	-0.27	3.02e-01	2.23e-01	0.22	-1.22
b2442	intZ	CDS	709	-0.27	2.41e-01	1.69e-01	0.2	-1.37
b3706	mnmE	CDS	1497	-0.27	2.78e-01	2.00e-01	0.21	-1.28
b3728	pstS	CDS	744	-0.27	7.11e-01	6.33e-01	0.57	-0.48
b3848	yigZ	CDS	779	-0.27	2.08e-01	1.41e-01	0.19	-1.47
b4062	soxS	CDS	174	-0.27	5.14e-01	4.22e-01	0.34	-0.8
b4145	yjeJ	CDS	63	-0.27	6.72e-01	5.90e-01	0.51	-0.54
b4169	amiB	CDS	1007	-0.27	6.82e-02	3.92e-02	0.13	-2.06
b4281	yjhD	pseudo	31	-0.27	6.76e-01	5.94e-01	0.52	-0.53
b4669	ilvX	CDS	105	-0.27	7.03e-01	6.25e-01	0.56	-0.49
b0116	lpd	CDS	20340	-0.28	5.03e-01	4.09e-01	0.33	-0.83
b0222	lpcA	CDS	1828	-0.28	4.82e-01	3.90e-01	0.33	-0.86
b1289	ycjD	CDS	97	-0.28	5.07e-01	4.14e-01	0.35	-0.82
b1523	yneG	CDS	197	-0.28	3.61e-01	2.76e-01	0.26	-1.09
b1823	cspC	CDS	25574	-0.28	2.86e-01	2.07e-01	0.22	-1.26
b2623	yfjH	CDS	143	-0.28	2.81e-01	2.03e-01	0.22	-1.27
b2828	lgt	CDS	948	-0.28	2.25e-01	1.56e-01	0.2	-1.42
b2842	kduD	CDS	108	-0.28	5.37e-01	4.45e-01	0.37	-0.76
b3163	nlpI	CDS	16667	-0.28	1.82e-01	1.21e-01	0.18	-1.55
b3280	yrdB	CDS	527	-0.28	6.33e-01	5.47e-01	0.46	-0.6
b4148	gdx	CDS	450	-0.28	6.98e-01	6.19e-01	0.56	-0.5
b4569	yhcE	pseudo	42	-0.28	5.15e-01	4.23e-01	0.35	-0.8
b4571	wbbL	pseudo	2659	-0.28	1.64e-01	1.06e-01	0.17	-1.61
b0281	intF	CDS	586	-0.29	3.79e-01	2.92e-01	0.27	-1.05
b0961	yccF	CDS	468	-0.29	4.55e-01	3.64e-01	0.32	-0.91
b1243	oppA	CDS	38019	-0.29	5.42e-01	4.50e-01	0.38	-0.75
b3026	qseC	CDS	187	-0.29	3.15e-01	2.33e-01	0.24	-1.19
b3035	tolC	CDS	7248	-0.29	3.95e-01	3.07e-01	0.29	-1.02
b3697	yidA	CDS	1474	-0.29	3.15e-01	2.34e-01	0.25	-1.19
b4218	ytfL	CDS	861	-0.29	1.58e-01	1.02e-01	0.18	-1.64
b4395	ytjC	CDS	1007	-0.29	5.64e-01	4.75e-01	0.41	-0.72
b4420	rdlA	ncRNA	255	-0.29	2.05e-01	1.39e-01	0.2	-1.48
b4527	ydaF	CDS	24	-0.29	7.69e-01	6.99e-01	0.75	-0.39
b0028	fkpB	CDS	1215	-0.3	7.30e-02	4.23e-02	0.15	-2.03
b0188	tilS	CDS	843	-0.3	2.65e-02	1.36e-02	0.12	-2.47
b1912	pgsA	CDS	1229	-0.3	2.77e-02	1.42e-02	0.12	-2.45
b2132	bglX	CDS	1726	-0.3	2.74e-01	1.97e-01	0.24	-1.29
b3051	yqiK	CDS	46	-0.3	6.43e-01	5.58e-01	0.52	-0.59
b3345	tusD	CDS	656	-0.3	2.48e-01	1.75e-01	0.22	-1.36
b3377	yhfT	CDS	59	-0.3	4.57e-01	3.66e-01	0.33	-0.9
b3693	dgoK	CDS	91	-0.3	5.07e-01	4.14e-01	0.37	-0.82
b4688	ykgS	CDS	30	-0.3	6.34e-01	5.48e-01	0.5	-0.6
b0135	yadC	CDS	27	-0.31	5.45e-01	4.54e-01	0.41	-0.75
b0396	araJ	CDS	279	-0.31	2.85e-01	2.06e-01	0.24	-1.26
b0444	queC	CDS	622	-0.31	1.81e-01	1.20e-01	0.2	-1.56
b0524	lpxH	CDS	1910	-0.31	2.75e-01	1.98e-01	0.24	-1.29
b0843	ybjH	CDS	136	-0.31	3.21e-01	2.39e-01	0.27	-1.18
b1713	pheT	CDS	10804	-0.31	3.01e-01	2.22e-01	0.26	-1.22
b2611	ypjD	CDS	593	-0.31	2.25e-02	1.12e-02	0.12	-2.54
b2865	ygeR	CDS	576	-0.31	1.69e-01	1.10e-01	0.19	-1.6
b2929	fumE	CDS	402	-0.31	7.90e-02	4.63e-02	0.16	-1.99
b3137	kbaY	CDS	7	-0.31	7.86e-01	7.20e-01	0.85	-0.36
b3248	yhdE	CDS	1223	-0.31	6.07e-02	3.44e-02	0.15	-2.12
b3329	gspH	CDS	10	-0.31	7.15e-01	6.37e-01	0.66	-0.47
b3358	yhfK	CDS	1366	-0.31	4.39e-02	2.38e-02	0.14	-2.26
b3384	trpS	CDS	3687	-0.31	3.69e-01	2.83e-01	0.29	-1.07
b3405	ompR	CDS	1499	-0.31	2.22e-01	1.53e-01	0.21	-1.43
b3994	thiC	CDS	5274	-0.31	7.88e-01	7.23e-01	0.86	-0.35
b0179	lpxD	CDS	9280	-0.32	8.50e-02	5.03e-02	0.16	-1.96
b0930	asnS	CDS	14593	-0.32	2.26e-01	1.57e-01	0.23	-1.42
b1866	aspS	CDS	6837	-0.32	1.80e-01	1.19e-01	0.2	-1.56
b2101	yegW	CDS	350	-0.32	5.34e-02	2.97e-02	0.15	-2.17
b2331	smrB	CDS	756	-0.32	6.13e-02	3.49e-02	0.15	-2.11
b2620	smpB	CDS	2154	-0.32	2.83e-01	2.05e-01	0.26	-1.27
b2907	ubiH	CDS	1746	-0.32	4.76e-03	2.00e-03	0.1	-3.09
b3198	kdsC	CDS	1308	-0.32	3.19e-03	1.29e-03	0.1	-3.22
b3500	gor	CDS	2446	-0.32	1.93e-01	1.30e-01	0.21	-1.52
b3600	mtlD	CDS	1179	-0.32	2.08e-01	1.41e-01	0.22	-1.47
b4300	sgcR	CDS	66	-0.32	3.82e-01	2.95e-01	0.31	-1.05
b4423	ldrC	CDS	24	-0.32	5.45e-01	4.54e-01	0.42	-0.75
b1294	sapA	CDS	1002	-0.33	1.39e-02	6.56e-03	0.12	-2.72
b2082	ogrK	CDS	62	-0.33	6.28e-01	5.41e-01	0.55	-0.61
b2503	pdeF	CDS	92	-0.33	4.43e-01	3.52e-01	0.35	-0.93
b2566	era	CDS	3822	-0.33	8.50e-03	3.78e-03	0.11	-2.9
b2586	yfiM	CDS	153	-0.33	3.41e-01	2.57e-01	0.29	-1.13
b3825	pldB	CDS	896	-0.33	7.94e-02	4.65e-02	0.17	-1.99
b3827	bioP	CDS	695	-0.33	2.49e-01	1.75e-01	0.24	-1.36
b3955	eptC	CDS	2320	-0.33	5.48e-01	4.57e-01	0.44	-0.74
b0093	ftsQ	CDS	1744	-0.34	3.00e-01	2.20e-01	0.28	-1.23
b0738	tolR	CDS	1092	-0.34	5.57e-02	3.12e-02	0.16	-2.16
b1171	ymgD	CDS	403	-0.34	7.20e-01	6.44e-01	0.73	-0.46
b1582	ynfA	CDS	107	-0.34	2.60e-01	1.85e-01	0.25	-1.33
b2033	wbbJ	CDS	1926	-0.34	2.44e-01	1.71e-01	0.25	-1.37
b2364	dsdC	CDS	132	-0.34	4.75e-01	3.83e-01	0.39	-0.87
b3094	exuR	CDS	1131	-0.34	2.12e-01	1.45e-01	0.23	-1.46
b3607	cysE	CDS	1866	-0.34	1.27e-01	7.95e-02	0.19	-1.75
b4389	radA	CDS	1559	-0.34	2.52e-02	1.28e-02	0.14	-2.49
b4660	yhiL	pseudo	17	-0.34	7.20e-01	6.44e-01	0.74	-0.46
b0208	yafC	CDS	191	-0.35	3.24e-01	2.43e-01	0.3	-1.17
b1335	ogt	CDS	241	-0.35	3.23e-01	2.42e-01	0.3	-1.17
b1626	ydgK	CDS	629	-0.35	7.77e-02	4.54e-02	0.18	-2
b1926	fliT	CDS	36	-0.35	5.99e-01	5.10e-01	0.52	-0.66
b2316	accD	CDS	8443	-0.35	1.84e-01	1.22e-01	0.22	-1.54
b2516	rodZ	CDS	3245	-0.35	1.93e-02	9.48e-03	0.13	-2.59
b2713	hydN	CDS	347	-0.35	6.30e-01	5.43e-01	0.57	-0.61
b2794	queF	CDS	834	-0.35	2.07e-01	1.41e-01	0.24	-1.47
b2841	araE	CDS	245	-0.35	1.50e-01	9.60e-02	0.21	-1.66
b3691	dgoT	CDS	55	-0.35	4.28e-01	3.37e-01	0.37	-0.96
b3899	frvB	CDS	18	-0.35	5.62e-01	4.73e-01	0.48	-0.72
b3938	metJ	CDS	1143	-0.35	5.13e-01	4.21e-01	0.44	-0.81
b4046	zur	CDS	724	-0.35	4.38e-02	2.37e-02	0.16	-2.26
b4159	mscM	CDS	1536	-0.35	1.66e-01	1.07e-01	0.22	-1.61
b4294	insA-7	CDS	129	-0.35	4.73e-01	3.81e-01	0.39	-0.88
b4748	ynfT	CDS	278	-0.35	8.00e-01	7.37e-01	1.05	-0.34
b0196	rcsF	CDS	772	-0.36	9.39e-02	5.64e-02	0.19	-1.91
b0578	nfsB	CDS	2207	-0.36	2.53e-01	1.79e-01	0.27	-1.35
b0675	umpH	CDS	1831	-0.36	7.45e-02	4.33e-02	0.18	-2.02
b0735	ybgE	CDS	2896	-0.36	2.89e-01	2.10e-01	0.29	-1.25
b1290	sapF	CDS	548	-0.36	7.13e-02	4.12e-02	0.17	-2.04
b1766	sppA	CDS	2027	-0.36	1.05e-01	6.42e-02	0.19	-1.85
b1862	yebB	CDS	12	-0.36	7.47e-01	6.73e-01	0.86	-0.42
b2027	wzzB	CDS	7080	-0.36	1.77e-01	1.17e-01	0.23	-1.57
b2198	ccmD	CDS	93	-0.36	5.68e-01	4.79e-01	0.51	-0.71
b3157	yhbT	CDS	1617	-0.36	2.54e-01	1.79e-01	0.27	-1.34
b3411	rpnA	CDS	97	-0.36	3.37e-01	2.53e-01	0.31	-1.14
b3622	waaL	CDS	1613	-0.36	3.74e-01	2.88e-01	0.34	-1.06
b3656	yicI	CDS	131	-0.36	3.15e-01	2.34e-01	0.3	-1.19
b3992	thiF	CDS	1727	-0.36	7.67e-01	6.97e-01	0.92	-0.39
b4153	frdB	CDS	2520	-0.36	4.52e-01	3.61e-01	0.39	-0.91
b4222	ytfP	CDS	1086	-0.36	2.11e-01	1.44e-01	0.25	-1.46
b0041	fixA	CDS	10	-0.37	7.09e-01	6.32e-01	0.78	-0.48
b0088	murD	CDS	2608	-0.37	1.06e-01	6.50e-02	0.2	-1.85
b0127	yadG	CDS	884	-0.37	8.86e-02	5.28e-02	0.19	-1.94
b0174	ispU	CDS	3968	-0.37	1.24e-02	5.75e-03	0.13	-2.76
b1079	flgH	CDS	175	-0.37	4.20e-01	3.29e-01	0.38	-0.98
b1959	yedA	CDS	32	-0.37	7.09e-01	6.32e-01	0.78	-0.48
b2172	yeiQ	CDS	262	-0.37	6.95e-01	6.16e-01	0.73	-0.5
b2281	nuoI	CDS	1457	-0.37	2.12e-01	1.45e-01	0.25	-1.46
b2925	fbaA	CDS	26999	-0.37	4.63e-01	3.71e-01	0.42	-0.89
b3031	yqiA	CDS	819	-0.37	4.87e-04	1.59e-04	0.1	-3.78
b3145	yraK	CDS	65	-0.37	3.71e-01	2.85e-01	0.34	-1.07
b3371	frlB	CDS	30	-0.37	4.56e-01	3.65e-01	0.41	-0.91
b3388	damX	CDS	6470	-0.37	2.75e-02	1.41e-02	0.15	-2.46
b3725	pstB	CDS	695	-0.37	4.31e-01	3.40e-01	0.39	-0.95
b3903	rhaA	CDS	16	-0.37	5.83e-01	4.94e-01	0.54	-0.68
b3904	rhaB	CDS	8	-0.37	6.95e-01	6.15e-01	0.73	-0.5
b4258	valS	CDS	13465	-0.37	1.63e-01	1.05e-01	0.23	-1.62
b4355	tsr	CDS	207	-0.37	3.09e-01	2.29e-01	0.31	-1.2
b4611	sibE	ncRNA	259	-0.37	3.58e-01	2.72e-01	0.33	-1.1
b4753	yqfH	CDS	1	-0.37	9.41e-01	9.19e-01	3.67	-0.1
b0107	hofB	CDS	108	-0.38	4.51e-01	3.59e-01	0.41	-0.92
b0236	prfH	pseudo	6	-0.38	7.56e-01	6.85e-01	0.93	-0.41
b0280	yagN	CDS	778	-0.38	1.91e-01	1.27e-01	0.25	-1.52
b0914	msbA	CDS	3749	-0.38	3.87e-04	1.24e-04	0.1	-3.84
b1255	yciC	CDS	946	-0.38	1.51e-02	7.23e-03	0.14	-2.69
b1312	ycjP	CDS	17	-0.38	6.51e-01	5.66e-01	0.66	-0.57
b1853	yebK	CDS	597	-0.38	3.42e-01	2.58e-01	0.34	-1.13
b2035	wbbH	CDS	2380	-0.38	7.56e-02	4.41e-02	0.19	-2.01
b2040	rfbD	CDS	3167	-0.38	1.98e-01	1.33e-01	0.25	-1.5
b2580	ung	CDS	602	-0.38	1.41e-01	8.93e-02	0.22	-1.7
b2650	ypjC	CDS	1	-0.38	8.85e-01	8.43e-01	1.93	-0.2
b2790	yqcA	CDS	739	-0.38	2.04e-01	1.38e-01	0.26	-1.48
b2909	ygfB	CDS	2122	-0.38	9.67e-02	5.84e-02	0.2	-1.89
