Locus_tag	Gene_name	Gene_type	baseMean	log2FC	padj	pvalue	lfcSE	stat
b0130	yadE	CDS	329	-0.03	9.74e-01	9.15e-01	0.29	-0.11
b0232	yafN	CDS	71	-0.03	9.74e-01	9.17e-01	0.3	-0.1
b0456	ybaA	CDS	39	-0.03	9.95e-01	9.81e-01	1.09	-0.02
b0537	intD	CDS	636	-0.03	9.72e-01	9.08e-01	0.27	-0.12
b0675	umpH	CDS	1831	-0.03	9.58e-01	8.71e-01	0.18	-0.16
b0676	nagC	CDS	1746	-0.03	9.49e-01	8.16e-01	0.14	-0.23
b0703	ybfO	pseudo	39	-0.03	9.88e-01	9.62e-01	0.63	-0.05
b0732	mngB	CDS	244	-0.03	9.74e-01	9.16e-01	0.24	-0.11
b0825	fsaA	CDS	73	-0.03	9.87e-01	9.54e-01	0.49	-0.06
b0846	rcdA	CDS	99	-0.03	9.75e-01	9.22e-01	0.36	-0.1
b0853	ybjN	CDS	1301	-0.03	9.74e-01	9.15e-01	0.24	-0.11
b1035	ycdY	CDS	1379	-0.03	9.58e-01	8.72e-01	0.19	-0.16
b1249	clsA	CDS	1212	-0.03	9.49e-01	8.10e-01	0.11	-0.24
b1368	ynaA	CDS	45	-0.03	9.87e-01	9.54e-01	0.47	-0.06
b1424	opgD	CDS	1240	-0.03	9.58e-01	8.71e-01	0.21	-0.16
b1561	rem	CDS	30	-0.03	9.86e-01	9.51e-01	0.5	-0.06
b1607	ydgC	CDS	162	-0.03	9.78e-01	9.33e-01	0.32	-0.08
b1618	uidR	CDS	437	-0.03	9.75e-01	9.21e-01	0.27	-0.1
b1694	ydiF	CDS	17	-0.03	9.87e-01	9.57e-01	0.62	-0.05
b1871	cmoB	CDS	1093	-0.03	9.33e-01	7.71e-01	0.12	-0.29
b2015	yeeY	CDS	339	-0.03	9.76e-01	9.27e-01	0.38	-0.09
b2089	insF-5	CDS	107	-0.03	9.68e-01	9.02e-01	0.2	-0.12
b2183	rsuA	CDS	1761	-0.03	9.60e-01	8.76e-01	0.21	-0.16
b2190	yejO	pseudo	891	-0.03	9.54e-01	8.27e-01	0.14	-0.22
b2475	ypfJ	CDS	1588	-0.03	9.75e-01	9.22e-01	0.33	-0.1
b2565	recO	CDS	1282	-0.03	9.57e-01	8.36e-01	0.13	-0.21
b2571	rseB	CDS	3005	-0.03	9.81e-01	9.39e-01	0.43	-0.08
b2604	dgcN	CDS	431	-0.03	9.68e-01	8.99e-01	0.24	-0.13
b2828	lgt	CDS	948	-0.03	9.61e-01	8.78e-01	0.2	-0.15
b3192	mlaC	CDS	1820	-0.03	9.75e-01	9.21e-01	0.26	-0.1
b3223	nanE	CDS	85	-0.03	9.88e-01	9.62e-01	0.56	-0.05
b3333	gspL	CDS	32	-0.03	9.81e-01	9.41e-01	0.43	-0.07
b3375	frlR	CDS	327	-0.03	9.72e-01	9.07e-01	0.3	-0.12
b3462	ftsX	CDS	1836	-0.03	9.58e-01	8.70e-01	0.17	-0.16
b3613	envC	CDS	1784	-0.03	9.57e-01	8.51e-01	0.18	-0.19
b3803	hemX	CDS	2101	-0.03	9.63e-01	8.83e-01	0.18	-0.15
b3834	ubiJ	CDS	1260	-0.03	9.58e-01	8.69e-01	0.17	-0.16
b4207	fklB	CDS	2995	-0.03	9.74e-01	9.14e-01	0.25	-0.11
b4499	yehH	pseudo	70	-0.03	9.72e-01	9.09e-01	0.28	-0.11
b4611	sibE	ncRNA	259	-0.03	9.81e-01	9.39e-01	0.33	-0.08
b0142	folK	CDS	608	-0.04	9.35e-01	7.76e-01	0.16	-0.28
b0185	accA	CDS	5772	-0.04	9.57e-01	8.51e-01	0.2	-0.19
b0192	nlpE	CDS	662	-0.04	9.49e-01	8.15e-01	0.18	-0.23
b0344	lacZ	CDS	91	-0.04	9.79e-01	9.34e-01	0.53	-0.08
b0443	fadM	CDS	82	-0.04	9.66e-01	8.94e-01	0.33	-0.13
b0601	ybdM	CDS	50	-0.04	9.74e-01	9.13e-01	0.41	-0.11
b0688	pgm	CDS	5482	-0.04	9.58e-01	8.70e-01	0.22	-0.16
b0797	rhlE	CDS	2441	-0.04	9.74e-01	9.12e-01	0.35	-0.11
b0921	cmoM	CDS	1075	-0.04	9.57e-01	8.45e-01	0.21	-0.2
b0923	mukE	CDS	1007	-0.04	9.57e-01	8.41e-01	0.17	-0.2
b1026	insF-4	CDS	108	-0.04	9.57e-01	8.41e-01	0.2	-0.2
b1033	ghrA	CDS	914	-0.04	9.80e-01	9.36e-01	0.47	-0.08
b1120	cobB	CDS	1177	-0.04	9.57e-01	8.60e-01	0.22	-0.18
b1237	hns	CDS	27872	-0.04	9.65e-01	8.89e-01	0.3	-0.14
b1340	smrA	CDS	275	-0.04	9.53e-01	8.25e-01	0.16	-0.22
b1412	azoR	CDS	386	-0.04	9.72e-01	9.09e-01	0.31	-0.11
b1478	adhP	CDS	1418	-0.04	9.84e-01	9.47e-01	0.61	-0.07
b1723	pfkB	CDS	1283	-0.04	9.83e-01	9.44e-01	0.57	-0.07
b1775	ydjK	CDS	23	-0.04	9.81e-01	9.38e-01	0.57	-0.08
b1852	zwf	CDS	2004	-0.04	9.49e-01	8.14e-01	0.18	-0.24
b1859	znuB	CDS	680	-0.04	9.55e-01	8.31e-01	0.16	-0.21
b1978	yeeJ	CDS	466	-0.04	9.57e-01	8.43e-01	0.22	-0.2
b2134	pbpG	CDS	837	-0.04	9.58e-01	8.67e-01	0.25	-0.17
b2258	arnF	CDS	24	-0.04	9.87e-01	9.60e-01	0.69	-0.05
b2328	mepA	CDS	1019	-0.04	9.58e-01	8.70e-01	0.23	-0.16
b2409	yfeR	CDS	105	-0.04	9.62e-01	8.81e-01	0.24	-0.15
b2477	bamC	CDS	6267	-0.04	8.67e-01	6.25e-01	0.07	-0.49
b2824	ygdB	CDS	69	-0.04	9.73e-01	9.11e-01	0.36	-0.11
b2827	thyA	CDS	1879	-0.04	9.52e-01	8.23e-01	0.16	-0.22
b2830	rppH	CDS	1822	-0.04	9.36e-01	7.81e-01	0.15	-0.28
b3056	cca	CDS	1902	-0.04	9.58e-01	8.70e-01	0.24	-0.16
b3326	gspE	CDS	31	-0.04	9.75e-01	9.21e-01	0.45	-0.1
b3352	yheS	CDS	1752	-0.04	9.54e-01	8.28e-01	0.16	-0.22
b3396	mrcA	CDS	1511	-0.04	9.27e-01	7.48e-01	0.14	-0.32
b3438	gntR	CDS	1213	-0.04	9.57e-01	8.39e-01	0.18	-0.2
b3806	cyaA	CDS	8960	-0.04	9.62e-01	8.80e-01	0.24	-0.15
b3829	metE	CDS	7533	-0.04	9.87e-01	9.56e-01	0.71	-0.06
b3974	coaA	CDS	1442	-0.04	9.57e-01	8.62e-01	0.25	-0.17
b4043	lexA	CDS	3376	-0.04	9.66e-01	8.94e-01	0.3	-0.13
b4550	arfA	CDS	173	-0.04	9.74e-01	9.14e-01	0.4	-0.11
b4558	yifL	CDS	564	-0.04	9.65e-01	8.90e-01	0.31	-0.14
b4637	uof	CDS	40	-0.04	9.74e-01	9.15e-01	0.42	-0.11
b4743	ynaL	CDS	39	-0.04	9.92e-01	9.73e-01	1.07	-0.03
b0004	thrC	CDS	2734	-0.05	9.49e-01	8.16e-01	0.23	-0.23
b0026	ileS	CDS	13321	-0.05	9.45e-01	7.98e-01	0.18	-0.26
b0092	ddlB	CDS	2452	-0.05	9.05e-01	7.04e-01	0.14	-0.38
b0096	lpxC	CDS	17636	-0.05	8.93e-01	6.79e-01	0.12	-0.41
b0112	aroP	CDS	866	-0.05	9.49e-01	8.13e-01	0.22	-0.24
b0133	panC	CDS	3292	-0.05	9.57e-01	8.58e-01	0.26	-0.18
b0299	insF-1	CDS	110	-0.05	9.47e-01	8.04e-01	0.21	-0.25
b0630	lipB	CDS	783	-0.05	9.49e-01	8.13e-01	0.21	-0.24
b0643	ybeL	CDS	786	-0.05	9.68e-01	9.01e-01	0.43	-0.12
b0877	ybjX	CDS	3884	-0.05	9.78e-01	9.33e-01	0.56	-0.08
b1056	yceI	CDS	292	-0.05	9.76e-01	9.27e-01	0.52	-0.09
b1098	tmk	CDS	718	-0.05	9.27e-01	7.56e-01	0.16	-0.31
b1212	prmC	CDS	708	-0.05	9.49e-01	8.15e-01	0.21	-0.23
b1258	yciF	CDS	140	-0.05	9.87e-01	9.58e-01	0.99	-0.05
b1270	btuR	CDS	274	-0.05	9.51e-01	8.22e-01	0.24	-0.23
b1961	dcm	CDS	1133	-0.05	9.56e-01	8.33e-01	0.24	-0.21
b2059	wcaA	CDS	6	-0.05	 NA	9.53e-01	0.8	-0.06
b2300	yfcE	CDS	938	-0.05	9.49e-01	8.16e-01	0.22	-0.23
b2384	ypdE	CDS	10	-0.05	9.82e-01	9.42e-01	0.69	-0.07
b2595	bamD	CDS	4561	-0.05	8.59e-01	6.13e-01	0.09	-0.51
b2689	yqaA	CDS	865	-0.05	8.81e-01	6.54e-01	0.11	-0.45
b2781	mazG	CDS	771	-0.05	9.33e-01	7.74e-01	0.16	-0.29
b2791	truC	CDS	563	-0.05	9.58e-01	8.69e-01	0.29	-0.16
b2821	ptrA	CDS	1322	-0.05	9.57e-01	8.37e-01	0.25	-0.21
b2829	ptsP	CDS	4410	-0.05	8.81e-01	6.54e-01	0.11	-0.45
b2907	ubiH	CDS	1746	-0.05	8.71e-01	6.34e-01	0.1	-0.48
b2958	yggN	CDS	565	-0.05	9.66e-01	8.92e-01	0.36	-0.14
b3084	rlmG	CDS	834	-0.05	9.57e-01	8.62e-01	0.31	-0.17
b3125	garR	CDS	101	-0.05	9.57e-01	8.45e-01	0.23	-0.19
b3201	lptB	CDS	1784	-0.05	9.17e-01	7.26e-01	0.14	-0.35
b3548	yhjY	CDS	207	-0.05	9.58e-01	8.67e-01	0.3	-0.17
b3559	glyS	CDS	12226	-0.05	9.65e-01	8.90e-01	0.32	-0.14
b3571	malS	CDS	187	-0.05	9.74e-01	9.12e-01	0.5	-0.11
b3624	waaZ	CDS	551	-0.05	9.57e-01	8.39e-01	0.26	-0.2
b3697	yidA	CDS	1474	-0.05	9.57e-01	8.53e-01	0.24	-0.18
b3963	fabR	CDS	1447	-0.05	9.57e-01	8.52e-01	0.27	-0.19
b4213	cpdB	CDS	652	-0.05	9.74e-01	9.17e-01	0.45	-0.1
b4425	rttR	ncRNA	59	-0.05	9.81e-01	9.40e-01	0.69	-0.08
b4552	yrhC	pseudo	15	-0.05	9.87e-01	9.59e-01	0.92	-0.05
b0050	apaG	CDS	1324	-0.06	8.81e-01	6.55e-01	0.14	-0.45
b0526	cysS	CDS	3157	-0.06	9.68e-01	8.99e-01	0.44	-0.13
b0529	folD	CDS	3391	-0.06	9.57e-01	8.55e-01	0.31	-0.18
b0579	ybdF	CDS	258	-0.06	9.57e-01	8.63e-01	0.33	-0.17
b0707	ybgA	CDS	253	-0.06	9.83e-01	9.46e-01	0.91	-0.07
b0787	ybhM	CDS	42	-0.06	9.68e-01	8.99e-01	0.48	-0.13
b0868	ybjS	CDS	795	-0.06	9.28e-01	7.57e-01	0.2	-0.31
b1046	clsC	CDS	463	-0.06	9.59e-01	8.74e-01	0.38	-0.16
b1271	yciK	CDS	333	-0.06	9.37e-01	7.84e-01	0.2	-0.27
b1485	ddpC	CDS	65	-0.06	9.74e-01	9.16e-01	0.56	-0.11
b1540	ydfH	CDS	1340	-0.06	8.53e-01	5.92e-01	0.11	-0.54
b1630	rsxD	CDS	822	-0.06	9.16e-01	7.25e-01	0.18	-0.35
b1735	chbR	CDS	130	-0.06	9.57e-01	8.40e-01	0.3	-0.2
b1948	fliP	CDS	92	-0.06	9.57e-01	8.63e-01	0.33	-0.17
b2340	sixA	CDS	1304	-0.06	9.30e-01	7.60e-01	0.2	-0.3
b2351	yfdH	CDS	2616	-0.06	9.27e-01	7.55e-01	0.18	-0.31
b2412	zipA	CDS	3624	-0.06	9.33e-01	7.69e-01	0.2	-0.29
b2427	murR	CDS	100	-0.06	9.49e-01	8.12e-01	0.24	-0.24
b2688	gshA	CDS	4615	-0.06	8.67e-01	6.26e-01	0.12	-0.49
b2947	gshB	CDS	1705	-0.06	8.38e-01	5.50e-01	0.11	-0.6
b3001	gpr	CDS	343	-0.06	9.57e-01	8.36e-01	0.31	-0.21
b3034	nudF	CDS	594	-0.06	8.88e-01	6.66e-01	0.15	-0.43
b3113	tdcF	CDS	62	-0.06	9.71e-01	9.07e-01	0.55	-0.12
b3216	yhcD	CDS	118	-0.06	9.57e-01	8.55e-01	0.33	-0.18
b3517	gadA	CDS	4060	-0.06	9.87e-01	9.56e-01	1.1	-0.05
b3585	yiaU	CDS	165	-0.06	9.57e-01	8.43e-01	0.3	-0.2
b3747	kup	CDS	1054	-0.06	9.27e-01	7.46e-01	0.18	-0.32
b3754	hsrA	CDS	461	-0.06	9.57e-01	8.59e-01	0.34	-0.18
b3785	wzzE	CDS	2423	-0.06	9.04e-01	7.00e-01	0.16	-0.39
b3844	fre	CDS	2674	-0.06	8.44e-01	5.73e-01	0.11	-0.56
b3860	dsbA	CDS	4115	-0.06	9.57e-01	8.59e-01	0.34	-0.18
b4409	blr	CDS	95	-0.06	9.66e-01	8.95e-01	0.42	-0.13
b4429	sokB	ncRNA	109	-0.06	9.63e-01	8.83e-01	0.44	-0.15
b4464	ghxQ	CDS	115	-0.06	9.58e-01	8.67e-01	0.34	-0.17
b4471	tdcG	CDS	104	-0.06	9.68e-01	9.00e-01	0.44	-0.13
b4584	rpnD	pseudo	113	-0.06	9.51e-01	8.21e-01	0.27	-0.23
b0023	rpsT	CDS	26573	-0.07	9.49e-01	8.18e-01	0.32	-0.23
b0054	lptD	CDS	9098	-0.07	8.10e-01	4.88e-01	0.11	-0.69
b0059	rapA	CDS	3233	-0.07	9.57e-01	8.43e-01	0.33	-0.2
b0138	yadM	CDS	15	-0.07	9.72e-01	9.08e-01	0.62	-0.12
b0186	ldcC	CDS	710	-0.07	9.53e-01	8.25e-01	0.34	-0.22
b0276	yagJ	CDS	121	-0.07	9.55e-01	8.31e-01	0.35	-0.21
b0386	proC	CDS	958	-0.07	9.35e-01	7.77e-01	0.25	-0.28
b0412	yajI	CDS	82	-0.07	9.58e-01	8.67e-01	0.4	-0.17
b0820	ybiT	CDS	3517	-0.07	8.78e-01	6.50e-01	0.14	-0.45
b0893	serS	CDS	11363	-0.07	9.27e-01	7.47e-01	0.21	-0.32
b0941	elfG	CDS	96	-0.07	9.33e-01	7.67e-01	0.24	-0.3
b0963	mgsA	CDS	1477	-0.07	9.57e-01	8.49e-01	0.34	-0.19
b1225	narH	CDS	1090	-0.07	9.75e-01	9.24e-01	0.71	-0.1
b1756	ynjD	CDS	106	-0.07	9.36e-01	7.80e-01	0.26	-0.28
b1860	ruvB	CDS	855	-0.07	8.90e-01	6.69e-01	0.17	-0.43
b1866	aspS	CDS	6837	-0.07	9.12e-01	7.18e-01	0.2	-0.36
b1922	fliA	CDS	233	-0.07	9.64e-01	8.85e-01	0.48	-0.14
b1946	fliN	CDS	125	-0.07	9.55e-01	8.32e-01	0.32	-0.21
b2182	bcr	CDS	1942	-0.07	9.20e-01	7.32e-01	0.22	-0.34
b2184	radD	CDS	437	-0.07	9.07e-01	7.06e-01	0.17	-0.38
b2520	yfhM	CDS	2960	-0.07	8.54e-01	5.95e-01	0.12	-0.53
b2784	relA	CDS	2251	-0.07	8.39e-01	5.56e-01	0.11	-0.59
b2886	ygfS	CDS	23	-0.07	9.61e-01	8.79e-01	0.48	-0.15
b2893	dsbC	CDS	1064	-0.07	8.67e-01	6.26e-01	0.15	-0.49
b3083	higB	CDS	44	-0.07	9.57e-01	8.39e-01	0.36	-0.2
b3200	lptA	CDS	1857	-0.07	8.59e-01	6.12e-01	0.14	-0.51
b3255	accB	CDS	6200	-0.07	9.49e-01	8.16e-01	0.28	-0.23
b3461	rpoH	CDS	5823	-0.07	9.57e-01	8.57e-01	0.4	-0.18
b3464	ftsY	CDS	2569	-0.07	9.27e-01	7.46e-01	0.22	-0.32
b3648	gmk	CDS	3018	-0.07	9.14e-01	7.22e-01	0.19	-0.36
b3792	wzxE	CDS	1031	-0.07	9.26e-01	7.43e-01	0.2	-0.33
b3861	yihF	CDS	74	-0.07	9.59e-01	8.73e-01	0.44	-0.16
b4068	yjcH	CDS	94	-0.07	9.65e-01	8.88e-01	0.52	-0.14
b4125	dcuS	CDS	636	-0.07	9.37e-01	7.84e-01	0.27	-0.27
b4349	hsdM	CDS	1582	-0.07	9.10e-01	7.15e-01	0.2	-0.37
b0020	nhaR	CDS	749	-0.08	8.96e-01	6.83e-01	0.2	-0.41
b0225	yafQ	CDS	687	-0.08	9.46e-01	8.02e-01	0.34	-0.25
b0229	lfhA	pseudo	24	-0.08	9.58e-01	8.66e-01	0.48	-0.17
b0251	yafY	CDS	28	-0.08	9.58e-01	8.71e-01	0.48	-0.16
b0338	cynR	CDS	139	-0.08	9.27e-01	7.45e-01	0.26	-0.33
b0477	gsk	CDS	2080	-0.08	9.44e-01	7.95e-01	0.29	-0.26
b0491	fetB	CDS	236	-0.08	9.33e-01	7.69e-01	0.26	-0.29
b0684	fldA	CDS	3314	-0.08	9.40e-01	7.89e-01	0.3	-0.27
b0937	ssuE	CDS	10	-0.08	9.76e-01	9.28e-01	0.93	-0.09
b1012	rutA	CDS	8	-0.08	9.87e-01	9.58e-01	1.46	-0.05
b1125	potB	CDS	994	-0.08	9.28e-01	7.58e-01	0.24	-0.31
b1238	tdk	CDS	588	-0.08	9.57e-01	8.63e-01	0.49	-0.17
b1305	pspB	CDS	81	-0.08	9.48e-01	8.06e-01	0.34	-0.25
b1570	dicA	CDS	934	-0.08	8.57e-01	6.06e-01	0.16	-0.52
b1673	ydhV	CDS	48	-0.08	9.68e-01	9.02e-01	0.62	-0.12
b1957	yodC	CDS	203	-0.08	9.44e-01	7.96e-01	0.32	-0.26
b2045	wcaK	CDS	29	-0.08	9.65e-01	8.87e-01	0.56	-0.14
b2435	amiA	CDS	951	-0.08	8.53e-01	5.92e-01	0.15	-0.54
b2517	rlmN	CDS	2823	-0.08	9.21e-01	7.37e-01	0.23	-0.34
b2549	yphG	CDS	62	-0.08	9.57e-01	8.46e-01	0.4	-0.19
b2697	alaS	CDS	16024	-0.08	9.09e-01	7.13e-01	0.21	-0.37
b2731	fhlA	CDS	440	-0.08	9.58e-01	8.67e-01	0.45	-0.17
b2793	syd	CDS	572	-0.08	8.74e-01	6.41e-01	0.17	-0.47
b2896	ygfX	CDS	957	-0.08	8.96e-01	6.83e-01	0.19	-0.41
b2930	yggF	CDS	26	-0.08	9.60e-01	8.76e-01	0.52	-0.16
b3097	yqjC	CDS	1578	-0.08	9.45e-01	7.98e-01	0.3	-0.26
b3107	yhaL	CDS	129	-0.08	9.34e-01	7.75e-01	0.29	-0.29
b3468	yhhN	CDS	485	-0.08	9.19e-01	7.29e-01	0.24	-0.35
b3492	yhiN	CDS	1063	-0.08	9.33e-01	7.72e-01	0.28	-0.29
b3522	yhjD	CDS	318	-0.08	8.78e-01	6.49e-01	0.17	-0.45
b3835	ubiB	CDS	2253	-0.08	9.15e-01	7.23e-01	0.23	-0.35
b3967	murI	CDS	1317	-0.08	9.07e-01	7.07e-01	0.22	-0.38
b4156	yjeM	CDS	202	-0.08	9.33e-01	7.70e-01	0.26	-0.29
b4225	chpB	CDS	99	-0.08	9.28e-01	7.57e-01	0.26	-0.31
b4269	ahr	CDS	716	-0.08	9.74e-01	9.13e-01	0.74	-0.11
b4350	hsdR	CDS	3179	-0.08	9.04e-01	6.96e-01	0.21	-0.39
b4351	mrr	CDS	478	-0.08	9.41e-01	7.91e-01	0.31	-0.26
b4396	rob	CDS	3014	-0.08	8.58e-01	6.10e-01	0.16	-0.51
b4402	yjjY	CDS	10	-0.08	9.68e-01	9.00e-01	0.67	-0.13
b4438	cyaR	ncRNA	282	-0.08	9.36e-01	7.79e-01	0.3	-0.28
b0048	folA	CDS	1090	-0.09	9.57e-01	8.38e-01	0.44	-0.2
b0097	secM	CDS	1493	-0.09	6.64e-01	2.78e-01	0.09	-1.08
b0111	ampE	CDS	451	-0.09	9.09e-01	7.13e-01	0.23	-0.37
b0160	dgt	CDS	536	-0.09	8.74e-01	6.41e-01	0.19	-0.47
b0179	lpxD	CDS	9280	-0.09	8.48e-01	5.81e-01	0.16	-0.55
b0576	pheP	CDS	1403	-0.09	9.27e-01	7.45e-01	0.29	-0.33
b0925	ldtD	CDS	1477	-0.09	9.07e-01	7.08e-01	0.23	-0.37
b0938	elfA	CDS	25	-0.09	9.57e-01	8.39e-01	0.43	-0.2
b1133	mnmA	CDS	4568	-0.09	8.59e-01	6.14e-01	0.18	-0.5
b1235	rssB	CDS	1146	-0.09	9.44e-01	7.97e-01	0.36	-0.26
b1539	ydfG	CDS	2458	-0.09	9.33e-01	7.69e-01	0.32	-0.29
b1752	ydjZ	CDS	50	-0.09	9.49e-01	8.17e-01	0.37	-0.23
b1767	ansA	CDS	997	-0.09	8.93e-01	6.74e-01	0.22	-0.42
b1865	nudB	CDS	1522	-0.09	8.66e-01	6.23e-01	0.18	-0.49
b1924	fliD	CDS	74	-0.09	9.56e-01	8.33e-01	0.42	-0.21
b2067	dgcE	CDS	661	-0.09	9.57e-01	8.49e-01	0.45	-0.19
b2127	mlrA	CDS	186	-0.09	9.57e-01	8.55e-01	0.48	-0.18
b2329	aroC	CDS	2336	-0.09	8.78e-01	6.49e-01	0.2	-0.45
b2355	yfdL	pseudo	3	-0.09	 NA	9.52e-01	1.44	-0.06
b2428	murQ	CDS	235	-0.09	9.61e-01	8.78e-01	0.59	-0.15
b2566	era	CDS	3822	-0.09	7.90e-01	4.53e-01	0.11	-0.75
b2805	fucR	CDS	248	-0.09	9.49e-01	8.11e-01	0.38	-0.24
b3185	rpmA	CDS	31814	-0.09	9.48e-01	8.05e-01	0.35	-0.25
b3331	gspJ	CDS	7	-0.09	9.76e-01	9.30e-01	1.02	-0.09
b3385	gph	CDS	1503	-0.09	8.86e-01	6.61e-01	0.21	-0.44
b3422	rtcR	CDS	51	-0.09	9.57e-01	8.57e-01	0.52	-0.18
b3689	yidR	CDS	433	-0.09	8.70e-01	6.29e-01	0.18	-0.48
b3706	mnmE	CDS	1497	-0.09	8.94e-01	6.81e-01	0.21	-0.41
b3710	mdtL	CDS	113	-0.09	9.37e-01	7.85e-01	0.31	-0.27
b3790	rffC	CDS	798	-0.09	8.93e-01	6.75e-01	0.22	-0.42
b3964	yijD	CDS	1432	-0.09	9.40e-01	7.90e-01	0.32	-0.27
b3972	murB	CDS	1595	-0.09	8.70e-01	6.30e-01	0.19	-0.48
b4175	hflC	CDS	5957	-0.09	8.31e-01	5.29e-01	0.14	-0.63
b4199	yjfY	CDS	30	-0.09	9.70e-01	9.06e-01	0.77	-0.12
b4241	treR	CDS	245	-0.09	9.33e-01	7.67e-01	0.29	-0.3
b4324	uxuR	CDS	653	-0.09	9.08e-01	7.10e-01	0.24	-0.37
b4406	yaeP	CDS	234	-0.09	9.38e-01	7.87e-01	0.34	-0.27
b4446	sibC	ncRNA	68	-0.09	9.57e-01	8.45e-01	0.47	-0.2
b4460	araH	CDS	74	-0.09	9.31e-01	7.64e-01	0.28	-0.3
b0018	mokC	CDS	44	-0.1	9.44e-01	7.97e-01	0.41	-0.26
b0102	zapD	CDS	1021	-0.1	8.97e-01	6.85e-01	0.25	-0.41
b0175	cdsA	CDS	3316	-0.1	8.18e-01	4.99e-01	0.14	-0.68
b0212	gloB	CDS	480	-0.1	8.32e-01	5.31e-01	0.17	-0.63
b0254	perR	CDS	47	-0.1	9.42e-01	7.93e-01	0.36	-0.26
b0483	ybaQ	CDS	679	-0.1	9.12e-01	7.18e-01	0.28	-0.36
b0503	selU	CDS	345	-0.1	9.02e-01	6.93e-01	0.25	-0.4
b0528	ybcJ	CDS	773	-0.1	9.09e-01	7.13e-01	0.28	-0.37
b0687	seqA	CDS	2015	-0.1	8.84e-01	6.58e-01	0.23	-0.44
b0783	moaC	CDS	435	-0.1	9.07e-01	7.08e-01	0.27	-0.37
b0884	infA	CDS	9927	-0.1	9.04e-01	7.02e-01	0.26	-0.38
b0912	ihfB	CDS	4002	-0.1	7.21e-01	3.46e-01	0.1	-0.94
b0924	mukB	CDS	7628	-0.1	8.49e-01	5.84e-01	0.19	-0.55
b0946	zapC	CDS	1371	-0.1	9.27e-01	7.54e-01	0.3	-0.31
b1066	rimJ	CDS	589	-0.1	9.14e-01	7.21e-01	0.29	-0.36
b1117	lolD	CDS	1254	-0.1	8.35e-01	5.45e-01	0.16	-0.61
b1336	abgT	CDS	37	-0.1	9.57e-01	8.46e-01	0.51	-0.19
b1706	ydiU	CDS	868	-0.1	9.57e-01	8.37e-01	0.51	-0.21
b1768	pncA	CDS	826	-0.1	8.91e-01	6.71e-01	0.23	-0.43
b1773	ydjI	CDS	35	-0.1	9.54e-01	8.29e-01	0.44	-0.22
b1956	dgcQ	CDS	493	-0.1	9.46e-01	8.01e-01	0.39	-0.25
b2011	sbcB	CDS	863	-0.1	8.06e-01	4.82e-01	0.14	-0.7
b2267	elaA	CDS	331	-0.1	8.48e-01	5.81e-01	0.18	-0.55
b2327	yfcA	CDS	886	-0.1	8.86e-01	6.61e-01	0.24	-0.44
b2423	cysW	CDS	1989	-0.1	9.75e-01	9.22e-01	1.05	-0.1
b2447	yffP	CDS	30	-0.1	9.57e-01	8.51e-01	0.55	-0.19
b2513	yfgM	CDS	3271	-0.1	7.90e-01	4.54e-01	0.13	-0.75
b2614	grpE	CDS	4917	-0.1	9.33e-01	7.73e-01	0.35	-0.29
b2618	yfjF	CDS	653	-0.1	9.24e-01	7.41e-01	0.3	-0.33
b2666	yqaE	CDS	100	-0.1	9.57e-01	8.38e-01	0.49	-0.2
b2670	alaE	CDS	479	-0.1	9.61e-01	8.77e-01	0.65	-0.15
b2729	hypD	CDS	716	-0.1	8.93e-01	6.76e-01	0.24	-0.42
b2813	mltA	CDS	1435	-0.1	8.02e-01	4.73e-01	0.14	-0.72
b2920	scpC	CDS	39	-0.1	9.49e-01	8.11e-01	0.42	-0.24
b3481	nikR	CDS	217	-0.1	9.08e-01	7.10e-01	0.27	-0.37
b3590	selB	CDS	1539	-0.1	8.31e-01	5.27e-01	0.16	-0.63
b3704	rnpA	CDS	8766	-0.1	8.57e-01	6.09e-01	0.2	-0.51
b3722	bglF	CDS	14	-0.1	9.57e-01	8.60e-01	0.57	-0.18
b3773	ilvY	CDS	222	-0.1	9.10e-01	7.15e-01	0.28	-0.37
b3802	hemY	CDS	2521	-0.1	8.33e-01	5.33e-01	0.16	-0.62
b3898	frvX	CDS	55	-0.1	9.49e-01	8.18e-01	0.44	-0.23
b3915	fieF	CDS	916	-0.1	8.39e-01	5.56e-01	0.17	-0.59
b4143	groL	CDS	19027	-0.1	9.57e-01	8.43e-01	0.53	-0.2
b4246	pyrL	CDS	103	-0.1	9.68e-01	9.01e-01	0.78	-0.12
b0014	dnaK	CDS	13469	-0.11	9.46e-01	8.01e-01	0.45	-0.25
b0053	surA	CDS	6231	-0.11	7.35e-01	3.70e-01	0.13	-0.9
b0099	mutT	CDS	258	-0.11	8.75e-01	6.42e-01	0.24	-0.46
b0168	map	CDS	4666	-0.11	7.73e-01	4.29e-01	0.14	-0.79
b0354	yaiL	CDS	611	-0.11	8.48e-01	5.81e-01	0.2	-0.55
b0402	proY	CDS	1395	-0.11	8.16e-01	4.96e-01	0.16	-0.68
b0635	mrdA	CDS	2754	-0.11	8.43e-01	5.72e-01	0.19	-0.57
b0858	ybjO	CDS	137	-0.11	9.19e-01	7.30e-01	0.31	-0.35
b1021	pgaD	CDS	41	-0.11	9.32e-01	7.65e-01	0.38	-0.3
b1080	flgI	CDS	214	-0.11	8.67e-01	6.26e-01	0.22	-0.49
