Locus_tag	Gene_name	Gene_type	baseMean	log2FC	padj	pvalue	lfcSE	stat
b0414	ribD	CDS	1773	0.01	9.82e-01	9.54e-01	0.1	0.06
b0452	tesB	CDS	571	0.01	9.87e-01	9.72e-01	0.24	0.03
b0471	ybaB	CDS	2340	0.01	9.87e-01	9.68e-01	0.28	0.04
b0839	dacC	CDS	1347	0.01	9.72e-01	9.35e-01	0.15	0.08
b0882	clpA	CDS	9588	0.01	9.84e-01	9.59e-01	0.25	0.05
b0910	cmk	CDS	2648	0.01	9.79e-01	9.48e-01	0.2	0.07
b1404	insI-2	CDS	126	0.01	9.76e-01	9.40e-01	0.2	0.07
b1518	lsrG	CDS	39	0.01	9.93e-01	9.87e-01	0.51	0.02
b1698	ydiR	CDS	32	0.01	9.90e-01	9.80e-01	0.45	0.02
b1763	topB	CDS	2552	0.01	9.67e-01	9.21e-01	0.13	0.1
b1960	vsr	CDS	231	0.01	9.89e-01	9.77e-01	0.26	0.03
b2263	menH	CDS	291	0.01	9.87e-01	9.64e-01	0.22	0.05
b2269	elaD	CDS	35	0.01	9.95e-01	9.90e-01	0.57	0.01
b2417	crr	CDS	18791	0.01	9.93e-01	9.86e-01	0.39	0.02
b2427	murR	CDS	100	0.01	9.83e-01	9.56e-01	0.24	0.06
b2483	hyfC	CDS	4	0.01	 NA	9.92e-01	1.22	0.01
b2581	yfiF	CDS	2738	0.01	9.89e-01	9.77e-01	0.25	0.03
b3148	yraN	CDS	365	0.01	9.64e-01	9.15e-01	0.14	0.11
b3399	yrfG	CDS	691	0.01	9.87e-01	9.64e-01	0.24	0.05
b3421	rtcB	CDS	114	0.01	9.89e-01	9.78e-01	0.23	0.03
b3593	rhsA	CDS	191	0.01	9.81e-01	9.50e-01	0.23	0.06
b3652	recG	CDS	1849	0.01	9.87e-01	9.72e-01	0.28	0.04
b3736	atpF	CDS	18717	0.01	9.92e-01	9.84e-01	0.35	0.02
b3957	argE	CDS	590	0.01	9.87e-01	9.66e-01	0.24	0.04
b3999	yjaG	CDS	1396	0.01	9.89e-01	9.78e-01	0.21	0.03
b4300	sgcR	CDS	66	0.01	9.93e-01	9.86e-01	0.33	0.02
b4657	yjhZ	pseudo	4	0.01	 NA	9.96e-01	1.2	0.01
b0002	thrA	CDS	4920	0	9.98e-01	9.96e-01	0.25	-0.01
b0096	lpxC	CDS	17636	0	9.87e-01	9.71e-01	0.12	0.04
b0131	panD	CDS	2949	0	9.96e-01	9.92e-01	0.39	-0.01
b0248	yafX	CDS	1	0	 NA	1.00e+00	6.6	0
b0381	ddlA	CDS	2218	0	9.98e-01	9.96e-01	0.21	-0.01
b0424	yajL	CDS	634	0	9.91e-01	9.81e-01	0.13	0.02
b0458	ylaC	CDS	3641	0	9.96e-01	9.92e-01	0.48	0.01
b0498	ybbC	CDS	54	0	9.99e-01	9.98e-01	0.43	0
b0942	ycbU	CDS	32	0	9.97e-01	9.94e-01	0.45	0.01
b1352	kilR	CDS	1	0	 NA	1.00e+00	4.46	0
b1363	trkG	CDS	392	0	9.98e-01	9.98e-01	0.27	0
b1410	ynbC	CDS	73	0	9.96e-01	9.92e-01	0.29	0.01
b1472	yddL	CDS	0	0	 NA	1.00e+00	6.77	0
b1869	yecN	CDS	759	0	9.90e-01	9.80e-01	0.13	-0.02
b2003	yeeT	CDS	1	0	 NA	1.00e+00	3.38	0
b2203	napB	CDS	243	0	9.98e-01	9.96e-01	0.89	0
b2242	glpB	CDS	135	0	9.99e-01	9.99e-01	0.54	0
b2243	glpC	CDS	105	0	9.97e-01	9.94e-01	0.44	-0.01
b2361	yfdR	CDS	1	0	 NA	1.00e+00	4.62	0
b2405	xapR	CDS	194	0	9.94e-01	9.88e-01	0.24	0.01
b2486	hyfF	CDS	43	0	9.97e-01	9.95e-01	0.44	0.01
b2519	pbpC	CDS	411	0	9.97e-01	9.94e-01	0.26	0.01
b2792	yqcC	CDS	157	0	9.97e-01	9.94e-01	0.24	-0.01
b2856	ygeL	pseudo	1	0	 NA	1.00e+00	4.38	0
b2866	xdhA	CDS	101	0	9.98e-01	9.95e-01	0.47	0.01
b2886	ygfS	CDS	23	0	9.98e-01	9.98e-01	0.48	0
b3119	tdcR	CDS	1	0	 NA	1.00e+00	6.77	0
b3192	mlaC	CDS	1820	0	9.92e-01	9.85e-01	0.26	0.02
b3201	lptB	CDS	1784	0	9.97e-01	9.94e-01	0.14	0.01
b3294	rplQ	CDS	51104	0	9.98e-01	9.97e-01	0.44	0
b3784	rfe	CDS	3151	0	9.98e-01	9.95e-01	0.17	-0.01
b3877	yihP	CDS	20	0	9.98e-01	9.97e-01	0.65	0
b3988	rpoC	CDS	62294	0	9.95e-01	9.90e-01	0.31	0.01
b4102	phnF	CDS	2	0	 NA	1.00e+00	2.97	0
b4386	lplA	CDS	412	0	9.91e-01	9.82e-01	0.2	0.02
b4590	ybfK	CDS	0	0	 NA	1.00e+00	6.77	0
b4603	rseX	ncRNA	0	0	 NA	1.00e+00	6.77	0
b4609	ryfD	ncRNA	269	0	9.93e-01	9.86e-01	0.18	-0.02
b4622	ytcA	CDS	0	0	 NA	1.00e+00	6.77	0
b4626	ykfN	pseudo	0	0	 NA	1.00e+00	6.77	0
b4632	ylbI	pseudo	2	0	 NA	1.00e+00	2.39	0
b4674	ynbG	CDS	0	0	 NA	1.00e+00	6.77	0
b4682	yqcG	CDS	0	0	 NA	1.00e+00	6.77	0
b4738	ymgK	CDS	1	0	 NA	1.00e+00	3.97	0
b4749	ynfR	CDS	19	0	1.00e+00	1.00e+00	3.45	0
b0060	polB	CDS	603	-0.01	9.89e-01	9.76e-01	0.3	-0.03
b0166	dapD	CDS	5686	-0.01	9.70e-01	9.28e-01	0.15	-0.09
b0438	clpX	CDS	9680	-0.01	9.87e-01	9.66e-01	0.19	-0.04
b0826	moeB	CDS	786	-0.01	9.89e-01	9.77e-01	0.22	-0.03
b1234	rssA	CDS	1220	-0.01	9.87e-01	9.65e-01	0.35	-0.04
b1412	azoR	CDS	386	-0.01	9.87e-01	9.72e-01	0.31	-0.03
b1549	ydfO	CDS	19	-0.01	9.94e-01	9.88e-01	0.81	-0.01
b1787	yeaK	CDS	570	-0.01	9.83e-01	9.56e-01	0.24	-0.05
b1900	araG	CDS	44	-0.01	9.91e-01	9.82e-01	0.4	-0.02
b2299	yfcD	CDS	1174	-0.01	9.87e-01	9.66e-01	0.22	-0.04
b2554	glrR	CDS	636	-0.01	9.71e-01	9.33e-01	0.17	-0.08
b2622	intA	CDS	766	-0.01	9.82e-01	9.53e-01	0.2	-0.06
b2788	gudX	CDS	42	-0.01	9.87e-01	9.70e-01	0.38	-0.04
b2794	queF	CDS	834	-0.01	9.91e-01	9.82e-01	0.24	-0.02
b2820	recB	CDS	2194	-0.01	9.87e-01	9.71e-01	0.17	-0.04
b3086	ygjQ	CDS	26	-0.01	9.90e-01	9.80e-01	0.51	-0.03
b3499	rlmJ	CDS	1194	-0.01	9.82e-01	9.53e-01	0.18	-0.06
b3699	gyrB	CDS	6909	-0.01	9.81e-01	9.50e-01	0.21	-0.06
b3770	ilvE	CDS	675	-0.01	9.82e-01	9.53e-01	0.2	-0.06
b3790	rffC	CDS	798	-0.01	9.87e-01	9.65e-01	0.22	-0.04
b3793	wzyE	CDS	621	-0.01	9.87e-01	9.73e-01	0.21	-0.03
b3906	rhaR	CDS	28	-0.01	9.92e-01	9.85e-01	0.45	-0.02
b3972	murB	CDS	1595	-0.01	9.78e-01	9.46e-01	0.19	-0.07
b4120	melB	CDS	89	-0.01	9.89e-01	9.77e-01	0.31	-0.03
b4304	sgcC	CDS	49	-0.01	9.87e-01	9.71e-01	0.4	-0.04
b4371	rsmC	CDS	1518	-0.01	9.87e-01	9.70e-01	0.22	-0.04
b4432	ryeA	ncRNA	217	-0.01	9.93e-01	9.86e-01	0.35	-0.02
b4580	yaiT	pseudo	265	-0.01	9.94e-01	9.88e-01	0.39	-0.01
b0174	ispU	CDS	3968	-0.02	9.53e-01	8.97e-01	0.13	-0.13
b0256	insI-1	CDS	176	-0.02	9.65e-01	9.18e-01	0.18	-0.1
b0634	mrdB	CDS	1711	-0.02	9.71e-01	9.30e-01	0.18	-0.09
b0765	modC	CDS	399	-0.02	9.73e-01	9.37e-01	0.21	-0.08
b0770	ybhI	CDS	16	-0.02	9.90e-01	9.80e-01	0.7	-0.02
b0798	ybiA	CDS	58	-0.02	9.83e-01	9.57e-01	0.39	-0.05
b0891	lolA	CDS	1265	-0.02	9.71e-01	9.32e-01	0.2	-0.09
b1119	nagK	CDS	1448	-0.02	9.67e-01	9.21e-01	0.22	-0.1
b1585	ynfC	CDS	265	-0.02	9.71e-01	9.32e-01	0.25	-0.09
b1781	yeaE	CDS	403	-0.02	9.76e-01	9.40e-01	0.27	-0.07
b1833	yebS	CDS	434	-0.02	9.71e-01	9.31e-01	0.28	-0.09
b1891	flhC	CDS	240	-0.02	9.72e-01	9.34e-01	0.2	-0.08
b2119	yehL	CDS	17	-0.02	9.87e-01	9.68e-01	0.56	-0.04
b2309	hisJ	CDS	1380	-0.02	9.43e-01	8.77e-01	0.15	-0.15
b2321	flk	CDS	576	-0.02	9.53e-01	8.97e-01	0.16	-0.13
b2326	epmC	CDS	920	-0.02	9.63e-01	9.12e-01	0.21	-0.11
b2399	yfeD	CDS	354	-0.02	9.82e-01	9.52e-01	0.34	-0.06
b2447	yffP	CDS	30	-0.02	9.89e-01	9.77e-01	0.56	-0.03
b2912	fau	CDS	909	-0.02	9.87e-01	9.69e-01	0.43	-0.04
b3295	rpoA	CDS	102281	-0.02	9.83e-01	9.56e-01	0.41	-0.06
b3486	rbbA	CDS	1090	-0.02	9.64e-01	9.14e-01	0.22	-0.11
b3680	yidL	CDS	25	-0.02	9.87e-01	9.68e-01	0.52	-0.04
b3732	atpD	CDS	35290	-0.02	9.87e-01	9.64e-01	0.34	-0.05
b3789	rffH	CDS	1534	-0.02	9.58e-01	9.04e-01	0.18	-0.12
b3866	yihI	CDS	1267	-0.02	9.87e-01	9.71e-01	0.43	-0.04
b3928	zapB	CDS	5137	-0.02	9.77e-01	9.43e-01	0.33	-0.07
b4201	priB	CDS	18878	-0.02	9.81e-01	9.51e-01	0.38	-0.06
b4215	ytfI	CDS	30	-0.02	9.87e-01	9.73e-01	0.51	-0.03
b4220	tamA	CDS	1084	-0.02	9.44e-01	8.79e-01	0.12	-0.15
b4248	yjgH	CDS	92	-0.02	9.88e-01	9.74e-01	0.47	-0.03
b4555	yicS	CDS	40	-0.02	9.87e-01	9.71e-01	0.56	-0.04
b0099	mutT	CDS	258	-0.03	9.56e-01	9.02e-01	0.24	-0.12
b0117	yacH	CDS	16	-0.03	9.87e-01	9.72e-01	0.9	-0.03
b0276	yagJ	CDS	121	-0.03	9.71e-01	9.33e-01	0.35	-0.08
b0551	ybcQ	CDS	12	-0.03	9.87e-01	9.71e-01	0.73	-0.04
b0827	moeA	CDS	1126	-0.03	9.64e-01	9.14e-01	0.24	-0.11
b0856	potH	CDS	110	-0.03	9.86e-01	9.62e-01	0.53	-0.05
b0906	ycaP	CDS	158	-0.03	9.84e-01	9.60e-01	0.5	-0.05
b0912	ihfB	CDS	4002	-0.03	8.78e-01	7.53e-01	0.1	-0.31
b0998	torD	CDS	68	-0.03	9.68e-01	9.24e-01	0.31	-0.1
b1012	rutA	CDS	8	-0.03	9.91e-01	9.82e-01	1.47	-0.02
b1039	csgE	CDS	73	-0.03	9.87e-01	9.65e-01	0.62	-0.04
b1112	bhsA	CDS	251	-0.03	9.87e-01	9.65e-01	0.65	-0.04
b1449	curA	CDS	354	-0.03	9.83e-01	9.58e-01	0.57	-0.05
b1487	ddpA	CDS	117	-0.03	9.87e-01	9.64e-01	0.62	-0.05
b1563	relE	CDS	575	-0.03	9.63e-01	9.13e-01	0.25	-0.11
b1692	ydiB	CDS	18	-0.03	9.82e-01	9.54e-01	0.56	-0.06
b1788	yoaI	CDS	9	-0.03	9.90e-01	9.79e-01	1.23	-0.03
b1859	znuB	CDS	680	-0.03	9.23e-01	8.39e-01	0.17	-0.2
b2514	hisS	CDS	6271	-0.03	9.00e-01	7.96e-01	0.12	-0.26
b2560	pgpC	CDS	736	-0.03	9.51e-01	8.93e-01	0.22	-0.13
b2689	yqaA	CDS	865	-0.03	9.15e-01	8.22e-01	0.11	-0.23
b2732	ygbA	CDS	38	-0.03	9.81e-01	9.51e-01	0.51	-0.06
b2745	truD	CDS	1878	-0.03	9.21e-01	8.36e-01	0.13	-0.21
b2907	ubiH	CDS	1746	-0.03	8.75e-01	7.48e-01	0.1	-0.32
b3322	gspB	CDS	50	-0.03	9.78e-01	9.45e-01	0.41	-0.07
b3402	yhgE	CDS	358	-0.03	9.71e-01	9.30e-01	0.34	-0.09
b3472	dcrB	CDS	2773	-0.03	9.69e-01	9.27e-01	0.32	-0.09
b3575	yiaK	CDS	15	-0.03	9.87e-01	9.72e-01	0.79	-0.03
b3648	gmk	CDS	3018	-0.03	9.37e-01	8.67e-01	0.19	-0.17
b3735	atpH	CDS	16530	-0.03	9.79e-01	9.46e-01	0.38	-0.07
b3773	ilvY	CDS	222	-0.03	9.68e-01	9.24e-01	0.28	-0.1
b3859	srkA	CDS	2688	-0.03	9.71e-01	9.29e-01	0.28	-0.09
b3949	frwC	CDS	12	-0.03	9.87e-01	9.73e-01	0.82	-0.03
b4301	sgcE	CDS	47	-0.03	9.71e-01	9.33e-01	0.41	-0.08
b4595	yciY	CDS	113	-0.03	9.84e-01	9.59e-01	0.63	-0.05
b0003	thrB	CDS	1726	-0.04	9.43e-01	8.77e-01	0.23	-0.15
b0548	ninE	CDS	1	-0.04	 NA	9.92e-01	4.01	-0.01
b1135	rluE	CDS	486	-0.04	9.44e-01	8.79e-01	0.26	-0.15
b1249	clsA	CDS	1212	-0.04	8.47e-01	7.04e-01	0.11	-0.38
b1457	ydcD	CDS	26	-0.04	9.74e-01	9.38e-01	0.58	-0.08
b1491	yddW	CDS	371	-0.04	9.48e-01	8.85e-01	0.28	-0.14
b1661	cfa	CDS	4313	-0.04	9.79e-01	9.48e-01	0.67	-0.07
b1766	sppA	CDS	2027	-0.04	9.24e-01	8.40e-01	0.19	-0.2
b2001	yeeR	CDS	59	-0.04	9.63e-01	9.13e-01	0.32	-0.11
b2094	gatA	CDS	6186	-0.04	9.68e-01	9.26e-01	0.42	-0.09
b2179	yejE	CDS	251	-0.04	9.67e-01	9.21e-01	0.36	-0.1
b2182	bcr	CDS	1942	-0.04	9.21e-01	8.36e-01	0.22	-0.21
b2184	radD	CDS	437	-0.04	9.15e-01	8.21e-01	0.17	-0.23
b2415	ptsH	CDS	12526	-0.04	9.72e-01	9.35e-01	0.51	-0.08
b2565	recO	CDS	1282	-0.04	8.93e-01	7.83e-01	0.13	-0.28
b2783	mazE	CDS	200	-0.04	9.48e-01	8.86e-01	0.28	-0.14
b2916	argP	CDS	858	-0.04	9.19e-01	8.30e-01	0.18	-0.21
b3096	mzrA	CDS	490	-0.04	9.47e-01	8.84e-01	0.3	-0.15
b3167	rbfA	CDS	1406	-0.04	9.35e-01	8.63e-01	0.25	-0.17
b3250	mreC	CDS	3853	-0.04	8.92e-01	7.79e-01	0.14	-0.28
b3405	ompR	CDS	1499	-0.04	9.38e-01	8.69e-01	0.21	-0.17
b3516	gadX	CDS	1846	-0.04	9.82e-01	9.54e-01	0.74	-0.06
b3678	yidJ	CDS	42	-0.04	9.68e-01	9.26e-01	0.38	-0.09
b3788	rffG	CDS	1758	-0.04	9.13e-01	8.16e-01	0.19	-0.23
b3792	wzxE	CDS	1031	-0.04	9.15e-01	8.23e-01	0.2	-0.22
b4129	lysU	CDS	4756	-0.04	9.44e-01	8.80e-01	0.25	-0.15
b4175	hflC	CDS	5957	-0.04	9.02e-01	8.01e-01	0.14	-0.25
b4202	rpsR	CDS	17380	-0.04	9.68e-01	9.26e-01	0.38	-0.09
b4667	ibsA	CDS	3	-0.04	 NA	9.76e-01	1.38	-0.03
b4685	yrbN	CDS	847	-0.04	9.67e-01	9.21e-01	0.4	-0.1
b4715	ytiA	CDS	14	-0.04	9.83e-01	9.57e-01	0.68	-0.05
b0053	surA	CDS	6231	-0.05	8.47e-01	7.04e-01	0.13	-0.38
b0161	degP	CDS	2420	-0.05	9.35e-01	8.63e-01	0.31	-0.17
b0170	tsf	CDS	36513	-0.05	9.58e-01	9.04e-01	0.41	-0.12
b0215	dnaQ	CDS	1091	-0.05	9.21e-01	8.36e-01	0.24	-0.21
b0341	cynX	CDS	69	-0.05	9.41e-01	8.72e-01	0.29	-0.16
b0560	nohD	CDS	22	-0.05	9.67e-01	9.21e-01	0.49	-0.1
b0684	fldA	CDS	3314	-0.05	9.35e-01	8.62e-01	0.3	-0.17
b0764	modB	CDS	261	-0.05	8.92e-01	7.80e-01	0.2	-0.28
b0907	serC	CDS	7532	-0.05	9.51e-01	8.93e-01	0.4	-0.13
b0951	pqiB	CDS	1296	-0.05	7.98e-01	6.21e-01	0.1	-0.49
b1094	acpP	CDS	43338	-0.05	9.48e-01	8.86e-01	0.37	-0.14
b1255	yciC	CDS	946	-0.05	8.60e-01	7.24e-01	0.14	-0.35
b1327	ycjY	CDS	56	-0.05	9.66e-01	9.19e-01	0.54	-0.1
b1765	ydjA	CDS	976	-0.05	9.21e-01	8.34e-01	0.23	-0.21
b1961	dcm	CDS	1133	-0.05	9.26e-01	8.46e-01	0.24	-0.19
b1999	yeeP	pseudo	50	-0.05	9.63e-01	9.13e-01	0.43	-0.11
b2076	mdtC	CDS	314	-0.05	8.93e-01	7.82e-01	0.17	-0.28
b2122	yehQ	CDS	48	-0.05	9.48e-01	8.86e-01	0.37	-0.14
b2345	yfdF	CDS	42	-0.05	9.62e-01	9.10e-01	0.42	-0.11
b2569	lepA	CDS	6742	-0.05	8.82e-01	7.62e-01	0.18	-0.3
b2715	ascF	CDS	137	-0.05	9.48e-01	8.86e-01	0.37	-0.14
b3287	def	CDS	2767	-0.05	8.74e-01	7.45e-01	0.15	-0.32
b3613	envC	CDS	1784	-0.05	9.01e-01	7.98e-01	0.18	-0.26
b3879	yihR	CDS	9	-0.05	9.83e-01	9.57e-01	0.92	-0.05
b3936	rpmE	CDS	16704	-0.05	9.33e-01	8.58e-01	0.3	-0.18
b3960	argH	CDS	708	-0.05	9.21e-01	8.35e-01	0.26	-0.21
b4081	mdtO	CDS	17	-0.05	9.65e-01	9.18e-01	0.53	-0.1
b4420	rdlA	ncRNA	255	-0.05	9.06e-01	8.07e-01	0.2	-0.24
b4455	hokA	CDS	1	-0.05	 NA	9.89e-01	3.6	-0.01
b4647	mokA	pseudo	1	-0.05	 NA	9.89e-01	3.6	-0.01
b4675	yoaJ	CDS	73	-0.05	9.55e-01	9.00e-01	0.44	-0.13
b0169	rpsB	CDS	56416	-0.06	9.41e-01	8.73e-01	0.37	-0.16
b0241	phoE	CDS	18	-0.06	9.71e-01	9.32e-01	0.73	-0.09
b0624	crcB	CDS	377	-0.06	9.48e-01	8.88e-01	0.41	-0.14
b0878	macA	CDS	354	-0.06	9.27e-01	8.49e-01	0.29	-0.19
b1361	ydaW	CDS	34	-0.06	9.71e-01	9.31e-01	0.72	-0.09
b2264	menD	CDS	1326	-0.06	8.46e-01	7.01e-01	0.16	-0.38
b2319	usg	CDS	1267	-0.06	8.36e-01	6.84e-01	0.14	-0.41
b2327	yfcA	CDS	886	-0.06	9.04e-01	8.04e-01	0.24	-0.25
b2595	bamD	CDS	4561	-0.06	7.39e-01	5.22e-01	0.09	-0.64
b2867	xdhB	CDS	27	-0.06	9.62e-01	9.10e-01	0.54	-0.11
b2954	rdgB	CDS	941	-0.06	9.25e-01	8.45e-01	0.3	-0.2
b3129	prlF	CDS	157	-0.06	9.15e-01	8.22e-01	0.28	-0.22
b3200	lptA	CDS	1857	-0.06	8.26e-01	6.69e-01	0.14	-0.43
b3242	aaeX	CDS	12	-0.06	9.79e-01	9.46e-01	0.91	-0.07
b3523	yhjE	CDS	759	-0.06	9.15e-01	8.23e-01	0.28	-0.22
b3867	hemN	CDS	1989	-0.06	9.04e-01	8.04e-01	0.26	-0.25
b4391	ettA	CDS	7330	-0.06	9.43e-01	8.75e-01	0.38	-0.16
b4597	rydC	ncRNA	2	-0.06	 NA	9.74e-01	1.87	-0.03
b0050	apaG	CDS	1324	-0.07	8.08e-01	6.38e-01	0.14	-0.47
b0051	rsmA	CDS	3022	-0.07	7.56e-01	5.52e-01	0.12	-0.6
b0052	pdxA	CDS	1981	-0.07	8.53e-01	7.14e-01	0.18	-0.37
b0054	lptD	CDS	9098	-0.07	7.48e-01	5.38e-01	0.11	-0.62
b0190	yaeQ	CDS	493	-0.07	8.18e-01	6.56e-01	0.16	-0.45
b0436	tig	CDS	36306	-0.07	9.33e-01	8.59e-01	0.39	-0.18
b0678	nagB	CDS	752	-0.07	7.95e-01	6.16e-01	0.13	-0.5
b0887	cydD	CDS	1247	-0.07	8.14e-01	6.48e-01	0.15	-0.46
b0916	ycaQ	CDS	389	-0.07	8.64e-01	7.30e-01	0.21	-0.35
b1383	ydbL	CDS	201	-0.07	8.78e-01	7.52e-01	0.23	-0.32
b1446	ydcY	CDS	929	-0.07	8.96e-01	7.88e-01	0.24	-0.27
b1580	rspB	CDS	38	-0.07	9.59e-01	9.06e-01	0.6	-0.12
b1711	btuC	CDS	420	-0.07	8.17e-01	6.53e-01	0.16	-0.45
b1758	ynjF	CDS	192	-0.07	8.93e-01	7.82e-01	0.25	-0.28
b1972	msrQ	CDS	90	-0.07	9.40e-01	8.71e-01	0.4	-0.16
b2135	yohC	CDS	133	-0.07	9.63e-01	9.12e-01	0.66	-0.11
b2256	arnD	CDS	122	-0.07	9.48e-01	8.88e-01	0.47	-0.14
b2367	emrY	CDS	40	-0.07	9.41e-01	8.73e-01	0.42	-0.16
b3268	yhdW	pseudo	144	-0.07	9.65e-01	9.17e-01	0.64	-0.1
b3331	gspJ	CDS	7	-0.07	9.80e-01	9.49e-01	1.03	-0.06
b3608	gpsA	CDS	4944	-0.07	8.93e-01	7.82e-01	0.24	-0.28
b3657	yicJ	CDS	24	-0.07	9.48e-01	8.87e-01	0.46	-0.14
b3809	dapF	CDS	2323	-0.07	8.23e-01	6.62e-01	0.17	-0.44
b4082	mdtN	CDS	4	-0.07	 NA	9.44e-01	1.04	-0.07
b4179	rnr	CDS	4170	-0.07	9.53e-01	8.96e-01	0.51	-0.13
b4200	rpsF	CDS	35547	-0.07	9.26e-01	8.46e-01	0.34	-0.19
b4277	yjgZ	CDS	8	-0.07	9.77e-01	9.44e-01	1.01	-0.07
b4331	kptA	CDS	100	-0.07	9.24e-01	8.42e-01	0.34	-0.2
b4467	glcF	CDS	161	-0.07	9.31e-01	8.56e-01	0.39	-0.18
b4481	rffT	CDS	884	-0.07	8.93e-01	7.82e-01	0.24	-0.28
b4548	ypjJ	CDS	4	-0.07	 NA	9.52e-01	1.14	-0.06
b0020	nhaR	CDS	749	-0.08	8.36e-01	6.83e-01	0.2	-0.41
b0057	yabQ	CDS	258	-0.08	8.74e-01	7.44e-01	0.26	-0.33
b0080	cra	CDS	2042	-0.08	8.24e-01	6.64e-01	0.18	-0.43
b0462	acrB	CDS	8931	-0.08	8.52e-01	7.12e-01	0.22	-0.37
b0779	uvrB	CDS	2062	-0.08	8.81e-01	7.60e-01	0.25	-0.31
b0862	artQ	CDS	915	-0.08	9.13e-01	8.17e-01	0.33	-0.23
b0932	pepN	CDS	3471	-0.08	8.27e-01	6.71e-01	0.19	-0.42
b1124	potC	CDS	990	-0.08	8.74e-01	7.46e-01	0.25	-0.32
b1211	prfA	CDS	1962	-0.08	7.99e-01	6.23e-01	0.15	-0.49
b1254	yciB	CDS	1050	-0.08	7.25e-01	5.05e-01	0.12	-0.67
b1325	ycjG	CDS	546	-0.08	9.15e-01	8.23e-01	0.34	-0.22
b1343	dbpA	CDS	781	-0.08	8.41e-01	6.95e-01	0.2	-0.39
b1584	speG	CDS	949	-0.08	8.79e-01	7.57e-01	0.27	-0.31
b1691	ydiN	CDS	6	-0.08	9.82e-01	9.52e-01	1.29	-0.06
b1723	pfkB	CDS	1283	-0.08	9.46e-01	8.82e-01	0.57	-0.15
b1774	ydjJ	CDS	18	-0.08	9.48e-01	8.88e-01	0.58	-0.14
b1791	nimT	CDS	147	-0.08	9.14e-01	8.19e-01	0.37	-0.23
b1985	yeeO	CDS	229	-0.08	9.39e-01	8.70e-01	0.51	-0.16
b2464	talA	CDS	1085	-0.08	9.68e-01	9.25e-01	0.83	-0.09
b2660	lhgO	CDS	199	-0.08	9.50e-01	8.91e-01	0.62	-0.14
b2697	alaS	CDS	16024	-0.08	8.41e-01	6.95e-01	0.21	-0.39
b2899	yqfA	CDS	585	-0.08	8.41e-01	6.93e-01	0.21	-0.39
b2955	yggW	CDS	1190	-0.08	8.12e-01	6.45e-01	0.17	-0.46
b3034	nudF	CDS	594	-0.08	7.67e-01	5.72e-01	0.15	-0.57
b3087	ygjR	CDS	522	-0.08	8.13e-01	6.47e-01	0.17	-0.46
b3169	nusA	CDS	13689	-0.08	8.91e-01	7.75e-01	0.27	-0.29
b3203	hpf	CDS	1568	-0.08	8.46e-01	7.02e-01	0.22	-0.38
b3393	hofO	CDS	11	-0.08	9.63e-01	9.12e-01	0.71	-0.11
b3718	yieK	CDS	56	-0.08	9.14e-01	8.20e-01	0.34	-0.23
b3924	fpr	CDS	951	-0.08	8.86e-01	7.68e-01	0.26	-0.3
b3953	frwD	CDS	22	-0.08	9.50e-01	8.90e-01	0.61	-0.14
b4080	mdtP	CDS	21	-0.08	9.43e-01	8.75e-01	0.5	-0.16
b4171	miaA	CDS	5470	-0.08	8.26e-01	6.70e-01	0.2	-0.43
b4174	hflK	CDS	7083	-0.08	7.12e-01	4.89e-01	0.11	-0.69
b4279	yjhB	CDS	116	-0.08	9.17e-01	8.28e-01	0.37	-0.22
b4447	sibD	ncRNA	130	-0.08	9.25e-01	8.45e-01	0.41	-0.2
b4472	yhdP	CDS	2087	-0.08	8.02e-01	6.26e-01	0.16	-0.49
b0072	leuC	CDS	1553	-0.09	9.29e-01	8.52e-01	0.47	-0.19
b0101	yacG	CDS	519	-0.09	8.56e-01	7.19e-01	0.24	-0.36
b0676	nagC	CDS	1746	-0.09	7.47e-01	5.35e-01	0.14	-0.62
b0949	uup	CDS	3152	-0.09	7.61e-01	5.61e-01	0.15	-0.58
b0952	pqiC	CDS	521	-0.09	7.42e-01	5.26e-01	0.14	-0.63
b1214	ychA	CDS	2024	-0.09	8.17e-01	6.54e-01	0.19	-0.45
b1336	abgT	CDS	37	-0.09	9.36e-01	8.66e-01	0.52	-0.17
b1545	pinQ	CDS	84	-0.09	9.68e-01	9.23e-01	0.99	-0.1
b1562	hokD	CDS	465	-0.09	8.78e-01	7.54e-01	0.3	-0.31
b1838	pphA	CDS	97	-0.09	9.68e-01	9.26e-01	0.93	-0.09
b2112	yehE	CDS	183	-0.09	9.30e-01	8.54e-01	0.48	-0.18
b2457	eutM	CDS	27	-0.09	9.27e-01	8.50e-01	0.48	-0.19
b2911	ssrS	ncRNA	4220	-0.09	9.07e-01	8.08e-01	0.37	-0.24
b2981	yghO	CDS	23	-0.09	9.17e-01	8.29e-01	0.43	-0.22
b3355	prkB	CDS	504	-0.09	7.92e-01	6.11e-01	0.19	-0.51
b3396	mrcA	CDS	1511	-0.09	7.34e-01	5.17e-01	0.14	-0.65
b3427	yzgL	CDS	90	-0.09	9.48e-01	8.88e-01	0.62	-0.14
b3712	yieE	CDS	576	-0.09	9.25e-01	8.44e-01	0.46	-0.2
b3804	hemD	CDS	986	-0.09	7.37e-01	5.20e-01	0.15	-0.64
b3847	pepQ	CDS	2739	-0.09	8.11e-01	6.43e-01	0.19	-0.46
