Locus_tag	Gene_name	Gene_type	baseMean	log2FC	padj	pvalue	lfcSE	stat
b2178	yejB	CDS	242	-0.03	9.79e-01	9.29e-01	0.36	-0.09
b2190	yejO	pseudo	891	-0.03	9.27e-01	8.18e-01	0.15	-0.23
b2307	hisM	CDS	206	-0.03	9.81e-01	9.34e-01	0.32	-0.08
b2490	hyfJ	CDS	17	-0.03	9.89e-01	9.68e-01	0.75	-0.04
b2682	ygaZ	CDS	1721	-0.03	9.18e-01	7.96e-01	0.14	-0.26
b2740	ygbN	CDS	55	-0.03	9.81e-01	9.36e-01	0.32	-0.08
b2862	ygeP	pseudo	63	-0.03	9.81e-01	9.35e-01	0.37	-0.08
b2912	fau	CDS	909	-0.03	9.83e-01	9.44e-01	0.43	-0.07
b3002	yqhA	CDS	1318	-0.03	9.66e-01	8.99e-01	0.26	-0.13
b3011	yqhD	CDS	526	-0.03	9.81e-01	9.36e-01	0.39	-0.08
b3014	yqhH	CDS	17	-0.03	9.91e-01	9.74e-01	0.76	-0.03
b3178	ftsH	CDS	19402	-0.03	9.26e-01	8.16e-01	0.14	-0.23
b3190	ibaG	CDS	680	-0.03	9.61e-01	8.87e-01	0.24	-0.14
b3243	aaeR	CDS	408	-0.03	9.33e-01	8.35e-01	0.14	-0.21
b3407	yhgF	CDS	2915	-0.03	9.77e-01	9.24e-01	0.27	-0.09
b3520	yhjB	CDS	67	-0.03	9.83e-01	9.43e-01	0.38	-0.07
b3655	yicH	CDS	872	-0.03	9.70e-01	9.06e-01	0.26	-0.12
b3710	mdtL	CDS	113	-0.03	9.75e-01	9.19e-01	0.32	-0.1
b3782	rhoL	CDS	1584	-0.03	9.50e-01	8.69e-01	0.17	-0.17
b3964	yijD	CDS	1432	-0.03	9.78e-01	9.26e-01	0.32	-0.09
b4057	yjbR	CDS	583	-0.03	9.81e-01	9.34e-01	0.32	-0.08
b4251	bdcR	CDS	211	-0.03	9.71e-01	9.11e-01	0.25	-0.11
b4262	lptG	CDS	2141	-0.03	9.64e-01	8.96e-01	0.21	-0.13
b4394	yjjX	CDS	404	-0.03	9.71e-01	9.08e-01	0.27	-0.12
b0029	ispH	CDS	2127	-0.04	9.15e-01	7.92e-01	0.15	-0.26
b0085	murE	CDS	2624	-0.04	8.92e-01	7.45e-01	0.13	-0.32
b0124	gcd	CDS	3337	-0.04	9.83e-01	9.44e-01	0.63	-0.07
b0228	rayT	CDS	95	-0.04	9.59e-01	8.83e-01	0.27	-0.15
b0448	mdlA	CDS	527	-0.04	9.53e-01	8.75e-01	0.23	-0.16
b0472	recR	CDS	3371	-0.04	9.64e-01	8.95e-01	0.31	-0.13
b0909	ycaL	CDS	72	-0.04	9.76e-01	9.23e-01	0.37	-0.1
b0928	aspC	CDS	5723	-0.04	9.75e-01	9.19e-01	0.37	-0.1
b1098	tmk	CDS	718	-0.04	9.24e-01	8.12e-01	0.16	-0.24
b1113	ldtC	CDS	338	-0.04	9.79e-01	9.29e-01	0.46	-0.09
b1176	minC	CDS	1788	-0.04	9.22e-01	8.02e-01	0.15	-0.25
b1280	lapB	CDS	1289	-0.04	9.42e-01	8.51e-01	0.21	-0.19
b1468	narZ	CDS	169	-0.04	9.86e-01	9.56e-01	0.66	-0.06
b1487	ddpA	CDS	117	-0.04	9.85e-01	9.46e-01	0.62	-0.07
b1595	ynfL	CDS	96	-0.04	9.63e-01	8.92e-01	0.28	-0.14
b1697	ydiQ	CDS	10	-0.04	9.86e-01	9.53e-01	0.62	-0.06
b1733	chbG	CDS	224	-0.04	9.23e-01	8.08e-01	0.17	-0.24
b1884	cheR	CDS	27	-0.04	9.83e-01	9.38e-01	0.46	-0.08
b2082	ogrK	CDS	62	-0.04	9.85e-01	9.48e-01	0.55	-0.06
b2179	yejE	CDS	251	-0.04	9.69e-01	9.05e-01	0.36	-0.12
b2344	fadL	CDS	3739	-0.04	9.85e-01	9.48e-01	0.58	-0.06
b2353	tfaS	pseudo	70	-0.04	9.76e-01	9.20e-01	0.4	-0.1
b2423	cysW	CDS	1989	-0.04	9.89e-01	9.68e-01	1.05	-0.04
b2516	rodZ	CDS	3245	-0.04	9.01e-01	7.65e-01	0.13	-0.3
b2696	csrA	CDS	5790	-0.04	8.90e-01	7.39e-01	0.12	-0.33
b2716	ascB	CDS	165	-0.04	9.49e-01	8.65e-01	0.24	-0.17
b2807	ygdD	CDS	387	-0.04	9.53e-01	8.74e-01	0.23	-0.16
b3113	tdcF	CDS	62	-0.04	9.83e-01	9.44e-01	0.55	-0.07
b3135	agaA	pseudo	38	-0.04	9.83e-01	9.43e-01	0.59	-0.07
b3199	lptC	CDS	1176	-0.04	8.90e-01	7.41e-01	0.13	-0.33
b3334	gspM	CDS	24	-0.04	9.71e-01	9.10e-01	0.4	-0.11
b3649	rpoZ	CDS	3396	-0.04	9.31e-01	8.31e-01	0.19	-0.21
b3801	aslA	CDS	86	-0.04	9.63e-01	8.92e-01	0.31	-0.14
b3804	hemD	CDS	986	-0.04	9.22e-01	8.06e-01	0.15	-0.25
b3825	pldB	CDS	896	-0.04	9.26e-01	8.16e-01	0.17	-0.23
b3963	fabR	CDS	1447	-0.04	9.54e-01	8.77e-01	0.27	-0.16
b4039	ubiC	CDS	549	-0.04	9.62e-01	8.88e-01	0.28	-0.14
b4045	yjbJ	CDS	451	-0.04	9.81e-01	9.33e-01	0.5	-0.08
b4169	amiB	CDS	1007	-0.04	8.92e-01	7.44e-01	0.13	-0.33
b0009	mog	CDS	873	-0.05	9.25e-01	8.15e-01	0.23	-0.23
b0102	zapD	CDS	1021	-0.05	9.32e-01	8.33e-01	0.25	-0.21
b0191	arfB	CDS	326	-0.05	8.95e-01	7.49e-01	0.14	-0.32
b0449	mdlB	CDS	459	-0.05	9.50e-01	8.67e-01	0.29	-0.17
b0628	lipA	CDS	4563	-0.05	9.46e-01	8.58e-01	0.29	-0.18
b0839	dacC	CDS	1347	-0.05	8.90e-01	7.41e-01	0.15	-0.33
b1026	insF-4	CDS	108	-0.05	9.14e-01	7.88e-01	0.2	-0.27
b1428	ydcK	CDS	166	-0.05	9.81e-01	9.35e-01	0.56	-0.08
b2417	crr	CDS	18791	-0.05	9.68e-01	9.03e-01	0.39	-0.12
b2475	ypfJ	CDS	1588	-0.05	9.63e-01	8.91e-01	0.33	-0.14
b2803	fucK	CDS	101	-0.05	9.63e-01	8.94e-01	0.4	-0.13
b2806	rlmM	CDS	1401	-0.05	9.35e-01	8.42e-01	0.23	-0.2
b3125	garR	CDS	101	-0.05	9.32e-01	8.32e-01	0.23	-0.21
b3187	ispB	CDS	3599	-0.05	9.36e-01	8.43e-01	0.24	-0.2
b3191	mlaB	CDS	1158	-0.05	9.31e-01	8.29e-01	0.23	-0.22
b3195	mlaF	CDS	1842	-0.05	9.44e-01	8.54e-01	0.28	-0.18
b3385	gph	CDS	1503	-0.05	9.31e-01	8.31e-01	0.21	-0.21
b3465	rsmD	CDS	416	-0.05	9.14e-01	7.88e-01	0.17	-0.27
b3838	tatB	CDS	3053	-0.05	9.33e-01	8.37e-01	0.25	-0.21
b4110	yjcZ	CDS	70	-0.05	9.63e-01	8.94e-01	0.37	-0.13
b4235	pmbA	CDS	1865	-0.05	9.09e-01	7.79e-01	0.17	-0.28
b4265	idnT	CDS	86	-0.05	9.65e-01	8.99e-01	0.4	-0.13
b4323	uxuB	CDS	375	-0.05	9.79e-01	9.27e-01	0.59	-0.09
b4386	lplA	CDS	412	-0.05	9.19e-01	7.99e-01	0.2	-0.26
b4596	yciZ	CDS	104	-0.05	9.79e-01	9.26e-01	0.49	-0.09
b4633	xisD	pseudo	31	-0.05	9.72e-01	9.12e-01	0.43	-0.11
b0027	lspA	CDS	2035	-0.06	8.34e-01	6.38e-01	0.14	-0.47
b0084	ftsI	CDS	1591	-0.06	8.87e-01	7.31e-01	0.17	-0.34
b0089	ftsW	CDS	1851	-0.06	9.30e-01	8.25e-01	0.27	-0.22
b0092	ddlB	CDS	2452	-0.06	8.33e-01	6.36e-01	0.14	-0.47
b0147	thpR	CDS	148	-0.06	9.37e-01	8.44e-01	0.31	-0.2
b0485	glsA	CDS	383	-0.06	9.85e-01	9.48e-01	0.9	-0.06
b0806	mcbA	CDS	56	-0.06	9.83e-01	9.42e-01	0.85	-0.07
b0853	ybjN	CDS	1301	-0.06	9.28e-01	8.20e-01	0.24	-0.23
b1215	kdsA	CDS	3954	-0.06	8.87e-01	7.33e-01	0.17	-0.34
b1290	sapF	CDS	548	-0.06	8.83e-01	7.22e-01	0.17	-0.36
b1356	racR	CDS	1116	-0.06	9.16e-01	7.93e-01	0.23	-0.26
b1436	yncJ	CDS	13	-0.06	9.86e-01	9.57e-01	1.05	-0.05
b1808	yoaA	CDS	966	-0.06	8.99e-01	7.59e-01	0.2	-0.31
b2089	insF-5	CDS	107	-0.06	9.05e-01	7.72e-01	0.21	-0.29
b2201	ccmA	CDS	482	-0.06	9.76e-01	9.21e-01	0.65	-0.1
b2221	atoD	CDS	2	-0.06	9.95e-01	9.83e-01	2.74	-0.02
b2230	yfaA	CDS	115	-0.06	9.30e-01	8.26e-01	0.25	-0.22
b2514	hisS	CDS	6271	-0.06	8.10e-01	5.97e-01	0.12	-0.53
b2543	yphA	CDS	293	-0.06	9.62e-01	8.89e-01	0.43	-0.14
b2664	csiR	CDS	221	-0.06	9.31e-01	8.28e-01	0.26	-0.22
b2750	cysC	CDS	1200	-0.06	9.86e-01	9.55e-01	1.02	-0.06
b2890	lysS	CDS	11200	-0.06	9.30e-01	8.26e-01	0.28	-0.22
b2893	dsbC	CDS	1064	-0.06	8.54e-01	6.75e-01	0.15	-0.42
b2904	gcvH	CDS	3222	-0.06	9.50e-01	8.68e-01	0.35	-0.17
b2929	fumE	CDS	402	-0.06	8.71e-01	7.02e-01	0.16	-0.38
b2981	yghO	CDS	23	-0.06	9.61e-01	8.86e-01	0.43	-0.14
b3037	ygiB	CDS	1886	-0.06	9.18e-01	7.97e-01	0.23	-0.26
b3055	ygiM	CDS	967	-0.06	9.61e-01	8.86e-01	0.39	-0.14
b3130	yhaV	CDS	362	-0.06	9.25e-01	8.14e-01	0.23	-0.24
b3374	frlD	CDS	88	-0.06	9.34e-01	8.40e-01	0.3	-0.2
b3427	yzgL	CDS	90	-0.06	9.75e-01	9.18e-01	0.62	-0.1
b3609	secB	CDS	4966	-0.06	9.38e-01	8.45e-01	0.29	-0.19
b3677	yidI	CDS	95	-0.06	9.44e-01	8.55e-01	0.33	-0.18
b3770	ilvE	CDS	675	-0.06	9.05e-01	7.72e-01	0.2	-0.29
b4550	arfA	CDS	173	-0.06	9.54e-01	8.76e-01	0.4	-0.16
b4707	esrE	ncRNA	357	-0.06	8.90e-01	7.41e-01	0.2	-0.33
b0041	fixA	CDS	10	-0.07	9.81e-01	9.33e-01	0.84	-0.08
b0098	secA	CDS	9462	-0.07	8.67e-01	6.96e-01	0.18	-0.39
b0110	ampD	CDS	252	-0.07	8.87e-01	7.32e-01	0.21	-0.34
b0200	gmhB	CDS	776	-0.07	8.17e-01	6.11e-01	0.13	-0.51
b0258	ykfC	CDS	241	-0.07	9.35e-01	8.41e-01	0.35	-0.2
b0327	yahM	CDS	23	-0.07	9.76e-01	9.22e-01	0.68	-0.1
b0446	cof	CDS	253	-0.07	9.07e-01	7.74e-01	0.24	-0.29
b0477	gsk	CDS	2080	-0.07	9.22e-01	8.06e-01	0.29	-0.25
b0963	mgsA	CDS	1477	-0.07	9.31e-01	8.29e-01	0.34	-0.22
b1131	purB	CDS	8320	-0.07	9.61e-01	8.87e-01	0.46	-0.14
b1313	ycjQ	CDS	32	-0.07	9.63e-01	8.93e-01	0.51	-0.13
b1363	trkG	CDS	392	-0.07	9.23e-01	8.07e-01	0.27	-0.24
b1492	gadC	CDS	4268	-0.07	9.86e-01	9.53e-01	1.13	-0.06
b1537	ydeJ	CDS	59	-0.07	9.54e-01	8.76e-01	0.42	-0.16
b1563	relE	CDS	575	-0.07	9.15e-01	7.92e-01	0.25	-0.26
b1735	chbR	CDS	130	-0.07	9.23e-01	8.08e-01	0.3	-0.24
b2079	baeR	CDS	444	-0.07	8.52e-01	6.72e-01	0.17	-0.42
b2251	nudI	CDS	191	-0.07	9.12e-01	7.84e-01	0.26	-0.27
b2473	ypfH	CDS	554	-0.07	9.02e-01	7.66e-01	0.24	-0.3
b2474	tmcA	CDS	1542	-0.07	8.87e-01	7.33e-01	0.22	-0.34
b2715	ascF	CDS	137	-0.07	9.42e-01	8.51e-01	0.37	-0.19
b2831	mutH	CDS	209	-0.07	9.24e-01	8.11e-01	0.31	-0.24
b3192	mlaC	CDS	1820	-0.07	9.13e-01	7.86e-01	0.26	-0.27
b3438	gntR	CDS	1213	-0.07	8.65e-01	6.92e-01	0.18	-0.4
b3491	yhiM	CDS	364	-0.07	9.81e-01	9.33e-01	0.81	-0.08
b3509	hdeB	CDS	8835	-0.07	9.83e-01	9.41e-01	1.01	-0.07
b3531	bcsZ	CDS	96	-0.07	9.31e-01	8.31e-01	0.35	-0.21
b3794	rffM	CDS	645	-0.07	8.90e-01	7.41e-01	0.2	-0.33
b3802	hemY	CDS	2521	-0.07	8.45e-01	6.58e-01	0.16	-0.44
b3816	corA	CDS	1283	-0.07	9.28e-01	8.21e-01	0.29	-0.23
b4053	alr	CDS	1974	-0.07	7.72e-01	5.38e-01	0.12	-0.62
b4387	ytjB	CDS	212	-0.07	9.21e-01	8.01e-01	0.28	-0.25
b4443	gcvB	ncRNA	22255	-0.07	9.63e-01	8.90e-01	0.52	-0.14
b4729	ykgV	CDS	25	-0.07	9.63e-01	8.92e-01	0.49	-0.14
b0050	apaG	CDS	1324	-0.08	7.97e-01	5.74e-01	0.14	-0.56
b0213	yafS	CDS	305	-0.08	8.90e-01	7.41e-01	0.25	-0.33
b0391	ppnP	CDS	1270	-0.08	9.12e-01	7.85e-01	0.29	-0.27
b0400	phoR	CDS	221	-0.08	8.87e-01	7.32e-01	0.23	-0.34
b0466	ybaM	CDS	97	-0.08	8.85e-01	7.27e-01	0.23	-0.35
b0471	ybaB	CDS	2340	-0.08	9.08e-01	7.77e-01	0.28	-0.28
b0502	ylbG	CDS	135	-0.08	8.91e-01	7.42e-01	0.23	-0.33
b0656	insH-3	CDS	877	-0.08	8.65e-01	6.93e-01	0.21	-0.39
b0827	moeA	CDS	1126	-0.08	8.87e-01	7.34e-01	0.24	-0.34
b0862	artQ	CDS	915	-0.08	9.22e-01	8.04e-01	0.33	-0.25
b1097	mltG	CDS	642	-0.08	8.17e-01	6.11e-01	0.16	-0.51
b1481	bdm	CDS	15	-0.08	9.85e-01	9.49e-01	1.2	-0.06
b1511	lsrK	CDS	150	-0.08	9.27e-01	8.18e-01	0.33	-0.23
b1512	lsrR	CDS	125	-0.08	9.34e-01	8.39e-01	0.37	-0.2
b1642	slyA	CDS	1339	-0.08	8.39e-01	6.48e-01	0.18	-0.46
b1792	yeaO	CDS	254	-0.08	9.29e-01	8.23e-01	0.34	-0.22
b1962	yedJ	CDS	620	-0.08	9.31e-01	8.29e-01	0.39	-0.22
b2599	pheA	CDS	1006	-0.08	9.12e-01	7.83e-01	0.29	-0.28
b2810	csdA	CDS	1168	-0.08	8.86e-01	7.30e-01	0.24	-0.35
b3029	ygiN	CDS	2203	-0.08	8.94e-01	7.47e-01	0.26	-0.32
b3147	lpoA	CDS	2060	-0.08	8.99e-01	7.60e-01	0.26	-0.31
b3331	gspJ	CDS	7	-0.08	9.81e-01	9.35e-01	1.03	-0.08
b3459	panZ	CDS	589	-0.08	8.63e-01	6.89e-01	0.21	-0.4
b3474	yhhT	CDS	181	-0.08	9.33e-01	8.36e-01	0.4	-0.21
b3610	grxC	CDS	1861	-0.08	8.89e-01	7.37e-01	0.24	-0.34
b3928	zapB	CDS	5137	-0.08	9.22e-01	8.04e-01	0.33	-0.25
b3961	oxyR	CDS	1581	-0.08	8.78e-01	7.15e-01	0.21	-0.36
b4003	zraS	CDS	87	-0.08	9.30e-01	8.25e-01	0.38	-0.22
b4374	yjjG	CDS	1016	-0.08	8.35e-01	6.39e-01	0.17	-0.47
b4669	ilvX	CDS	105	-0.08	9.63e-01	8.93e-01	0.6	-0.13
b0086	murF	CDS	2585	-0.09	7.58e-01	5.16e-01	0.13	-0.65
b0088	murD	CDS	2608	-0.09	8.48e-01	6.62e-01	0.2	-0.44
b0148	hrpB	CDS	1106	-0.09	8.03e-01	5.85e-01	0.16	-0.55
b0157	yadS	CDS	373	-0.09	9.11e-01	7.81e-01	0.34	-0.28
b0168	map	CDS	4666	-0.09	7.59e-01	5.17e-01	0.14	-0.65
b0192	nlpE	CDS	662	-0.09	8.16e-01	6.08e-01	0.18	-0.51
b0223	yafJ	CDS	991	-0.09	7.97e-01	5.73e-01	0.16	-0.56
b0421	ispA	CDS	2230	-0.09	7.88e-01	5.60e-01	0.15	-0.58
b0640	holA	CDS	1307	-0.09	7.99e-01	5.77e-01	0.16	-0.56
b0691	ybfG	pseudo	13	-0.09	9.74e-01	9.16e-01	0.89	-0.11
b0923	mukE	CDS	1007	-0.09	8.04e-01	5.88e-01	0.17	-0.54
b1034	ycdX	CDS	1420	-0.09	8.74e-01	7.05e-01	0.24	-0.38
b1254	yciB	CDS	1050	-0.09	7.09e-01	4.50e-01	0.12	-0.76
b1271	yciK	CDS	333	-0.09	8.47e-01	6.61e-01	0.21	-0.44
b1531	marA	CDS	285	-0.09	8.23e-01	6.22e-01	0.19	-0.49
b1787	yeaK	CDS	570	-0.09	8.81e-01	7.19e-01	0.24	-0.36
b1841	yobA	CDS	919	-0.09	8.87e-01	7.31e-01	0.25	-0.34
b1850	eda	CDS	3192	-0.09	9.23e-01	8.08e-01	0.39	-0.24
b2075	mdtB	CDS	379	-0.09	8.16e-01	6.07e-01	0.18	-0.51
b2378	lpxP	CDS	2442	-0.09	9.53e-01	8.74e-01	0.54	-0.16
b2428	murQ	CDS	235	-0.09	9.53e-01	8.73e-01	0.59	-0.16
b2447	yffP	CDS	30	-0.09	9.53e-01	8.74e-01	0.56	-0.16
b2517	rlmN	CDS	2823	-0.09	8.78e-01	7.13e-01	0.23	-0.37
b2529	iscU	CDS	2190	-0.09	9.08e-01	7.76e-01	0.31	-0.28
b2573	rpoE	CDS	3763	-0.09	9.47e-01	8.61e-01	0.54	-0.18
b2902	ygfF	CDS	358	-0.09	9.61e-01	8.88e-01	0.61	-0.14
b2919	scpB	CDS	29	-0.09	9.31e-01	8.30e-01	0.43	-0.21
b2922	yggE	CDS	1398	-0.09	8.51e-01	6.70e-01	0.22	-0.43
b3105	yhaJ	CDS	757	-0.09	8.63e-01	6.90e-01	0.22	-0.4
b3181	greA	CDS	1937	-0.09	9.18e-01	7.97e-01	0.35	-0.26
b3247	rng	CDS	2137	-0.09	7.51e-01	5.04e-01	0.13	-0.67
b3699	gyrB	CDS	6909	-0.09	8.49e-01	6.65e-01	0.21	-0.43
b3805	hemC	CDS	2347	-0.09	7.64e-01	5.26e-01	0.15	-0.63
b3834	ubiJ	CDS	1260	-0.09	8.10e-01	5.98e-01	0.17	-0.53
b3911	cpxA	CDS	2271	-0.09	7.44e-01	4.95e-01	0.14	-0.68
b4046	zur	CDS	724	-0.09	7.95e-01	5.70e-01	0.15	-0.57
b4385	yjjJ	CDS	580	-0.09	9.31e-01	8.28e-01	0.43	-0.22
b0109	nadC	CDS	959	-0.1	5.49e-01	2.64e-01	0.09	-1.12
b0239	frsA	CDS	1201	-0.1	8.08e-01	5.94e-01	0.18	-0.53
b0375	iprA	CDS	5	-0.1	9.69e-01	9.05e-01	0.87	-0.12
b0582	insL-2	CDS	995	-0.1	9.18e-01	7.96e-01	0.37	-0.26
b0676	nagC	CDS	1746	-0.1	7.24e-01	4.72e-01	0.14	-0.72
b0874	lysO	CDS	587	-0.1	8.04e-01	5.88e-01	0.19	-0.54
b1235	rssB	CDS	1146	-0.1	9.14e-01	7.88e-01	0.36	-0.27
b1686	menI	CDS	539	-0.1	9.41e-01	8.50e-01	0.52	-0.19
b1699	ydiS	CDS	28	-0.1	9.45e-01	8.56e-01	0.53	-0.18
b1701	fadK	CDS	29	-0.1	9.33e-01	8.35e-01	0.5	-0.21
b1708	nlpC	CDS	582	-0.1	8.49e-01	6.65e-01	0.23	-0.43
b1790	nimR	CDS	137	-0.1	8.07e-01	5.90e-01	0.19	-0.54
b2145	yeiS	CDS	125	-0.1	8.85e-01	7.27e-01	0.29	-0.35
b2198	ccmD	CDS	93	-0.1	9.34e-01	8.39e-01	0.5	-0.2
b2249	yfaY	CDS	1125	-0.1	7.62e-01	5.23e-01	0.15	-0.64
b2263	menH	CDS	291	-0.1	8.48e-01	6.63e-01	0.22	-0.44
b2381	ypdB	CDS	394	-0.1	8.43e-01	6.55e-01	0.23	-0.45
b2414	cysK	CDS	24698	-0.1	9.69e-01	9.05e-01	0.86	-0.12
b2422	cysA	CDS	3833	-0.1	9.74e-01	9.16e-01	0.97	-0.11
b2610	ffh	CDS	4768	-0.1	6.33e-01	3.60e-01	0.11	-0.92
b3040	zupT	CDS	764	-0.1	8.48e-01	6.63e-01	0.22	-0.44
b3129	prlF	CDS	157	-0.1	8.83e-01	7.23e-01	0.28	-0.35
b3133	agaV	CDS	24	-0.1	9.61e-01	8.87e-01	0.67	-0.14
b3145	yraK	CDS	65	-0.1	9.08e-01	7.76e-01	0.36	-0.28
b3839	tatC	CDS	2679	-0.1	8.42e-01	6.53e-01	0.22	-0.45
b3857	mobA	CDS	228	-0.1	8.83e-01	7.21e-01	0.28	-0.36
b3910	yiiM	CDS	406	-0.1	8.34e-01	6.37e-01	0.21	-0.47
b4127	yjdJ	CDS	147	-0.1	9.23e-01	8.09e-01	0.42	-0.24
b4170	mutL	CDS	1981	-0.1	8.23e-01	6.21e-01	0.2	-0.49
b4248	yjgH	CDS	92	-0.1	9.32e-01	8.33e-01	0.47	-0.21
b4416	rybA	ncRNA	991	-0.1	9.36e-01	8.43e-01	0.48	-0.2
b0016	insL-1	CDS	1062	-0.11	8.99e-01	7.58e-01	0.37	-0.31
b0031	dapB	CDS	1387	-0.11	7.20e-01	4.63e-01	0.14	-0.73
b0290	ecpD	CDS	92	-0.11	8.47e-01	6.61e-01	0.25	-0.44
b0447	decR	CDS	227	-0.11	8.44e-01	6.57e-01	0.24	-0.44
b0537	intD	CDS	636	-0.11	8.57e-01	6.81e-01	0.27	-0.41
b0742	cpoB	CDS	6704	-0.11	8.39e-01	6.46e-01	0.24	-0.46
b0941	elfG	CDS	96	-0.11	8.47e-01	6.60e-01	0.24	-0.44
b1143	ymfI	CDS	468	-0.11	9.25e-01	8.14e-01	0.47	-0.23
b1651	gloA	CDS	1766	-0.11	8.48e-01	6.62e-01	0.26	-0.44
b1761	gdhA	CDS	2842	-0.11	8.87e-01	7.30e-01	0.32	-0.34
b1834	yebT	CDS	1343	-0.11	8.08e-01	5.94e-01	0.21	-0.53
b1972	msrQ	CDS	90	-0.11	9.14e-01	7.88e-01	0.4	-0.27
b2111	yehD	CDS	92	-0.11	9.13e-01	7.86e-01	0.42	-0.27
b2264	menD	CDS	1326	-0.11	7.47e-01	5.00e-01	0.16	-0.67
b2292	yfbS	CDS	666	-0.11	8.87e-01	7.34e-01	0.31	-0.34
b2314	dedD	CDS	1323	-0.11	7.98e-01	5.74e-01	0.19	-0.56
b2335	yfcR	CDS	9	-0.11	9.58e-01	8.82e-01	0.71	-0.15
b2553	glnB	CDS	1264	-0.11	8.49e-01	6.65e-01	0.24	-0.43
b2603	yfiR	CDS	571	-0.11	9.14e-01	7.88e-01	0.4	-0.27
b2751	cysN	CDS	4625	-0.11	9.71e-01	9.08e-01	0.93	-0.12
b2798	ygdG	CDS	388	-0.11	9.15e-01	7.92e-01	0.41	-0.26
b3017	ftsP	CDS	2157	-0.11	6.66e-01	3.96e-01	0.13	-0.85
b3183	obgE	CDS	4163	-0.11	8.54e-01	6.75e-01	0.27	-0.42
b3241	aaeA	CDS	57	-0.11	8.65e-01	6.92e-01	0.29	-0.4
b3463	ftsE	CDS	1399	-0.11	8.12e-01	6.01e-01	0.2	-0.52
b3847	pepQ	CDS	2739	-0.11	7.79e-01	5.46e-01	0.19	-0.6
b3912	cpxR	CDS	1674	-0.11	7.84e-01	5.53e-01	0.18	-0.59
b3946	fsaB	CDS	30	-0.11	9.08e-01	7.75e-01	0.38	-0.29
b4419	ldrA	CDS	18	-0.11	9.31e-01	8.30e-01	0.52	-0.21
b4699	fnrS	ncRNA	75	-0.11	8.95e-01	7.51e-01	0.36	-0.32
b0025	ribF	CDS	2907	-0.12	5.26e-01	2.45e-01	0.1	-1.16
b0389	yaiA	CDS	551	-0.12	9.01e-01	7.64e-01	0.41	-0.3
b0438	clpX	CDS	9680	-0.12	7.62e-01	5.23e-01	0.19	-0.64
b1059	solA	CDS	990	-0.12	8.48e-01	6.64e-01	0.28	-0.43
b1099	holB	CDS	921	-0.12	6.39e-01	3.67e-01	0.13	-0.9
b1294	sapA	CDS	1002	-0.12	6.03e-01	3.25e-01	0.12	-0.98
b1321	ycjX	CDS	278	-0.12	7.58e-01	5.15e-01	0.19	-0.65
b1340	smrA	CDS	275	-0.12	7.22e-01	4.67e-01	0.16	-0.73
b1399	paaX	CDS	356	-0.12	7.69e-01	5.33e-01	0.18	-0.62
b1471	yddK	CDS	1	-0.12	9.86e-01	9.53e-01	1.99	-0.06
b1864	yebC	CDS	3704	-0.12	8.27e-01	6.28e-01	0.25	-0.49
b2216	rcsD	CDS	3282	-0.12	6.98e-01	4.35e-01	0.15	-0.78
b2326	epmC	CDS	920	-0.12	8.03e-01	5.86e-01	0.21	-0.55
b2394	insL-3	CDS	1089	-0.12	9.01e-01	7.65e-01	0.4	-0.3
b2409	yfeR	CDS	105	-0.12	8.28e-01	6.28e-01	0.24	-0.48
b2511	der	CDS	3969	-0.12	7.59e-01	5.16e-01	0.19	-0.65
b2581	yfiF	CDS	2738	-0.12	8.38e-01	6.44e-01	0.25	-0.46
b2614	grpE	CDS	4917	-0.12	8.90e-01	7.41e-01	0.35	-0.33
b2894	xerD	CDS	932	-0.12	7.43e-01	4.94e-01	0.18	-0.68
b2944	yggI	CDS	108	-0.12	8.51e-01	6.70e-01	0.29	-0.43
b3052	rfaE	CDS	1598	-0.12	7.63e-01	5.24e-01	0.19	-0.64
b3128	garD	CDS	133	-0.12	8.82e-01	7.20e-01	0.33	-0.36
b3146	rsmI	CDS	480	-0.12	7.84e-01	5.55e-01	0.2	-0.59
b3284	smg	CDS	2221	-0.12	5.93e-01	3.17e-01	0.12	-1
b3689	yidR	CDS	433	-0.12	7.54e-01	5.08e-01	0.18	-0.66
b4056	yjbQ	CDS	424	-0.12	8.87e-01	7.35e-01	0.35	-0.34
b4124	dcuR	CDS	396	-0.12	8.12e-01	6.02e-01	0.23	-0.52
b4197	ulaE	CDS	57	-0.12	8.85e-01	7.26e-01	0.33	-0.35
b4396	rob	CDS	3014	-0.12	7.17e-01	4.60e-01	0.16	-0.74
b4725	rseD	CDS	112	-0.12	8.83e-01	7.22e-01	0.35	-0.36
b0101	yacG	CDS	519	-0.13	8.03e-01	5.85e-01	0.24	-0.55
b0329	yahO	CDS	1173	-0.13	9.53e-01	8.74e-01	0.83	-0.16
b0372	insF-2	CDS	115	-0.13	7.64e-01	5.26e-01	0.2	-0.63
b0398	sbcD	CDS	444	-0.13	7.85e-01	5.57e-01	0.22	-0.59
b0657	lnt	CDS	2498	-0.13	7.29e-01	4.76e-01	0.18	-0.71
b0859	rlmC	CDS	543	-0.13	6.29e-01	3.55e-01	0.14	-0.93
b0985	gfcC	CDS	37	-0.13	8.88e-01	7.36e-01	0.39	-0.34
b1274	topA	CDS	9475	-0.13	7.50e-01	5.02e-01	0.2	-0.67
