Locus_tag	Gene_name	Gene_type	baseMean	log2FC	padj	pvalue	lfcSE	stat
b4603	rseX	ncRNA	0	0	 NA	1.00e+00	6.77	0
b4604	yojO	CDS	1	0	 NA	1.00e+00	3.01	0
b4622	ytcA	CDS	0	0	 NA	1.00e+00	6.77	0
b4626	ykfN	pseudo	0	0	 NA	1.00e+00	6.77	0
b4674	ynbG	CDS	0	0	 NA	1.00e+00	6.77	0
b4682	yqcG	CDS	0	0	 NA	1.00e+00	6.77	0
b4683	yqeL	CDS	2	0	 NA	1.00e+00	2.79	0
b4684	yqfG	CDS	2	0	 NA	1.00e+00	2.85	0
b4726	yabR	CDS	0	0	 NA	1.00e+00	6.77	0
b4731	ykiC	CDS	0	0	 NA	1.00e+00	6.77	0
b4738	ymgK	CDS	1	0	 NA	1.00e+00	3.97	0
b0031	dapB	CDS	1387	-0.01	9.81e-01	9.31e-01	0.14	-0.09
b0247	ykfG	CDS	2	-0.01	 NA	9.95e-01	1.99	-0.01
b0413	nrdR	CDS	874	-0.01	9.88e-01	9.59e-01	0.14	-0.05
b0492	cnoX	CDS	1791	-0.01	9.90e-01	9.66e-01	0.25	-0.04
b0844	ybjI	CDS	437	-0.01	9.88e-01	9.51e-01	0.15	-0.06
b1096	pabC	CDS	514	-0.01	9.90e-01	9.65e-01	0.19	-0.04
b1118	lolE	CDS	1755	-0.01	9.87e-01	9.43e-01	0.2	-0.07
b1138	ymfE	CDS	307	-0.01	9.93e-01	9.76e-01	0.37	-0.03
b1185	dsbB	CDS	983	-0.01	9.91e-01	9.71e-01	0.26	-0.04
b1261	trpB	CDS	8383	-0.01	9.97e-01	9.86e-01	0.75	-0.02
b1370	insH-5	CDS	162	-0.01	9.93e-01	9.75e-01	0.23	-0.03
b1805	fadD	CDS	1002	-0.01	9.88e-01	9.59e-01	0.22	-0.05
b1976	mtfA	CDS	564	-0.01	9.84e-01	9.38e-01	0.19	-0.08
b1999	yeeP	pseudo	50	-0.01	9.97e-01	9.87e-01	0.43	-0.02
b2154	yeiG	CDS	733	-0.01	9.97e-01	9.87e-01	0.33	-0.02
b2317	dedA	CDS	484	-0.01	9.90e-01	9.62e-01	0.19	-0.05
b2421	cysM	CDS	2938	-0.01	9.98e-01	9.90e-01	0.59	-0.01
b2890	lysS	CDS	11200	-0.01	9.90e-01	9.66e-01	0.28	-0.04
b2896	ygfX	CDS	957	-0.01	9.93e-01	9.77e-01	0.19	-0.03
b3113	tdcF	CDS	62	-0.01	9.98e-01	9.90e-01	0.56	-0.01
b3315	rplV	CDS	34917	-0.01	9.97e-01	9.88e-01	0.43	-0.02
b3466	yhhL	CDS	245	-0.01	9.90e-01	9.65e-01	0.23	-0.04
b3703	rpmH	CDS	8806	-0.01	9.93e-01	9.74e-01	0.37	-0.03
b4537	yecJ	CDS	997	-0.01	9.93e-01	9.78e-01	0.37	-0.03
b4727	yacM	CDS	1	-0.01	 NA	9.99e-01	4.73	0
b4728	yadW	CDS	74	-0.01	9.93e-01	9.76e-01	0.28	-0.03
b0102	zapD	CDS	1021	-0.02	9.88e-01	9.51e-01	0.25	-0.06
b0133	panC	CDS	3292	-0.02	9.81e-01	9.30e-01	0.26	-0.09
b0195	trmO	CDS	885	-0.02	9.79e-01	9.18e-01	0.17	-0.1
b0284	paoC	CDS	96	-0.02	9.90e-01	9.67e-01	0.47	-0.04
b0826	moeB	CDS	786	-0.02	9.83e-01	9.37e-01	0.22	-0.08
b1041	csgB	CDS	5	-0.02	9.98e-01	9.89e-01	1.64	-0.01
b1092	fabD	CDS	6827	-0.02	9.78e-01	9.16e-01	0.19	-0.11
b1162	bluR	CDS	1020	-0.02	9.90e-01	9.67e-01	0.44	-0.04
b1798	leuE	CDS	451	-0.02	9.73e-01	9.03e-01	0.19	-0.12
b1808	yoaA	CDS	966	-0.02	9.80e-01	9.24e-01	0.2	-0.1
b1825	yebO	CDS	2963	-0.02	9.80e-01	9.27e-01	0.17	-0.09
b1860	ruvB	CDS	855	-0.02	9.79e-01	9.19e-01	0.17	-0.1
b1866	aspS	CDS	6837	-0.02	9.77e-01	9.13e-01	0.2	-0.11
b2075	mdtB	CDS	379	-0.02	9.81e-01	9.28e-01	0.18	-0.09
b2132	bglX	CDS	1726	-0.02	9.79e-01	9.18e-01	0.24	-0.1
b2213	ada	CDS	319	-0.02	9.81e-01	9.32e-01	0.25	-0.09
b2253	arnB	CDS	115	-0.02	9.90e-01	9.71e-01	0.57	-0.04
b2324	mnmC	CDS	867	-0.02	9.88e-01	9.58e-01	0.31	-0.05
b2514	hisS	CDS	6271	-0.02	9.48e-01	8.36e-01	0.12	-0.21
b2607	trmD	CDS	45277	-0.02	9.88e-01	9.45e-01	0.33	-0.07
b2637	yfjT	CDS	28	-0.02	9.90e-01	9.65e-01	0.51	-0.04
b2644	yfjY	CDS	1	-0.02	 NA	9.94e-01	2.75	-0.01
b2688	gshA	CDS	4615	-0.02	9.50e-01	8.42e-01	0.12	-0.2
b2708	gutQ	CDS	382	-0.02	9.88e-01	9.46e-01	0.23	-0.07
b2751	cysN	CDS	4625	-0.02	9.97e-01	9.86e-01	0.93	-0.02
b3114	tdcE	CDS	246	-0.02	9.90e-01	9.66e-01	0.54	-0.04
b3142	yraH	CDS	41	-0.02	9.90e-01	9.69e-01	0.48	-0.04
b3222	nanK	CDS	154	-0.02	9.90e-01	9.70e-01	0.41	-0.04
b3259	prmA	CDS	1192	-0.02	9.87e-01	9.44e-01	0.32	-0.07
b3339	tufA	CDS	135398	-0.02	9.88e-01	9.50e-01	0.38	-0.06
b3413	yhgH	CDS	505	-0.02	9.88e-01	9.57e-01	0.29	-0.05
b3431	glgX	CDS	1950	-0.02	9.90e-01	9.67e-01	0.41	-0.04
b3442	yhhZ	CDS	7	-0.02	9.97e-01	9.83e-01	1.13	-0.02
b3565	xylA	CDS	179	-0.02	9.88e-01	9.53e-01	0.35	-0.06
b3623	waaU	CDS	741	-0.02	9.77e-01	9.15e-01	0.18	-0.11
b3647	ligB	CDS	89	-0.02	9.88e-01	9.57e-01	0.34	-0.05
b3766	ilvL	CDS	97	-0.02	9.91e-01	9.72e-01	0.51	-0.03
b3787	wecC	CDS	2541	-0.02	9.76e-01	9.07e-01	0.17	-0.12
b3863	polA	CDS	3572	-0.02	9.77e-01	9.11e-01	0.2	-0.11
b3980	tufB	CDS	107458	-0.02	9.88e-01	9.55e-01	0.41	-0.06
b3984	rplA	CDS	73270	-0.02	9.88e-01	9.49e-01	0.37	-0.06
b4100	phnH	CDS	2	-0.02	 NA	9.91e-01	2.16	-0.01
b4192	ulaG	CDS	61	-0.02	9.88e-01	9.47e-01	0.35	-0.07
b4201	priB	CDS	18878	-0.02	9.88e-01	9.55e-01	0.38	-0.06
b4241	treR	CDS	245	-0.02	9.88e-01	9.53e-01	0.29	-0.06
b4605	ypaB	CDS	4	-0.02	9.97e-01	9.87e-01	1.02	-0.02
b0092	ddlB	CDS	2452	-0.03	9.42e-01	8.26e-01	0.14	-0.22
b0211	mltD	CDS	7712	-0.03	9.77e-01	9.11e-01	0.27	-0.11
b0233	yafO	CDS	72	-0.03	9.77e-01	9.12e-01	0.29	-0.11
b0400	phoR	CDS	221	-0.03	9.76e-01	9.10e-01	0.23	-0.11
b0433	ampG	CDS	2357	-0.03	9.75e-01	9.06e-01	0.23	-0.12
b0512	allB	CDS	36	-0.03	9.88e-01	9.59e-01	0.56	-0.05
b0794	ybhF	CDS	550	-0.03	9.71e-01	8.96e-01	0.21	-0.13
b0956	matP	CDS	320	-0.03	9.77e-01	9.14e-01	0.25	-0.11
b1104	ycfL	CDS	1024	-0.03	9.54e-01	8.52e-01	0.15	-0.19
b1249	clsA	CDS	1212	-0.03	9.19e-01	7.63e-01	0.11	-0.3
b1288	fabI	CDS	11901	-0.03	9.77e-01	9.13e-01	0.28	-0.11
b1292	sapC	CDS	352	-0.03	9.61e-01	8.67e-01	0.18	-0.17
b1400	paaY	CDS	281	-0.03	9.67e-01	8.82e-01	0.2	-0.15
b1411	ynbD	CDS	100	-0.03	9.86e-01	9.41e-01	0.35	-0.07
b1421	trg	CDS	117	-0.03	9.86e-01	9.42e-01	0.47	-0.07
b1547	ydfN	CDS	17	-0.03	9.88e-01	9.55e-01	0.58	-0.06
b1762	ynjI	CDS	144	-0.03	9.81e-01	9.30e-01	0.34	-0.09
b1844	exoX	CDS	391	-0.03	9.67e-01	8.83e-01	0.19	-0.15
b2023	hisH	CDS	581	-0.03	9.80e-01	9.26e-01	0.36	-0.09
b2311	ubiX	CDS	798	-0.03	9.73e-01	9.00e-01	0.22	-0.13
b2315	folC	CDS	1799	-0.03	9.66e-01	8.79e-01	0.21	-0.15
b2435	amiA	CDS	951	-0.03	9.57e-01	8.60e-01	0.15	-0.18
b2520	yfhM	CDS	2960	-0.03	9.48e-01	8.35e-01	0.12	-0.21
b2669	stpA	CDS	1544	-0.03	9.93e-01	9.76e-01	0.95	-0.03
b2684	mprA	CDS	3023	-0.03	9.81e-01	9.31e-01	0.33	-0.09
b2819	recD	CDS	827	-0.03	9.71e-01	8.92e-01	0.2	-0.14
b2837	galR	CDS	451	-0.03	9.81e-01	9.29e-01	0.3	-0.09
b2868	xdhC	CDS	31	-0.03	9.85e-01	9.40e-01	0.45	-0.08
b2893	dsbC	CDS	1064	-0.03	9.52e-01	8.46e-01	0.15	-0.19
b2895	fldB	CDS	1199	-0.03	9.67e-01	8.80e-01	0.2	-0.15
b3037	ygiB	CDS	1886	-0.03	9.71e-01	8.94e-01	0.23	-0.13
b3067	rpoD	CDS	8780	-0.03	9.75e-01	9.06e-01	0.23	-0.12
b3084	rlmG	CDS	834	-0.03	9.80e-01	9.23e-01	0.31	-0.1
b3131	agaR	CDS	1035	-0.03	9.66e-01	8.78e-01	0.22	-0.15
b3148	yraN	CDS	365	-0.03	9.49e-01	8.38e-01	0.14	-0.2
b3155	yhbQ	CDS	103	-0.03	9.71e-01	8.91e-01	0.24	-0.14
b3530	bcsC	CDS	590	-0.03	9.71e-01	8.93e-01	0.24	-0.13
b3537	bcsF	CDS	110	-0.03	9.84e-01	9.37e-01	0.36	-0.08
b3569	xylR	CDS	210	-0.03	9.71e-01	8.91e-01	0.23	-0.14
b3675	yidG	CDS	67	-0.03	9.79e-01	9.20e-01	0.33	-0.1
b3740	rsmG	CDS	876	-0.03	9.80e-01	9.25e-01	0.29	-0.09
b3926	glpK	CDS	4505	-0.03	9.88e-01	9.50e-01	0.45	-0.06
b4660	yhiL	pseudo	17	-0.03	9.90e-01	9.68e-01	0.77	-0.04
b0054	lptD	CDS	9098	-0.04	9.00e-01	7.20e-01	0.11	-0.36
b0062	araA	CDS	54	-0.04	9.73e-01	9.01e-01	0.35	-0.12
b0340	cynS	CDS	27	-0.04	9.79e-01	9.19e-01	0.4	-0.1
b0478	ybaL	CDS	2063	-0.04	9.80e-01	9.25e-01	0.39	-0.09
b0509	glxR	CDS	15	-0.04	9.88e-01	9.48e-01	0.57	-0.07
b0570	cusS	CDS	300	-0.04	9.54e-01	8.49e-01	0.21	-0.19
b0647	ybeT	CDS	4	-0.04	9.93e-01	9.76e-01	1.38	-0.03
b0738	tolR	CDS	1092	-0.04	9.24e-01	7.76e-01	0.16	-0.28
b0819	ldtB	CDS	3112	-0.04	9.70e-01	8.87e-01	0.3	-0.14
b0982	etp	CDS	37	-0.04	9.77e-01	9.11e-01	0.36	-0.11
b1059	solA	CDS	990	-0.04	9.70e-01	8.86e-01	0.28	-0.14
b1119	nagK	CDS	1448	-0.04	9.50e-01	8.42e-01	0.22	-0.2
b1294	sapA	CDS	1002	-0.04	9.19e-01	7.60e-01	0.12	-0.31
b1296	puuP	CDS	130	-0.04	9.84e-01	9.37e-01	0.45	-0.08
b1408	ynbA	CDS	2	-0.04	 NA	9.77e-01	1.41	-0.03
b1538	dcp	CDS	1465	-0.04	9.81e-01	9.30e-01	0.4	-0.09
b1640	anmK	CDS	362	-0.04	9.60e-01	8.65e-01	0.25	-0.17
b1770	ydjF	CDS	195	-0.04	9.73e-01	8.99e-01	0.35	-0.13
b1922	fliA	CDS	233	-0.04	9.80e-01	9.25e-01	0.48	-0.09
b2059	wcaA	CDS	6	-0.04	9.90e-01	9.64e-01	0.82	-0.04
b2250	yfaZ	CDS	342	-0.04	9.80e-01	9.23e-01	0.46	-0.1
b2321	flk	CDS	576	-0.04	9.31e-01	8.00e-01	0.16	-0.25
b2479	gcvR	CDS	927	-0.04	9.21e-01	7.67e-01	0.13	-0.3
b2511	der	CDS	3969	-0.04	9.37e-01	8.18e-01	0.19	-0.23
b2740	ygbN	CDS	55	-0.04	9.76e-01	9.09e-01	0.32	-0.11
b2767	ygcO	CDS	25	-0.04	9.88e-01	9.46e-01	0.53	-0.07
b2790	yqcA	CDS	739	-0.04	9.66e-01	8.77e-01	0.26	-0.15
b2829	ptsP	CDS	4410	-0.04	9.00e-01	7.20e-01	0.11	-0.36
b2882	xanQ	CDS	28	-0.04	9.84e-01	9.38e-01	0.46	-0.08
b3030	parE	CDS	3878	-0.04	9.35e-01	8.10e-01	0.16	-0.24
b3031	yqiA	CDS	819	-0.04	8.85e-01	6.96e-01	0.1	-0.39
b3168	infB	CDS	24047	-0.04	9.69e-01	8.85e-01	0.27	-0.14
b3340	fusA	CDS	177177	-0.04	9.80e-01	9.25e-01	0.4	-0.09
b3529	pdeK	CDS	801	-0.04	9.30e-01	7.96e-01	0.15	-0.26
b3552	yiaD	CDS	492	-0.04	9.88e-01	9.49e-01	0.58	-0.06
b3610	grxC	CDS	1861	-0.04	9.56e-01	8.58e-01	0.24	-0.18
b3677	yidI	CDS	95	-0.04	9.71e-01	8.91e-01	0.33	-0.14
b3705	yidC	CDS	17168	-0.04	9.62e-01	8.70e-01	0.26	-0.16
b3709	tnaB	CDS	46	-0.04	9.90e-01	9.66e-01	0.88	-0.04
b3794	rffM	CDS	645	-0.04	9.48e-01	8.36e-01	0.2	-0.21
b4043	lexA	CDS	3376	-0.04	9.71e-01	8.96e-01	0.3	-0.13
b4254	argI	CDS	268	-0.04	9.83e-01	9.37e-01	0.52	-0.08
b4295	yjhU	CDS	1331	-0.04	9.66e-01	8.79e-01	0.26	-0.15
b4361	dnaC	CDS	456	-0.04	9.41e-01	8.25e-01	0.17	-0.22
b4703	pmrR	CDS	659	-0.04	9.88e-01	9.53e-01	0.6	-0.06
b0060	polB	CDS	603	-0.05	9.55e-01	8.54e-01	0.3	-0.18
b0256	insI-1	CDS	176	-0.05	9.22e-01	7.70e-01	0.18	-0.29
b0401	brnQ	CDS	2063	-0.05	9.60e-01	8.66e-01	0.29	-0.17
b0426	yajQ	CDS	4866	-0.05	9.71e-01	8.95e-01	0.41	-0.13
b0455	ffs	ncRNA	14	-0.05	9.90e-01	9.68e-01	1.21	-0.04
b0506	allR	CDS	1799	-0.05	9.55e-01	8.55e-01	0.25	-0.18
b0630	lipB	CDS	783	-0.05	9.31e-01	7.99e-01	0.21	-0.25
b0769	ybhH	CDS	6	-0.05	9.90e-01	9.68e-01	1.18	-0.04
b1139	lit	CDS	431	-0.05	9.71e-01	8.96e-01	0.36	-0.13
b1270	btuR	CDS	274	-0.05	9.48e-01	8.37e-01	0.24	-0.21
b1323	tyrR	CDS	1640	-0.05	9.04e-01	7.30e-01	0.15	-0.35
b1574	dicF	ncRNA	13	-0.05	9.88e-01	9.52e-01	0.79	-0.06
b1855	lpxM	CDS	996	-0.05	8.95e-01	7.11e-01	0.13	-0.37
b1957	yodC	CDS	203	-0.05	9.70e-01	8.87e-01	0.32	-0.14
b2046	wzxC	CDS	20	-0.05	9.88e-01	9.47e-01	0.7	-0.07
b2368	emrK	CDS	24	-0.05	9.81e-01	9.29e-01	0.51	-0.09
b2839	lysR	CDS	157	-0.05	9.57e-01	8.59e-01	0.27	-0.18
b3010	yqhC	CDS	129	-0.05	9.81e-01	9.32e-01	0.62	-0.09
b3027	ygiZ	CDS	3	-0.05	9.93e-01	9.75e-01	1.61	-0.03
b3247	rng	CDS	2137	-0.05	8.95e-01	7.10e-01	0.13	-0.37
b3404	envZ	CDS	1123	-0.05	9.02e-01	7.25e-01	0.16	-0.35
b3481	nikR	CDS	217	-0.05	9.57e-01	8.60e-01	0.27	-0.18
b3500	gor	CDS	2446	-0.05	9.31e-01	8.03e-01	0.21	-0.25
b3574	yiaJ	CDS	410	-0.05	9.50e-01	8.41e-01	0.25	-0.2
b3967	murI	CDS	1317	-0.05	9.36e-01	8.14e-01	0.22	-0.24
b4044	dinF	CDS	618	-0.05	9.54e-01	8.51e-01	0.25	-0.19
b4112	basS	CDS	216	-0.05	9.54e-01	8.53e-01	0.25	-0.19
b4143	groL	CDS	19027	-0.05	9.81e-01	9.29e-01	0.53	-0.09
b4171	miaA	CDS	5470	-0.05	9.25e-01	7.84e-01	0.2	-0.27
b4240	treB	CDS	1983	-0.05	9.90e-01	9.64e-01	1.08	-0.05
b4279	yjhB	CDS	116	-0.05	9.72e-01	8.98e-01	0.37	-0.13
b4348	hsdS	CDS	1162	-0.05	9.31e-01	8.04e-01	0.2	-0.25
b4450	arcZ	ncRNA	4	-0.05	9.90e-01	9.62e-01	1.11	-0.05
b4509	ylcG	CDS	1	-0.05	 NA	9.85e-01	2.53	-0.02
b4573	insZ	pseudo	122	-0.05	9.65e-01	8.75e-01	0.31	-0.16
b4583	phnE	pseudo	3	-0.05	9.90e-01	9.68e-01	1.19	-0.04
b4752	yecU	CDS	3	-0.05	9.93e-01	9.77e-01	1.61	-0.03
b0050	apaG	CDS	1324	-0.06	8.70e-01	6.62e-01	0.14	-0.44
b0115	aceF	CDS	29156	-0.06	9.73e-01	9.00e-01	0.45	-0.13
b0187	yaeR	CDS	287	-0.06	9.13e-01	7.49e-01	0.2	-0.32
b0403	malZ	CDS	358	-0.06	9.33e-01	8.07e-01	0.23	-0.24
b0740	tolB	CDS	8374	-0.06	9.49e-01	8.39e-01	0.28	-0.2
b1036	ycdZ	CDS	1275	-0.06	9.69e-01	8.85e-01	0.4	-0.14
b1084	rne	CDS	11270	-0.06	9.19e-01	7.63e-01	0.2	-0.3
b1103	hinT	CDS	1031	-0.06	9.29e-01	7.93e-01	0.23	-0.26
b1130	phoP	CDS	1631	-0.06	8.79e-01	6.81e-01	0.16	-0.41
b1179	ycgL	CDS	588	-0.06	9.58e-01	8.62e-01	0.32	-0.17
b1290	sapF	CDS	548	-0.06	9.03e-01	7.27e-01	0.17	-0.35
b1522	dgcF	CDS	273	-0.06	9.53e-01	8.49e-01	0.3	-0.19
b1584	speG	CDS	949	-0.06	9.35e-01	8.12e-01	0.27	-0.24
b1620	malI	CDS	215	-0.06	9.71e-01	8.91e-01	0.44	-0.14
b2096	gatY	CDS	14050	-0.06	9.56e-01	8.56e-01	0.31	-0.18
b2115	yehF	CDS	27	-0.06	9.80e-01	9.21e-01	0.6	-0.1
b2209	eco	CDS	870	-0.06	9.28e-01	7.90e-01	0.24	-0.27
b2214	ftp	CDS	401	-0.06	9.23e-01	7.74e-01	0.21	-0.29
b2226	yfaQ	CDS	39	-0.06	9.78e-01	9.15e-01	0.55	-0.11
b2432	yfeY	CDS	832	-0.06	9.60e-01	8.66e-01	0.34	-0.17
b2566	era	CDS	3822	-0.06	8.40e-01	6.08e-01	0.11	-0.51
b2650	ypjC	CDS	1	-0.06	 NA	9.79e-01	2.21	-0.03
b2785	rlmD	CDS	578	-0.06	9.12e-01	7.48e-01	0.19	-0.32
b2929	fumE	CDS	402	-0.06	8.85e-01	6.96e-01	0.16	-0.39
b2977	glcG	CDS	168	-0.06	9.52e-01	8.46e-01	0.32	-0.19
b3092	uxaC	CDS	236	-0.06	9.77e-01	9.14e-01	0.52	-0.11
b3226	nanR	CDS	929	-0.06	9.12e-01	7.46e-01	0.18	-0.32
b3228	sspB	CDS	4036	-0.06	9.12e-01	7.47e-01	0.17	-0.32
b3289	rsmB	CDS	2266	-0.06	9.17e-01	7.57e-01	0.21	-0.31
b3391	hofQ	CDS	55	-0.06	9.56e-01	8.57e-01	0.32	-0.18
b3440	yhhX	CDS	1352	-0.06	9.30e-01	7.97e-01	0.23	-0.26
b3608	gpsA	CDS	4944	-0.06	9.26e-01	7.86e-01	0.24	-0.27
b3620	waaF	CDS	2549	-0.06	9.25e-01	7.81e-01	0.22	-0.28
b3643	rph	CDS	1977	-0.06	9.70e-01	8.88e-01	0.42	-0.14
b3803	hemX	CDS	2101	-0.06	9.05e-01	7.31e-01	0.18	-0.34
b3835	ubiB	CDS	2253	-0.06	9.31e-01	8.00e-01	0.23	-0.25
b3839	tatC	CDS	2679	-0.06	9.24e-01	7.77e-01	0.22	-0.28
b3972	murB	CDS	1595	-0.06	9.12e-01	7.44e-01	0.19	-0.33
b3987	rpoB	CDS	55709	-0.06	9.54e-01	8.51e-01	0.32	-0.19
b4634	aaaD	pseudo	7	-0.06	9.88e-01	9.55e-01	1.01	-0.06
b0398	sbcD	CDS	444	-0.07	9.11e-01	7.40e-01	0.22	-0.33
b0412	yajI	CDS	82	-0.07	9.58e-01	8.61e-01	0.4	-0.17
b0452	tesB	CDS	571	-0.07	9.25e-01	7.83e-01	0.24	-0.28
b0730	mngR	CDS	252	-0.07	8.95e-01	7.11e-01	0.2	-0.37
b0880	cspD	CDS	2109	-0.07	9.30e-01	7.96e-01	0.29	-0.26
b0914	msbA	CDS	3749	-0.07	7.54e-01	4.73e-01	0.1	-0.72
b1176	minC	CDS	1788	-0.07	8.58e-01	6.43e-01	0.15	-0.46
b1218	chaC	CDS	512	-0.07	9.75e-01	9.06e-01	0.56	-0.12
b1524	glsB	CDS	594	-0.07	9.23e-01	7.73e-01	0.23	-0.29
b1626	ydgK	CDS	629	-0.07	8.80e-01	6.85e-01	0.18	-0.41
b1691	ydiN	CDS	6	-0.07	9.88e-01	9.54e-01	1.3	-0.06
b1731	cedA	CDS	124	-0.07	9.48e-01	8.35e-01	0.35	-0.21
b1990	ldtA	CDS	415	-0.07	9.61e-01	8.67e-01	0.41	-0.17
b2078	baeS	CDS	117	-0.07	9.36e-01	8.13e-01	0.3	-0.24
b2395	pdeA	CDS	734	-0.07	9.31e-01	8.04e-01	0.27	-0.25
b2443	yffL	CDS	99	-0.07	9.36e-01	8.13e-01	0.3	-0.24
b2700	pncC	CDS	406	-0.07	9.02e-01	7.26e-01	0.19	-0.35
b2777	queE	CDS	759	-0.07	9.16e-01	7.56e-01	0.22	-0.31
b2781	mazG	CDS	771	-0.07	8.66e-01	6.54e-01	0.16	-0.45
b2855	ygeK	pseudo	7	-0.07	9.88e-01	9.54e-01	1.14	-0.06
b2938	speA	CDS	8214	-0.07	9.18e-01	7.59e-01	0.23	-0.31
b3123	rnpB	ncRNA	213726	-0.07	9.61e-01	8.68e-01	0.42	-0.17
b3320	rplC	CDS	73961	-0.07	9.54e-01	8.51e-01	0.37	-0.19
b3446	yrhB	CDS	29	-0.07	9.71e-01	8.89e-01	0.52	-0.14
b3656	yicI	CDS	131	-0.07	9.43e-01	8.28e-01	0.3	-0.22
b3886	yihY	CDS	409	-0.07	8.95e-01	7.11e-01	0.19	-0.37
b4225	chpB	CDS	99	-0.07	9.31e-01	7.99e-01	0.27	-0.25
b4374	yjjG	CDS	1016	-0.07	8.80e-01	6.86e-01	0.17	-0.4
b4611	sibE	ncRNA	259	-0.07	9.42e-01	8.26e-01	0.34	-0.22
b0436	tig	CDS	36306	-0.08	9.46e-01	8.32e-01	0.39	-0.21
b0496	ybbP	CDS	455	-0.08	9.24e-01	7.77e-01	0.27	-0.28
b0731	mngA	CDS	14	-0.08	9.72e-01	8.97e-01	0.58	-0.13
b1334	fnr	CDS	6521	-0.08	8.19e-01	5.71e-01	0.13	-0.57
b1632	rsxE	CDS	493	-0.08	8.92e-01	7.06e-01	0.2	-0.38
b1733	chbG	CDS	224	-0.08	8.70e-01	6.59e-01	0.18	-0.44
b1744	astE	CDS	54	-0.08	9.80e-01	9.25e-01	0.86	-0.09
b1754	ynjB	CDS	188	-0.08	9.21e-01	7.67e-01	0.27	-0.3
b1793	yoaF	CDS	194	-0.08	9.11e-01	7.40e-01	0.25	-0.33
b1831	proQ	CDS	8327	-0.08	8.97e-01	7.15e-01	0.23	-0.36
b1835	rsmF	CDS	771	-0.08	8.80e-01	6.86e-01	0.2	-0.4
b1879	flhA	CDS	225	-0.08	8.90e-01	7.03e-01	0.21	-0.38
b2017	yefM	CDS	200	-0.08	9.36e-01	8.14e-01	0.35	-0.24
b2048	cpsG	CDS	19	-0.08	9.71e-01	8.96e-01	0.65	-0.13
b2249	yfaY	CDS	1125	-0.08	8.38e-01	6.03e-01	0.15	-0.52
b2369	evgA	CDS	2364	-0.08	8.89e-01	7.02e-01	0.21	-0.38
b2499	purM	CDS	9197	-0.08	9.80e-01	9.22e-01	0.78	-0.1
b2502	ppx	CDS	1750	-0.08	9.16e-01	7.56e-01	0.26	-0.31
b2594	rluD	CDS	1668	-0.08	8.05e-01	5.44e-01	0.13	-0.61
b2748	ftsB	CDS	985	-0.08	8.75e-01	6.74e-01	0.19	-0.42
b2908	pepP	CDS	3368	-0.08	8.50e-01	6.30e-01	0.17	-0.48
b2953	yggU	CDS	397	-0.08	9.23e-01	7.72e-01	0.27	-0.29
b3290	trkA	CDS	1631	-0.08	8.46e-01	6.20e-01	0.16	-0.5
b3611	yibN	CDS	2822	-0.08	9.29e-01	7.94e-01	0.32	-0.26
b3698	yidB	CDS	182	-0.08	9.52e-01	8.46e-01	0.43	-0.19
b3827	bioP	CDS	695	-0.08	9.04e-01	7.29e-01	0.24	-0.35
b3941	metF	CDS	631	-0.08	9.67e-01	8.81e-01	0.53	-0.15
b4058	uvrA	CDS	2617	-0.08	9.21e-01	7.66e-01	0.27	-0.3
b4148	gdx	CDS	450	-0.08	9.67e-01	8.82e-01	0.57	-0.15
b0014	dnaK	CDS	13469	-0.09	9.50e-01	8.42e-01	0.45	-0.2
b0283	paoD	CDS	54	-0.09	9.71e-01	8.89e-01	0.61	-0.14
b0408	secD	CDS	9560	-0.09	9.16e-01	7.55e-01	0.27	-0.31
b0524	lpxH	CDS	1910	-0.09	8.95e-01	7.13e-01	0.24	-0.37
b0652	gltL	CDS	725	-0.09	9.41e-01	8.23e-01	0.38	-0.22
b0739	tolA	CDS	2766	-0.09	8.15e-01	5.64e-01	0.16	-0.58
b0797	rhlE	CDS	2441	-0.09	9.31e-01	8.03e-01	0.35	-0.25
b0875	aqpZ	CDS	161	-0.09	9.21e-01	7.67e-01	0.3	-0.3
b0948	rlmL	CDS	3224	-0.09	8.79e-01	6.83e-01	0.23	-0.41
b1624	ydgJ	CDS	1004	-0.09	8.87e-01	6.98e-01	0.24	-0.39
b1869	yecN	CDS	759	-0.09	7.60e-01	4.80e-01	0.13	-0.71
b2000	flu	CDS	450	-0.09	9.48e-01	8.35e-01	0.43	-0.21
b2008	yeeA	CDS	275	-0.09	9.21e-01	7.68e-01	0.31	-0.29
b2290	alaA	CDS	2111	-0.09	9.19e-01	7.64e-01	0.3	-0.3
b2327	yfcA	CDS	886	-0.09	8.90e-01	7.03e-01	0.24	-0.38
b2424	cysU	CDS	1782	-0.09	9.81e-01	9.29e-01	1.02	-0.09
b2451	eutA	CDS	20	-0.09	9.70e-01	8.87e-01	0.62	-0.14
b2765	queD	CDS	711	-0.09	9.36e-01	8.16e-01	0.38	-0.23
b3187	ispB	CDS	3599	-0.09	8.93e-01	7.07e-01	0.24	-0.38
b3362	yhfG	CDS	160	-0.09	9.30e-01	7.97e-01	0.34	-0.26
b3433	asd	CDS	5907	-0.09	9.28e-01	7.90e-01	0.34	-0.27
b3546	eptB	CDS	788	-0.09	9.64e-01	8.74e-01	0.58	-0.16
b3664	adeQ	CDS	22	-0.09	9.56e-01	8.58e-01	0.48	-0.18
